,bvp_rms,hrv_mean,hrv_sum,hrv_rms,accx_energy,accz_energy,bvp_std,accz_perm_entropy,hrv_energy,hrv_iqr_5_95,hrv_std,accz_mean,accz_sum,accy_rms,hrv_min,hrv_pct_95,bvp_pct_5,accz_peaks,hrv_max,accz_std,accy_energy,bvp_lineintegral,accy_pct_95,accz_svd_entropy,accy_peaks,accy_svd_entropy,accx_svd_entropy,hrv_iqr,accx_rms,accy_perm_entropy,accz_min,hrv_svd_entropy,accz_lineintegral,scl_pct_95,bvp_n_sign_changes,accx_max,scl_rms,accx_peaks,bvp_iqr_5_95,accy_pct_5,bvp_skewness,bvp_energy,scl_energy,accx_iqr_5_95,accz_max,accz_ptp,accy_lineintegral,bvp_n_above_mean,bvp_n_below_mean,scl_max,bvp_peaks,bvp_iqr,scl_perm_entropy,accx_min,accx_iqr,scr_sum,scr_mean,scl_pct_5,scr_n_below_mean,scr_n_above_mean,accx_pct_5,accx_n_below_mean,scr_iqr_5_95,accz_entropy,accx_perm_entropy,accy_iqr,scl_sum,accy_n_below_mean,scl_svd_entropy,scl_mean,scl_kurtosis,scl_lineintegral,accz_kurtosis,scl_iqr,scr_kurtosis,scr_pct_95,hrv_perm_entropy,accy_std,accz_n_above_mean,scl_ptp,accz_n_below_mean,scl_n_above_mean,scl_n_below_mean,scr_n_sign_changes,scr_max,bvp_ptp,scr_iqr,scr_skewness,accz_iqr,bvp_max,scr_ptp,bvp_sum,bvp_mean,accx_ptp,scr_energy,bvp_entropy,accx_n_sign_changes,scl_peaks,hrv_n_sign_changes,hrv_peaks,hrv_n_above_mean,hrv_kurtosis,scl_n_sign_changes,accy_skewness,bvp_min,hrv_skewness,scr_min,scr_entropy,bvp_perm_entropy,scr_std,bvp_pct_95,accy_ptp,scr_peaks,hrv_n_below_mean,accy_min,bvp_kurtosis,scr_pct_5,accy_max,accz_iqr_5_95,accy_kurtosis,scr_perm_entropy,accx_entropy,accx_skewness,scl_min,scl_iqr_5_95,accy_n_above_mean,scr_lineintegral,accx_lineintegral,accz_skewness,accz_n_sign_changes,scl_skewness,accx_kurtosis,accy_mean,accy_sum,scr_rms,scr_svd_entropy,bvp_svd_entropy,accx_n_above_mean,accy_iqr_5_95,scl_std,accx_sum,accx_mean,scl_entropy,accy_entropy,hrv_ptp,accz_pct_95,accz_pct_5,accx_std,hrv_lineintegral,hrv_pct_5,accx_pct_95,accz_rms,accy_n_sign_changes,hrv_entropy
0,0.4283500837520938 +/- 0.009866142397390042,0.3221524288107202 +/- 0.004674574929553096,0.3221524288107202 +/- 0.004674574929553096,0.2617671691792295 +/- 0.004623274886192642,0.22788944723618085 +/- 0.004872040057704864,0.2124371859296482 +/- 0.010828096347621333,0.1693048576214405 +/- 0.01045233177079714,0.15661641541038523 +/- 0.007396784645165692,0.11092964824120596 +/- 0.003045456923882194,0.08559463986599662 +/- 0.006541783780629309,0.06947236180904517 +/- 0.004668568888457801,0.06800670016750418 +/- 0.002362937350027794,0.06800670016750418 +/- 0.002362937350027794,0.05020938023450584 +/- 0.00245930433166265,0.04535175879396982 +/- 0.0030661159979875146,0.04275544388609713 +/- 0.005600911488900182,0.04120603015075375 +/- 0.0022332146777174727,0.035217755443886056 +/- 0.002934014079665548,0.031072026800669995 +/- 0.0028939954008661774,0.030025125628140692 +/- 0.0017169179229480616,0.025418760469011703 +/- 0.005379238619028334,0.02265494137353431 +/- 0.0026181740422681035,0.01846733668341708 +/- 0.0016158945880715711,0.017211055276381882 +/- 0.0026181740422680966,0.013986599664991595 +/- 0.002636528683198879,0.011599664991624747 +/- 0.002077406491593372,0.01101340033500835 +/- 0.0027077325226678582,0.010134003350083732 +/- 0.0024760042712050965,0.010050251256281385 +/- 0.002051498947054608,0.00875209380234504 +/- 0.003747613755750483,0.007998324958123915 +/- 0.0014799495014298392,0.007621440536013391 +/- 0.002673515862564902,0.007537688442211032 +/- 0.002615158290786609,0.007328308207705181 +/- 0.004226162520768074,0.005862646566164131 +/- 0.0010085087586928256,0.005862646566164131 +/- 0.001025749473527294,0.005778894472361795 +/- 0.0024617987364655156,0.004606365159128966 +/- 0.0010593895008939136,0.004564489112227799 +/- 0.0027232312375023667,0.004313232830820757 +/- 0.003094580366305264,0.004061976549413715 +/- 0.0016331658291457265,0.0040201005025125355 +/- 0.0032285318705856407,0.0036850921273031577 +/- 0.002418681587637118,0.0032244556113902646 +/- 0.0011244322933079939,0.00309882747068676 +/- 0.0009212730318257856,0.0030988274706867493 +/- 0.0009585865278274507,0.003098827470686738 +/- 0.0021936014830332977,0.0029313232830820548 +/- 0.0018253345659718088,0.0029313232830820548 +/- 0.0018253345659718088,0.0025544388609714972 +/- 0.0019322063643315542,0.002135678391959772 +/- 0.0017513001395583485,0.001968174204355089 +/- 0.0022632444081862038,0.001758793969849215 +/- 0.0010887772194304907,0.00167504187604689 +/- 0.0018727537499998112,0.0016331658291456996 +/- 0.0011460579718093986,0.0015494137353433634 +/- 0.0015561896294859383,0.0015494137353433634 +/- 0.0015561896294859383,0.0015075376884421733 +/- 0.0011422262727793955,0.0013819095477386688 +/- 0.0007956448911222796,0.0013819095477386688 +/- 0.0007956448911222796,0.0013819095477386578 +/- 0.0027906544525202943,0.0011725293132328063 +/- 0.0011514009283808664,0.0007956448911222491 +/- 0.001515079775136146,0.0007537688442210699 +/- 0.0013347887311984073,0.0006281407035175768 +/- 0.0026895378096032556,0.0005862646566163976 +/- 0.0003350083752093919,0.0005862646566163864 +/- 0.0016771343713987245,0.0005862646566163864 +/- 0.0006267432808666556,0.0005862646566163864 +/- 0.0011422262727793727,0.0005862646566163864 +/- 0.0016771343713987245,0.0005443886097152295 +/- 0.0005313474681930404,0.0005025125628140503 +/- 0.0008942276592991055,0.00041876046901172525 +/- 0.000725314408529687,0.00041876046901171413 +/- 0.0005618261249999703,0.0004187604690117031 +/- 0.0007945421256704389,0.0004187604690117031 +/- 0.0015780103585776196,0.0002931323283081766 +/- 0.00019190015473012368,0.0002512562814070196 +/- 0.00046631192318511826,0.00025125628140700853 +/- 0.00020514989470543705,0.00025125628140700853 +/- 0.0003350083752093864,0.00025125628140700853 +/- 0.00020514989470543705,0.00016750418760467234 +/- 0.00020514989470543705,0.00016750418760467234 +/- 0.00020514989470543705,0.00016750418760467234 +/- 0.00056803433694517,0.00016750418760466123 +/- 0.0011110970821961107,0.00016750418760466123 +/- 0.00027777427054902237,0.00016750418760463903 +/- 0.0008416981257220123,0.00012562814070350426 +/- 0.00019190015473012368,0.00012562814070350426 +/- 0.002192402028929372,0.00012562814070348204 +/- 0.0007265222601716023,8.375209380232507e-05 +/- 0.0010887772194304608,8.375209380231396e-05 +/- 0.00041029978941093526,8.375209380231396e-05 +/- 0.00041029978941093526,4.1876046901168086e-05 +/- 0.0006868182356305245,4.187604690115698e-05 +/- 0.0005757004641904607,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00018727537499998735,-2.2204460492503132e-17 +/- 0.0006487409290129776,-2.2204460492503132e-17 +/- 0.0006211221513480395,-4.187604690120139e-05 +/- 0.00039505783635078066,-8.375209380235837e-05 +/- 0.0013215857485811932,-8.375209380236947e-05 +/- 0.0003650669131943658,-0.00012562814070354866 +/- 0.000899116857352761,-0.00012562814070355978 +/- 0.00032706238173814964,-0.00016750418760471674 +/- 0.0005981095836300563,-0.00020938023450586262 +/- 0.0017692320078959484,-0.0002512562814070751 +/- 0.0018079592248679088,-0.0003350083752094002 +/- 0.000744404892572497,-0.00037688442211056825 +/- 0.0010334139597364608,-0.00037688442211057936 +/- 0.00039505783635077947,-0.00037688442211057936 +/- 0.00043719876502975756,-0.00041876046901173636 +/- 0.0014506288170593547,-0.0004606365159129155 +/- 0.0006336995791633614,-0.0005025125628141169 +/- 0.00036506691319435053,-0.000544388609715274 +/- 0.0005633845915859794,-0.0006700167504187671 +/- 0.0015121834242267848,-0.0006700167504187892 +/- 0.0005362750617615368,-0.0007537688442211254 +/- 0.0011665316815062065,-0.0007537688442211365 +/- 0.00025125628140700853,-0.0008375209380234727 +/- 0.0009363768749999169,-0.0009212730318257978 +/- 0.0010887772194305035,-0.0010887772194305035 +/- 0.0015802313454031157,-0.0011725293132328397 +/- 0.0005230316581573034,-0.0011725293132328507 +/- 0.000987422623329281,-0.001298157453936366 +/- 0.004457193268392114,-0.0014237855946398815 +/- 0.0005680343369451537,-0.0014237855946398815 +/- 0.0007766849661219196,-0.0014237855946398926 +/- 0.0006804052265189385,-0.0015075376884422288 +/- 0.0006267432808666379,-0.001633165829145744 +/- 0.0006336995791633783,-0.001633165829145744 +/- 0.0006336995791633783,-0.0018006700167504386 +/- 0.0023913386156229678,-0.0020938023450586597 +/- 0.001675041876046901,-0.0024288107202680266 +/- 0.0013215857485812052,-0.0025544388609715306 +/- 0.0008468906371924862,-0.0027638190954774045 +/- 0.0013913942818958216,-0.002973199329983256 +/- 0.0023942700768714766,-0.0031407035175879507 +/- 0.0011732768614842425,-0.0031407035175879507 +/- 0.0011732768614842425,-0.003224455611390309 +/- 0.0015785658982387812,-0.004061976549413771 +/- 0.0014632667679779074,-0.004313232830820779 +/- 0.0015785658982387736,-0.004731993299832515 +/- 0.0019103006244484224,-0.006909547738693489 +/- 0.002414690660525734,-0.009254606365159146 +/- 0.0013035496161032882,-0.009505862646566176 +/- 0.004869339819145884,-0.011976549413735372 +/- 0.0023255349040058274,-0.014489112227805722 +/- 0.002078672302511044,-0.01515912897822449 +/- 0.0030818039351715523,-0.02114740368509215 +/- 0.003387821368539498,-0.036809045226130675 +/- 0.002386934673366852
