,accz_sum,accz_min,accz_mean,accz_pct_5,accz_pct_95,hrv_energy,accz_perm_entropy,accy_mean,scl_rms,accy_iqr_5_95,hrv_min,accz_max,hrv_pct_5,scl_std,scr_std,bvp_iqr,bvp_max,hrv_pct_95,hrv_max,hrv_mean,bvp_perm_entropy,accy_iqr,scr_ptp,accy_std,scl_iqr,accz_iqr_5_95,accx_iqr_5_95,bvp_iqr_5_95,bvp_kurtosis,scr_pct_95,accy_kurtosis,hrv_sum,bvp_min,bvp_energy,scr_energy,scl_sum,accx_svd_entropy,bvp_skewness,hrv_rms,accz_peaks,scr_n_below_mean,accy_min,bvp_svd_entropy,bvp_ptp,accz_n_below_mean,scr_pct_5,scl_energy,scr_kurtosis,bvp_n_sign_changes,accy_entropy,bvp_sum,accz_kurtosis,scl_n_below_mean,hrv_kurtosis,scl_entropy,accz_n_above_mean,accy_svd_entropy,hrv_skewness,bvp_lineintegral,scr_n_above_mean,accx_n_above_mean,hrv_entropy,scr_n_sign_changes,scl_n_sign_changes,scr_peaks,scr_skewness,scl_n_above_mean,scr_min,scl_perm_entropy,hrv_n_above_mean,hrv_n_sign_changes,accy_ptp,scl_peaks,bvp_entropy,bvp_pct_5,scr_iqr,scr_entropy,accx_n_below_mean,scr_iqr_5_95,scl_kurtosis,accx_lineintegral,bvp_rms,accx_sum,scl_skewness,hrv_peaks,accy_n_below_mean,scr_max,hrv_perm_entropy,accx_entropy,hrv_iqr,accz_ptp,scl_svd_entropy,accx_max,bvp_mean,hrv_ptp,accz_iqr,accx_rms,hrv_svd_entropy,accz_energy,hrv_n_below_mean,accy_n_above_mean,bvp_pct_95,accz_entropy,accx_pct_95,accy_lineintegral,scr_perm_entropy,scr_svd_entropy,accx_peaks,accx_n_sign_changes,accx_iqr,accx_kurtosis,scl_ptp,accx_mean,scr_sum,accz_skewness,accx_ptp,scl_pct_95,bvp_std,accx_skewness,hrv_std,scr_rms,accy_n_sign_changes,accz_std,scl_iqr_5_95,hrv_iqr_5_95,accy_skewness,accz_svd_entropy,scr_mean,accy_perm_entropy,scr_lineintegral,accx_perm_entropy,accx_std,scl_max,scl_pct_5,accx_min,accy_peaks,accx_pct_5,bvp_n_above_mean,hrv_lineintegral,scl_lineintegral,accz_rms,accy_pct_5,accy_rms,accz_n_sign_changes,accy_sum,accy_energy,scl_mean,bvp_peaks,accz_lineintegral,scl_min,accx_energy,bvp_n_below_mean,accy_max,accy_pct_95
0,0.00015661707126073398 +/- 0.0009132266084331078,0.0037588097102583596 +/- 0.0010822454942118536,0.0012529365700860939 +/- 0.0008720069479765142,0.000783085356303792 +/- 0.000763257192232486,-0.0009788566953798372 +/- 0.000532555618979464,-0.0009788566953798483 +/- 0.0008071859094787835,-0.005207517619420565 +/- 0.0015270164447924771,0.003406421299921647 +/- 0.0008937127807762945,0.0005090054815974465 +/- 0.0004306969459671027,0.0008613938919341923 +/- 0.0009232440189938571,0.00015661707126071178 +/- 0.0005014192824927964,-0.0011354737666405934 +/- 0.0007722428709207647,0.0003523884103366792 +/- 0.0004779387476794718,-0.0010180109631950263 +/- 0.0005592348025483816,-0.004541895066562285 +/- 0.00046985121378230373,-0.0003915426781519682 +/- 0.0008928546790126171,-0.0010571652310102265 +/- 0.0003934955215787321,-0.0013312451057165497 +/- 0.0003588547920873734,-0.0003132341425215679 +/- 0.0004566133042165615,-0.0011354737666406044 +/- 0.0004087825571225674,0.0012529365700861051 +/- 0.00038363190959800965,0.0018794048551291742 +/- 0.001076564376262134,0.0 +/- 0.0,-0.0012529365700861828 +/- 0.0007592294216783663,-0.0005090054815975687 +/- 0.00017942739604367704,0.0005873140172278247 +/- 0.0007480412362781007,-3.915426781520015e-05 +/- 0.00011746280344560045,-7.83085356304225e-05 +/- 0.0006736354946783557,-3.915426781521125e-05 +/- 0.00021085218508751235,-0.004855129209083831 +/- 0.0005311143291405958,0.00019577133907593413 +/- 0.0003156717990719851,-0.00035238841033676806 +/- 0.0007101940934697253,-0.0009005481597494702 +/- 0.000496811963212577,-0.00019577133907601186 +/- 0.0002626548133320343,-0.0011746280344557825 +/- 0.0002476333328244442,-0.0011354737666405934 +/- 0.0008109755355210703,-0.0011354737666405934 +/- 0.0005382821881310714,-0.0001566170712607895 +/- 0.00025972003056818797,0.000665622552858225 +/- 0.0006793011579051522,0.00027407987470630114 +/- 0.0004649311702050853,-0.00019577133907600075 +/- 0.00019577133907600075,0.00027407987470631225 +/- 0.0006078376936672011,-0.0008222396241190811 +/- 0.00021085218508747525,0.00011746280344554494 +/- 0.00039349552157873544,-0.00011746280344560045 +/- 0.00017942739604372788,-3.915426781521125e-05 +/- 0.00021085218508751235,-0.0022709475332811646 +/- 0.0004566133042165482,-0.0002349256068912009 +/- 0.00031323414252155957,-0.0001566170712608006 +/- 0.00031323414252155957,-0.0001566170712607895 +/- 0.00025972003056818797,0.0 +/- 0.0,-0.0003915426781520015 +/- 0.0,0.0 +/- 0.0,3.915426781518905e-05 +/- 0.00011746280344556715,0.00023492560689113428 +/- 0.0002597200305681411,-0.0004698512137823685 +/- 0.00023492560689115647,0.0003132341425215124 +/- 0.0002930037107888546,0.0 +/- 0.0,-0.0010571652310102041 +/- 0.0005551075520265211,0.0 +/- 0.0,0.00011746280344554494 +/- 0.00035238841033673353,0.0007439310884885919 +/- 0.0003252397753687345,0.0 +/- 0.0,0.00035238841033670144 +/- 0.00011746280344556715,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00011746280344561155 +/- 0.00025070964124642244,-0.0003915426781520015 +/- 0.0,0.0 +/- 0.0,-0.00035238841033676806 +/- 0.0005090054815975055,0.0 +/- 0.0,0.0 +/- 0.0,-0.0017227877838684846 +/- 0.0008062357197327453,-0.0006264682850431024 +/- 0.000531114329140586,-3.915426781520015e-05 +/- 0.00011746280344560045,0.00011746280344556714 +/- 0.00025070964124637387,-0.00086139389193427 +/- 0.00015661707126075617,0.0 +/- 0.0,-0.0006656225528582805 +/- 0.0007230299652552569,-0.0008222396241190921 +/- 0.0004779387476794636,-0.0009788566953798372 +/- 0.0012777736000063383,3.915426781518905e-05 +/- 0.00011746280344556715,-0.0002349256068912009 +/- 0.00019181595479903657,-0.0003132341425215679 +/- 0.000421704370175002,-0.0009005481597494591 +/- 0.00039349552157870676,0.0 +/- 0.0,0.00019577133907592304 +/- 0.00043775802222000416,-0.0001566170712608006 +/- 0.00019181595479903657,-0.0005090054815975464 +/- 0.0008222396241190313,-0.0001566170712608117 +/- 0.00035885479208740253,-0.0007830853563038698 +/- 0.0004952666656489235,0.0 +/- 0.0,-0.0005090054815975575 +/- 0.0002507096412463964,-0.0011354737666405934 +/- 0.0005925115877220598,0.0005873140172278468 +/- 0.0007879644399960064,0.00035238841033669033 +/- 0.00036938062380800703,0.0005481597494126356 +/- 0.00043600347398824803,-7.83085356304003e-05 +/- 0.0001566170712608006,3.915426781515574e-05 +/- 0.0004447069965387943,-0.0013703993735317388 +/- 0.0003156717990719851,-0.0004698512137823574 +/- 0.0003836319095980029,-0.001996867658574819 +/- 0.0010127264805307515,-0.0009788566953798262 +/- 0.0005606038004414965,0.0 +/- 0.0,-0.0021534847298356084 +/- 0.0003156717990719851,-0.0012529365700861828 +/- 0.0005481597494126751,-0.0004698512137823574 +/- 0.0003413389932295029,-0.0005873140172279357 +/- 0.0003156717990719851,-0.0010571652310102265 +/- 0.000464931170205075,-0.0005090054815975687 +/- 0.000179427396043677,-0.0018794048551292741 +/- 0.0009064868365536545,-0.00019577133907600075 +/- 0.00043775802222001907,-0.00086139389193427 +/- 0.00015661707126075617,-0.00011746280344562265 +/- 0.0004968119632126015,-0.0004698512137823574 +/- 0.0004566133042165462,-0.00035238841033676806 +/- 0.000408782557122594,3.915426781518905e-05 +/- 0.00011746280344556715,-0.0004306969459671794 +/- 0.0002108521850874979,-1.1102230246251566e-17 +/- 0.0001751032088880146,-0.0012137823022709826 +/- 0.00044470699653877084,-0.0005481597494127576 +/- 0.00019181595479898217,-0.0010571652310102154 +/- 0.000496811963212597,0.0007047768206734029 +/- 0.00023492560689113425,-0.0005873140172279135 +/- 0.0005325556189794599,-0.0007439310884886808 +/- 0.000997473704217451,-0.00086139389193427 +/- 0.00038363190959796433,0.0013703993735316611 +/- 0.0008798827350917928,-0.0007830853563038809 +/- 0.00035020641777600437,-0.007361002349256107 +/- 0.0017404941872273174,-0.0011354737666405934 +/- 0.0003252397753687345,-0.0006656225528583138 +/- 0.00035238841033672237,-0.0010180109631950263 +/- 0.0003588547920873541,0.0003132341425215124 +/- 0.0002930037107888546,-0.0003915426781519793 +/- 0.0002476333328244793,0.000743931088488603 +/- 0.0006178439247478325,-0.0015270164447925172 +/- 0.00047793874767947635,0.0 +/- 0.0,-0.0006656225528583138 +/- 0.00035238841033672237,0.0009005481597493703 +/- 0.0007840636019773282,-0.0011746280344557935 +/- 0.00046327954448703454,0.008770555990602936 +/- 0.0021602371533490394,0.00023492560689111208 +/- 0.0004698512137823075,0.0025058731401722545 +/- 0.0010963194988253783,0.0025450274079874434 +/- 0.0008971369802184723,-0.0021926389976507977 +/- 0.000682677986458993,-0.0006656225528583026 +/- 0.0004968119632125918,-0.0010571652310102154 +/- 0.0007230299652552522,-0.0002349256068911898 +/- 0.00025972003056819133,0.000665622552858225 +/- 0.0006563451297666302,0.002623335943617788 +/- 0.0009598786744033928,0.008888018794048514 +/- 0.0012873361176799925,0.02474549725920121 +/- 0.00277305108999621
