,accy_iqr_5_95,accy_pct_95,accx_energy,scl_sum,accx_perm_entropy,bvp_pct_95,accy_svd_entropy,accy_sum,accz_iqr_5_95,accz_energy,accy_max,accy_rms,accy_min,bvp_skewness,accz_min,accx_mean,accz_perm_entropy,accy_mean,bvp_min,accx_svd_entropy,bvp_n_below_mean,scr_energy,scr_max,accy_iqr,bvp_lineintegral,hrv_max,accx_kurtosis,scl_std,bvp_iqr,bvp_sum,accx_pct_5,scl_perm_entropy,accz_pct_5,hrv_svd_entropy,bvp_ptp,bvp_std,scr_entropy,bvp_svd_entropy,accx_skewness,accz_iqr,scl_n_above_mean,accz_lineintegral,hrv_perm_entropy,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_below_mean,hrv_iqr,hrv_entropy,hrv_pct_95,accz_pct_95,hrv_skewness,hrv_energy,hrv_mean,hrv_sum,hrv_peaks,hrv_rms,hrv_n_above_mean,accz_entropy,bvp_rms,bvp_energy,bvp_mean,bvp_iqr_5_95,bvp_perm_entropy,hrv_min,accz_svd_entropy,accy_lineintegral,accz_std,accy_entropy,accz_mean,accx_entropy,accx_iqr,accy_skewness,accy_energy,accy_kurtosis,scr_perm_entropy,scr_svd_entropy,accx_iqr_5_95,accx_n_sign_changes,accx_n_above_mean,accy_n_sign_changes,accz_peaks,accz_ptp,accy_n_above_mean,accy_pct_5,accy_n_below_mean,accz_skewness,accz_rms,accz_n_above_mean,accz_n_sign_changes,accz_n_below_mean,bvp_entropy,scl_ptp,bvp_pct_5,scl_entropy,scl_max,scl_iqr_5_95,scl_n_below_mean,scl_n_sign_changes,scr_min,scl_pct_5,scl_svd_entropy,accx_lineintegral,accx_n_below_mean,accx_sum,accx_ptp,accx_min,accy_ptp,scr_sum,scr_skewness,scr_mean,scl_lineintegral,scr_iqr,scr_pct_5,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_rms,scr_kurtosis,scr_n_sign_changes,scr_n_below_mean,scr_iqr_5_95,scl_energy,scl_peaks,scl_skewness,hrv_std,scr_ptp,scl_kurtosis,accx_std,hrv_pct_5,scr_std,scl_mean,hrv_kurtosis,accx_max,accy_std,accz_kurtosis,bvp_n_sign_changes,bvp_kurtosis,bvp_max,scl_min,accz_sum,accx_pct_95,accz_max,hrv_ptp,scl_pct_95,scl_iqr,scl_rms,accy_perm_entropy,accy_peaks,bvp_n_above_mean,accx_rms,hrv_lineintegral,accx_peaks,bvp_peaks
0,0.05693765281173595 +/- 0.004186149138381492,0.0446515892420538 +/- 0.0055728326169010205,0.03979217603911981 +/- 0.002639001606958785,0.032671149144254286 +/- 0.001396869789978785,0.022585574572127155 +/- 0.0014558075016888345,0.020812958435207828 +/- 0.002480826879410848,0.018795843520782406 +/- 0.0016864767312128896,0.017603911980440125 +/- 0.002805084084494796,0.01687041564792178 +/- 0.0025853650345423773,0.016350855745721305 +/- 0.0018248050413848564,0.015678484107579493 +/- 0.0030039849053053714,0.013080684596577042 +/- 0.0022739700779631123,0.012438875305623487 +/- 0.001491304755349115,0.010635696821515906 +/- 0.0007946210268948809,0.009504889975550124 +/- 0.0033658844527614915,0.00932151589242054 +/- 0.001746337973980626,0.008710268948655276 +/- 0.0009295175015736983,0.006784841075794657 +/- 0.0006081830300162695,0.006448655256723746 +/- 0.0015670469123831693,0.005990220048899786 +/- 0.0030075585819419296,0.0059290953545232394 +/- 0.0007755854242328678,0.004798288508557469 +/- 0.0010323560974360804,0.004278728606356985 +/- 0.001022811768379067,0.002903422982885129 +/- 0.0010250922879736137,0.002781173594132069 +/- 0.0007417274510703807,0.0026894865525672663 +/- 0.0020124789282584864,0.0022004889975550503 +/- 0.0005077398449216626,0.001955990220048931 +/- 0.0008983458714363858,0.0016809290953545442 +/- 0.0008562913035527013,0.0011002444987775251 +/- 0.0005830924214040116,0.0008557457212713948 +/- 0.00029944862381213943,0.000672371638141811 +/- 0.0007707530692492925,0.0005806845965770302 +/- 0.0017312969484435813,0.0005501222493887514 +/- 0.0007075694928356038,0.0003973105134474464 +/- 0.002464204736589401,0.0003667481662591787 +/- 0.0003291665530033251,0.00036674816625916764 +/- 0.0006233520187766313,0.00033618581907089994 +/- 0.0002538699224608032,0.00021393643031786258 +/- 0.00027506112469438064,0.00018337408312960602 +/- 0.0001497243119060799,3.056234718826767e-05 +/- 9.168704156480302e-05,3.056234718826767e-05 +/- 0.0007417274510703963,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.112469437653534e-05 +/- 0.00012224938875307067,-9.168704156480301e-05 +/- 0.00014005426940575738,-9.168704156480301e-05 +/- 0.00014005426940575738,-0.00018337408312960602 +/- 0.0001497243119060799,-0.00030562347188265446 +/- 0.00019329325551150234,-0.00033618581907091105 +/- 0.0004201628082172261,-0.00033618581907091105 +/- 0.00021393643031783087,-0.00036674816625916764 +/- 0.0003564151524966491,-0.00042787286063570293 +/- 0.0003403278950385062,-0.000580684596577008 +/- 0.00021393643031783084,-0.0007946210268948706 +/- 0.0004773991244441701,-0.0012224938875305736 +/- 0.0010934317738385206,-0.001497555012224927 +/- 0.0005709517632111537,-0.0015281173594131835 +/- 0.000966466277557582,-0.0016198044009779976 +/- 0.0006120105255043091,-0.002231051344743262 +/- 0.0022377399154016185,-0.0023227383863080654 +/- 0.0011287399335341785,-0.002903422982885084 +/- 0.00041569286395890323,-0.002995110024449876 +/- 0.0004278728606357125,-0.003820293398532981 +/- 0.0005838928231828506,-0.0038814180929095275 +/- 0.0017770894572257463,-0.004034229828850844 +/- 0.0019749993180199752,-0.005592909535452306 +/- 0.0011439466547807423,-0.0059290953545232065 +/- 0.0007258155309925394,-0.008068459657701676 +/- 0.0019387226805811385,-0.008221271393643014 +/- 0.002288913733906225,-0.00883251833740829 +/- 0.0013630258631404325,-0.008954767726161328 +/- 0.0013739466254883077,-0.04361246943765279 +/- 0.002821187738604907
