,accy_pct_95,accx_perm_entropy,accy_iqr_5_95,scl_energy,accz_perm_entropy,bvp_n_below_mean,scl_svd_entropy,hrv_entropy,hrv_iqr,accy_sum,accy_max,accz_skewness,bvp_n_above_mean,hrv_energy,accz_pct_5,scl_sum,accy_svd_entropy,bvp_perm_entropy,hrv_pct_95,accy_iqr,hrv_ptp,hrv_std,accy_perm_entropy,bvp_ptp,accy_n_sign_changes,accz_peaks,scl_pct_5,accx_iqr_5_95,accy_entropy,accy_lineintegral,scl_mean,scl_iqr,accy_ptp,accx_lineintegral,bvp_lineintegral,accx_n_below_mean,accx_n_above_mean,hrv_sum,accz_min,scr_lineintegral,accx_skewness,accz_n_below_mean,accx_svd_entropy,scl_kurtosis,hrv_pct_5,hrv_skewness,bvp_svd_entropy,accz_sum,accx_entropy,scr_entropy,scr_skewness,hrv_rms,hrv_n_below_mean,scr_min,hrv_perm_entropy,hrv_n_sign_changes,bvp_entropy,scr_n_sign_changes,scr_perm_entropy,scr_peaks,scl_n_above_mean,bvp_mean,scl_peaks,hrv_n_above_mean,accz_n_sign_changes,scr_pct_5,hrv_peaks,scl_ptp,bvp_sum,accz_entropy,scr_n_above_mean,scl_n_sign_changes,accy_peaks,scl_skewness,scr_ptp,scl_perm_entropy,accz_kurtosis,hrv_kurtosis,scl_lineintegral,bvp_n_sign_changes,bvp_kurtosis,hrv_min,scl_std,accz_iqr,scr_n_below_mean,accx_n_sign_changes,scl_n_below_mean,hrv_iqr_5_95,scr_kurtosis,bvp_std,scr_pct_95,scl_max,scl_pct_95,hrv_max,scl_entropy,scr_std,accx_peaks,scr_mean,accz_n_above_mean,scr_sum,accz_rms,bvp_energy,bvp_pct_5,hrv_lineintegral,accy_n_below_mean,accy_n_above_mean,scr_energy,scr_max,bvp_rms,bvp_pct_95,accy_min,hrv_mean,accx_std,scr_iqr,accy_pct_5,accx_kurtosis,scr_iqr_5_95,accy_energy,accy_kurtosis,accx_iqr,scl_rms,bvp_max,scr_svd_entropy,accz_iqr_5_95,bvp_iqr_5_95,scl_iqr_5_95,accx_max,bvp_min,accz_ptp,bvp_skewness,hrv_svd_entropy,scr_rms,accz_mean,accy_mean,accx_pct_5,accy_skewness,bvp_iqr,accz_lineintegral,bvp_peaks,accz_max,accx_ptp,accz_svd_entropy,accx_min,accx_pct_95,scl_min,accy_std,accx_mean,accz_std,accz_energy,accx_energy,accy_rms,accx_sum,accx_rms,accz_pct_95
0,0.009973364900858216 +/- 0.003961803470930744,-0.0009174311926605893 +/- 0.001505836547287205,-0.002189997040544567 +/- 0.00126393350127629,0.00020716188221366893 +/- 0.0006214856466410069,0.006777153003847259 +/- 0.0022594817397604407,-0.0010949985202722945 +/- 0.0010756307691853627,-0.000710269310446865 +/- 0.000329551012893159,0.00041432376442733786 +/- 0.00032955101289315896,0.001716484166913257 +/- 0.0005424771464878079,0.004883101509322241 +/- 0.002147390344323382,0.010239715892275791 +/- 0.001941547140202044,0.0005327019828351487 +/- 0.0004916616669380246,-0.0014797277300976908 +/- 0.0010670468409186356,0.0009470257472624866 +/- 0.00043494934763831913,0.002219591595146453 +/- 0.0008602806660993412,-0.0022491861497485055 +/- 0.0007273279507217941,-0.0031962118970110033 +/- 0.0008244088947726467,0.0009470257472624866 +/- 0.0005424771464878079,-0.002515537141166091 +/- 0.0009381987264958314,-0.006481207457827787 +/- 0.0011871069026417077,-5.918910920391651e-05 +/- 0.0009974725981860123,0.001509322284699588 +/- 0.000730332209485223,0.004202426753477317 +/- 0.0014844553067753263,0.0007694584196507703 +/- 0.0008597714735918134,0.0007398638650488176 +/- 0.0006101073728348012,-0.00032554010062150194 +/- 0.0008724121321683395,0.0010358094110683447 +/- 0.0004996135843780358,-0.00038472920982538514 +/- 0.0005302300345418347,0.0 +/- 0.00013235087170759095,-0.0032554010062149086 +/- 0.000990423233541356,0.0011245930748742029 +/- 0.0005738597049323753,5.918910920390541e-05 +/- 0.00043494934763831913,0.0012133767386800609 +/- 0.0008099397563423357,-0.000532701982835182 +/- 0.0010404495904851846,0.0015981059485054461 +/- 0.0004808545963087194,0.00017756732761171624 +/- 0.0004014400700281234,-0.0009174311926605672 +/- 0.0005202247952426116,-0.0007398638650488287 +/- 0.0005335234204593178,0.0031370227878069977 +/- 0.0014019200097457193,0.00020716188221366893 +/- 0.00043995468325890014,0.0005327019828351487 +/- 0.0005260843099920348,0.00014797277300976353 +/- 0.0002728483118464848,0.0007694584196507703 +/- 0.0007510256016838882,-5.918910920390541e-05 +/- 0.00011837821840781082,0.0005327019828351487 +/- 0.00043494934763831913,-0.00032554010062147977 +/- 0.00020716188221366896,0.0019236460491269258 +/- 0.0007279297943917503,-0.001450133175495738 +/- 0.0010869705636109626,0.0005622965374371014 +/- 0.0007539354366887698,0.0 +/- 0.0,-0.00041432376442733786 +/- 0.0004808545963087193,-0.0014797277300976908 +/- 0.0007829983163849361,2.9594554601952706e-05 +/- 0.00020716188221366893,0.0 +/- 0.0,0.00011837821840781082 +/- 0.00037899521973558647,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0003551346552234325 +/- 0.00034512884846671767,-5.918910920390541e-05 +/- 0.00017756732761171621,-0.00032554010062147977 +/- 0.0002791944697264407,-0.00032554010062147977 +/- 0.0002458308334690123,0.0 +/- 0.0,-0.00032554010062147977 +/- 0.00030897622103907553,-0.002811482687185596 +/- 0.0013317549570879062,-8.878366380585812e-05 +/- 0.00013561928662195197,-8.878366380585812e-05 +/- 0.00013561928662195197,-0.00011837821840781082 +/- 0.0004987362990929983,0.0 +/- 0.0,-0.00038472920982539626 +/- 0.0006883517815692864,0.0 +/- 0.0,-5.918910920390541e-05 +/- 0.00011837821840781082,-0.001242971293282069 +/- 0.0004349493476383644,0.0004735128736312433 +/- 0.00035513465522343243,0.00109499852027225 +/- 0.0005302300345418347,0.0 +/- 0.0003241921026961564,-0.00017756732761171624 +/- 0.0004808545963087194,0.00011837821840781082 +/- 0.0001449831158794397,0.0009766203018644394 +/- 0.0005776626604303872,-0.0007102693104468871 +/- 0.0006643961030081172,0.002545131695767933 +/- 0.0008072318258055998,-0.00041432376442733786 +/- 0.00035513465522343243,0.00109499852027225 +/- 0.0006883517815692689,-0.0006510802012429818 +/- 0.0005583889394529202,5.918910920390541e-05 +/- 0.00011837821840781082,0.0005622965374371014 +/- 0.0008206821322202898,0.0 +/- 0.0,-0.00198283515833092 +/- 0.0007835574012947075,-0.00017756732761171624 +/- 0.00027123857324390393,0.0005622965374371014 +/- 0.000640911743939252,2.9594554601952706e-05 +/- 0.00027919446972644076,0.0007990529742527231 +/- 0.0006624157823497777,-0.00017756732761173844 +/- 0.0012144589836450641,0.0014501331754956826 +/- 0.0008206821322202898,0.001805267830719115 +/- 0.0003361295262385422,0.0005327019828351487 +/- 0.0002899662317588794,-0.0005327019828351709 +/- 0.0008244088947726841,0.0005327019828351487 +/- 0.00036963586850537346,-0.0006214856466410068 +/- 0.00027919446972644076,0.0005622965374371014 +/- 0.0003847292098253852,-0.0011837821840781637 +/- 0.0012202147456696455,-0.0026931044687778074 +/- 0.0007182397809713748,0.002012429712932784 +/- 0.0007579904394711729,0.0005918910920390541 +/- 0.000805058923275241,-0.00017756732761172733 +/- 0.0005159986911560617,0.0012133767386800609 +/- 0.0007654641702502118,-0.00038472920982538514 +/- 0.00023114086048850292,0.0009766203018644394 +/- 0.00039815401145526687,-0.00041432376442734897 +/- 0.0006902576969334526,-0.0014797277300977018 +/- 0.0007941052302455872,0.0015981059485054461 +/- 0.0008898074210341898,5.9189109203894305e-05 +/- 0.0007807579732626884,0.0011541876294761555 +/- 0.0008520970730327143,-0.000503107428233196 +/- 0.00037551280084194413,-0.0023971589227582578 +/- 0.0012998041583899302,0.0007694584196507703 +/- 0.00023675643681562162,-0.00023675643681562165 +/- 0.0004349493476383191,0.0010358094110683447 +/- 0.0006517524576959112,-0.0021604024859426473 +/- 0.0005464985295241114,-0.0014501331754957602 +/- 0.0005202247952426179,0.001716484166913257 +/- 0.000710269310446865,-0.0015389168393016074 +/- 0.0008028801400562829,-0.0004439183190292906 +/- 0.0003308771792689774,-0.0022491861497484942 +/- 0.0013115430486037559,-0.0017460787215152762 +/- 0.0010459068983174132,0.0005622965374371014 +/- 0.0003847292098253852,0.0003551346552234325 +/- 0.0006036128456457761,-0.0015981059485055127 +/- 0.00042269478712894865,-0.0008286475288547202 +/- 0.0008858614706774888,0.0005622965374371014 +/- 0.0006806747558449122,-0.0007990529742527786 +/- 0.0011617511942226132,-0.0005918910920390541 +/- 0.00035016749234090017,0.0009174311926605228 +/- 0.0011647628679582395,-0.0033737792246227084 +/- 0.0015837926203325925,0.0008286475288546757 +/- 0.0012330669817105227,-0.0010949985202722723 +/- 0.000621485646641047,-0.0030778336786031813 +/- 0.0011628814859063951,0.0019236460491269258 +/- 0.0006517524576959112,0.0020420242675347365 +/- 0.0005031074282331959,0.00044391831902927946 +/- 0.0010101241885691662,0.0006806747558449122 +/- 0.0007009600048728498,-0.003965670316661773 +/- 0.0010521686199840695,0.001509322284699588 +/- 0.0006676835852428691,-0.0014797277300977018 +/- 0.0005294034868304073,8.878366380585812e-05 +/- 0.0005622965374371014,0.00029594554601952705 +/- 0.0005615171932823301,-0.0016277005031074764 +/- 0.000703454532347154,-0.0008878366380585922 +/- 0.0007127312565133157,5.918910920390541e-05 +/- 0.0009886530386794769,-0.00017756732761173844 +/- 0.0014205386208937618,-0.0071026931044688045 +/- 0.00080505892327529,0.00035513465522342137 +/- 0.0013613495116898441,-0.002781888132583643 +/- 0.0010521686199841066,0.001509322284699588 +/- 0.0005031074282331959
