,accy_iqr_5_95,accy_pct_95,accx_perm_entropy,hrv_entropy,hrv_iqr_5_95,accz_perm_entropy,scl_energy,accy_lineintegral,accy_perm_entropy,accy_sum,hrv_lineintegral,accy_mean,hrv_iqr,hrv_pct_5,hrv_min,bvp_pct_95,accy_n_sign_changes,hrv_mean,bvp_pct_5,accy_std,scl_ptp,scr_std,bvp_min,accz_n_sign_changes,bvp_svd_entropy,accz_sum,scl_lineintegral,scl_pct_5,bvp_perm_entropy,accz_n_above_mean,accz_peaks,scl_pct_95,scr_energy,hrv_sum,accx_n_above_mean,accx_std,hrv_ptp,scl_max,scl_entropy,scl_skewness,bvp_skewness,scl_perm_entropy,scr_rms,scl_iqr_5_95,accx_n_below_mean,bvp_n_sign_changes,scr_max,bvp_ptp,accy_n_above_mean,scr_iqr,hrv_max,bvp_mean,hrv_std,accy_peaks,scl_svd_entropy,bvp_energy,bvp_std,scl_n_below_mean,accz_skewness,hrv_rms,scl_iqr,scr_perm_entropy,scr_entropy,scr_lineintegral,scr_pct_5,bvp_kurtosis,scl_n_sign_changes,accz_svd_entropy,accx_kurtosis,accz_n_below_mean,scr_n_above_mean,accz_std,scl_n_above_mean,hrv_n_sign_changes,scr_min,scr_kurtosis,bvp_entropy,scr_n_sign_changes,bvp_sum,scl_peaks,scr_n_below_mean,hrv_skewness,scr_peaks,hrv_n_below_mean,scr_skewness,accy_max,accy_kurtosis,hrv_energy,scl_kurtosis,scr_pct_95,hrv_n_above_mean,accx_peaks,scr_svd_entropy,accx_skewness,accz_kurtosis,scl_mean,scr_ptp,bvp_rms,scr_iqr_5_95,accx_ptp,accz_pct_5,accy_entropy,hrv_svd_entropy,accx_n_sign_changes,scr_mean,accy_min,accz_entropy,bvp_n_above_mean,accx_entropy,accy_svd_entropy,accy_n_below_mean,hrv_perm_entropy,accx_lineintegral,accz_max,accz_mean,hrv_peaks,accz_min,bvp_iqr_5_95,accz_iqr,scr_sum,accx_iqr_5_95,bvp_max,accx_iqr,hrv_kurtosis,hrv_pct_95,accz_lineintegral,scl_std,scl_sum,bvp_lineintegral,accz_ptp,accy_energy,accz_iqr_5_95,bvp_peaks,accy_skewness,accz_energy,accy_ptp,accx_svd_entropy,accx_mean,accx_min,accx_sum,accx_pct_5,accy_iqr,accx_max,accy_pct_5,bvp_iqr,accy_rms,bvp_n_below_mean,scl_min,scl_rms,accx_energy,accx_pct_95,accz_rms,accz_pct_95,accx_rms
0,-0.008001189767995276 +/- 0.0013529524587202913,0.026650803093396746 +/- 0.002339036674757574,0.01811421772754308 +/- 0.0021176951232989394,0.00035693039857223054 +/- 0.0005287444626600545,0.0007436049970255376 +/- 0.0009429427414721846,0.031707317073170684 +/- 0.0030192926925519366,-0.008209399167162457 +/- 0.0012278267364991152,-0.003331350386674636 +/- 0.0011271442784947458,0.013265913146936315 +/- 0.0024606921927360493,0.02064247471743006 +/- 0.0023124082957259773,-0.001397977394408134 +/- 0.001296860758869224,0.015258774538964848 +/- 0.0018241223208164312,-0.0024687685901249702 +/- 0.0009596826772695786,-0.0022903033908388327 +/- 0.0004001672827802942,-0.0014872099940512085 +/- 0.0008923259964306985,0.00020820939916711413 +/- 0.0007530629923362503,-5.948839976208653e-05 +/- 0.000648941827164528,-0.0009220701963117639 +/- 0.0007920004137831315,0.002379535990481796 +/- 0.0008923259964306948,0.008477096966091568 +/- 0.0010410469958358085,0.0004461629982153048 +/- 0.0006131923892947269,-0.0013384889946460921 +/- 0.0005682621408251843,0.001635930993456236 +/- 0.0010239092491409073,0.003569303985722727 +/- 0.0008199910025038854,-0.0006841165972635843 +/- 0.0005956271384444104,0.00734681737061268 +/- 0.002719765137560067,0.00041641879833427265 +/- 0.0007188010692203632,-0.005532421177870372 +/- 0.0009235083103069502,-0.00017846519928617078 +/- 0.0012633409031288178,-0.0004461629982154047 +/- 0.0003581675960378453,-0.0030041641879833937 +/- 0.0006015392152337002,-0.0032421177870315732 +/- 0.0004693555573485991,0.0010113027959547383 +/- 0.00033121739219691597,-0.001695419393218378 +/- 0.0006246281975014835,8.923259964302988e-05 +/- 0.00040016728278031234,-0.0010707911957168804 +/- 0.0006937479946276618,-0.00032718619869130937 +/- 0.0007577477217642377,-0.004640095181439674 +/- 0.0007892028055575116,0.004015466983938088 +/- 0.000997650793054643,-0.00017846519928618187 +/- 0.00027261009488139946,-0.0013384889946461032 +/- 0.0008848587020014025,-0.000535395597858468 +/- 0.0003715049374419088,-8.923259964311869e-05 +/- 0.0003271861986912771,-0.00011897679952415086 +/- 0.00046461925496174187,0.00026769779892917846 +/- 0.00036307423009320974,0.001606186793575215 +/- 0.0007548231731379705,0.0007733491969065364 +/- 0.0006543723973825168,-0.002082093991671663 +/- 0.000703876238322373,-0.0011005353955979014 +/- 0.0006246281975014914,0.0009220701963116751 +/- 0.000555667510180524,0.00023795359904813518 +/- 0.0009002228405961837,5.9488399762042124e-05 +/- 0.00011897679952408426,-0.0014872099940512085 +/- 0.0012549091677411565,-0.0030636525877454357 +/- 0.0011751782430183461,0.0011600237953598657 +/- 0.001292761083408734,0.0005948839976204212 +/- 0.0009119398998664976,0.0011005353955978125 +/- 0.0007291880233272537,8.923259964301877e-05 +/- 0.00048053225524699627,-0.0011005353955978903 +/- 0.0003531928044924766,0.000862581796549633 +/- 0.0009994228207264309,0.0010113027959547383 +/- 0.0005353955978584174,-0.00017846519928618187 +/- 0.00019730070138941137,-0.0002379535990482351 +/- 0.00022258521039705354,-0.0003271861986912872 +/- 0.0005228553191923639,0.001249256395002929 +/- 0.00047590719809638003,-0.0012195121951219968 +/- 0.0008354891079826558,5.948839976203102e-05 +/- 0.00022258521039702388,0.0015466983938131728 +/- 0.001054137129486565,-0.0018441403926234945 +/- 0.000662434784393811,-0.0013384889946460921 +/- 0.00048420049363770965,0.0004164187983342948 +/- 0.0003033325112190612,-0.0032421177870315732 +/- 0.0006841165972635351,8.923259964304098e-05 +/- 0.000327186198691268,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007733491969066586 +/- 0.0005353955978584223,0.0 +/- 0.0,0.0 +/- 0.0,8.923259964306318e-05 +/- 0.0001363050474406755,0.0 +/- 0.0,-5.948839976206432e-05 +/- 0.00022258521039704467,-0.00011897679952413976 +/- 0.00035693039857229896,0.0 +/- 0.0,5.948839976203102e-05 +/- 0.00017846519928614856,-3.3306690738754695e-17 +/- 0.00023039758157096142,-0.0025580011897680553 +/- 0.0017657135133439395,-0.0012195121951220189 +/- 0.0011554387031264305,-0.0011302795954789336 +/- 0.0008391871492960234,-8.923259964310759e-05 +/- 0.0002676977989292364,-0.0004759071980964147 +/- 0.0004248321492292144,-4.4408920985006264e-17 +/- 0.00029744199881025506,0.003033908387864326 +/- 0.0012321424852592593,-0.0014277215942891774 +/- 0.0004569390688797611,0.0011302795954788558 +/- 0.0005612124409313989,0.0008328375966686119 +/- 0.0004569390688797495,-0.00431290898274842 +/- 0.001032513679816188,-0.00017846519928619298 +/- 0.0005186078457514284,-0.002349791790600886 +/- 0.0010169732895466165,-0.0005651397977394889 +/- 0.0009259002032286334,-0.000951814396192785 +/- 0.00045693906887976117,0.011243307555026717 +/- 0.001550126617584203,0.00020820939916712521 +/- 0.0004001672827803,-0.000981558596073817 +/- 0.000941064367611925,-0.0026472337894111186 +/- 0.0007459807378931862,-0.0011600237953599435 +/- 0.000555667510180514,0.004253420582986256 +/- 0.0016130573305123636,0.0011302795954788337 +/- 0.000880347923078445,0.0014872099940510975 +/- 0.0010558143574835618,-0.000237953599048224 +/- 0.0009573751897341686,-0.0031231409875075 +/- 0.0009143620552610994,0.003331350386674525 +/- 0.0012176971737334287,-0.00017846519928618187 +/- 0.0005012581661616019,0.006454491374181992 +/- 0.0007875194702483088,-0.001635930993456336 +/- 0.0010064797332355055,0.013414634146341397 +/- 0.002984664096352445,-0.0008328375966687007 +/- 0.00011897679952408425,0.01933372992266502 +/- 0.002136619273773694,0.006484235574063002 +/- 0.0012814193473252723,0.002052349791790542 +/- 0.0007920004137831015,0.0021415823914336164 +/- 0.0005919021041681069,-0.005621653777513447 +/- 0.0008140352280430692,-0.001725163593099399 +/- 0.000839187149295995,-0.0014277215942891553 +/- 0.0008702402640290184,2.9744199880998856e-05 +/- 0.00020820939916718232,0.0009815585960737173 +/- 0.0009220701963117116,0.0010707911957168025 +/- 0.0009882955220604469,0.001933372992266469 +/- 0.0005836233453405068,-0.003420582986317733 +/- 0.0005362211890933936,0.008536585365853621 +/- 0.0012968607588692332,0.003955978584176023 +/- 0.0011446687331881996,-0.008358120166567562 +/- 0.0007340251445123842,0.00196311719214749 +/- 0.0005828649001268501,-0.0007733491969066586 +/- 0.0010822965733884606,0.0008923259964306651 +/- 0.0008722711658902563,-0.0033016061867936265 +/- 0.0017161655843844887,0.0002974419988101773 +/- 0.0010217468195905883,-0.003242117787031584 +/- 0.0006969288824425833,0.0014574657941700876 +/- 0.0015538319912681664,-0.0003866745984533404 +/- 0.0008312426301297955,-0.00032718619869129826 +/- 0.001265090441293093,0.004907792980368764 +/- 0.0015696936111789198,0.0035990481856037703 +/- 0.0018549032513585852,-0.002409280190362917 +/- 0.0009354066147243609,0.0032421177870314956 +/- 0.001642407815857028,0.005443188578227209 +/- 0.0013503342608942586,-0.00832837596668654 +/- 0.001167246690681053,0.003955978584176023 +/- 0.0014635234503441441,-0.012760261748959001 +/- 0.0008460120555221872,-0.009071980963712123 +/- 0.001263691004535863,0.0014872099940511307 +/- 0.0009215903262837202,-0.001397977394408134 +/- 0.0007875194702482983,0.000148720999405072 +/- 0.0021168594109051697,0.00035693039857223054 +/- 0.0008803479230784481,0.0013087447947649933 +/- 0.0007664544156291093
