,bvp_rms,hrv_rms,hrv_mean,hrv_sum,hrv_pct_95,scr_lineintegral,hrv_std,hrv_n_below_mean,hrv_pct_5,hrv_ptp,bvp_lineintegral,hrv_n_above_mean,scr_std,hrv_max,bvp_min,hrv_iqr_5_95,scl_iqr_5_95,bvp_n_above_mean,bvp_n_below_mean,bvp_std,scr_rms,hrv_energy,scl_svd_entropy,scl_min,hrv_lineintegral,scl_std,scl_lineintegral,bvp_pct_5,bvp_iqr_5_95,bvp_n_sign_changes,bvp_pct_95,bvp_ptp,hrv_entropy,scr_sum,scr_mean,hrv_iqr,scl_ptp,scl_pct_95,bvp_skewness,scl_entropy,scr_ptp,scr_max,scl_energy,bvp_perm_entropy,scl_n_sign_changes,scl_perm_entropy,hrv_skewness,scr_kurtosis,scr_svd_entropy,hrv_svd_entropy,hrv_peaks,scl_iqr,scr_energy,scr_iqr,scl_n_above_mean,scl_n_below_mean,scr_peaks,scr_n_below_mean,scr_n_above_mean,scr_n_sign_changes,scr_skewness,scl_rms,bvp_sum,bvp_mean,hrv_n_sign_changes,bvp_entropy,scr_min,scr_pct_5,scr_iqr_5_95,scr_pct_95,scl_peaks,scl_kurtosis,scr_perm_entropy,hrv_kurtosis,bvp_kurtosis,bvp_max,scr_entropy,hrv_perm_entropy,scl_max,hrv_min,scl_sum,scl_mean,scl_skewness,bvp_peaks,scl_pct_5,bvp_iqr,bvp_svd_entropy,bvp_energy
0,0.29856587989244104 +/- 0.005219677455792742,0.03594263519569768 +/- 0.007951065204772671,0.2787570959067822 +/- 0.005860866368802738,0.2787570959067822 +/- 0.005860866368802738,-0.0008365700627427031 +/- 0.005430477471639819,0.058858679414401004 +/- 0.004098775175295493,0.14176874813265614 +/- 0.005604321810546698,0.08389602629220201 +/- 0.005433764089063269,-0.005646847923513554 +/- 0.00474751536318117,0.07786077083955784 +/- 0.0051458739507884085,0.022916044218703358 +/- 0.0013298006025854892,0.08903495667762178 +/- 0.0058165289315601654,0.03101284732596359 +/- 0.002437535471093054,0.18010158350761882 +/- 0.005948249784178221,0.0803107260233045 +/- 0.005558821502029393,0.043113235733492725 +/- 0.0038749864931970214,-0.01849417388706299 +/- 0.0036967297210578937,0.03851210038840758 +/- 0.0028515411204512267,0.03851210038840758 +/- 0.0028515411204512267,0.02626232446967437 +/- 0.005398576123456031,0.0012548550941141711 +/- 0.004439197634026463,0.12614281446071113 +/- 0.002963149391865524,0.0005377950403346543 +/- 0.003002057170500262,-0.02518673438900504 +/- 0.0032812245054775493,0.0668957275171796 +/- 0.0036846362258081433,0.057902599342694996 +/- 0.002757160919046141,-0.002031670152375209 +/- 0.0028526365729978948,0.08398565879892446 +/- 0.004355254477414876,0.033223782491783725 +/- 0.0048907928902636125,0.02034657902599348 +/- 0.002554308029458205,0.0024798326859874708 +/- 0.0014578874094718377,0.020705109052883232 +/- 0.0021505576232958524,0.011204063340304804 +/- 0.0028509149585814754,0.018792948909471217 +/- 0.0021271858394176996,0.018792948909471217 +/- 0.0021271858394176996,0.0023005676725426304 +/- 0.0037389876651154567,0.04433821332536604 +/- 0.0031653236063696475,0.00047804003585304454 +/- 0.0004052781585375048,0.023394084254556358 +/- 0.002524781528332601,0.016611891245891873 +/- 0.0021386949708005064,0.00032865252464897576 +/- 0.002759264572370206,0.00032865252464897576 +/- 0.002804191009824274,-0.0006274275470570356 +/- 0.0006042350886213644,-0.010636390797729267 +/- 0.0015707725638595708,0.00047804003585301126 +/- 0.0010016764035996437,-8.963250672241462e-05 +/- 0.000423586700889073,0.006871825515386953 +/- 0.0017926501344487607,0.0010158350761876767 +/- 0.0014526735322549316,0.024917836868837806 +/- 0.002755217659611231,0.012578428443382184 +/- 0.0030276687936757235,-0.0029877502240812205 +/- 0.002329678959022134,-0.002718852703913921 +/- 0.001441879714611736,-0.0008365700627427031 +/- 0.0009891213240063985,0.0006573050492979182 +/- 0.0008943310156615274,-8.963250672241462e-05 +/- 0.0001369159155947011,-8.963250672241462e-05 +/- 0.0001369159155947011,2.2204460492503132e-17 +/- 0.0002987750224081265,8.963250672244794e-05 +/- 0.00013691591559475194,8.963250672244794e-05 +/- 0.00013691591559475194,0.0010755900806692976 +/- 0.0015877299379248712,0.00044816253361221745 +/- 0.0005549499737378777,-0.04269495070212126 +/- 0.003370865551897088,-0.00020914251568565634 +/- 0.0006414971781769768,-0.00020914251568565634 +/- 0.0006414971781769768,0.0 +/- 0.0,0.0 +/- 0.0,2.987750224081598e-05 +/- 8.963250672244794e-05,0.0020017926501345153 +/- 0.0003286525246489233,0.006363907977293137 +/- 0.0024494085830964367,0.005616970421272826 +/- 0.002128654093881922,0.0 +/- 0.0,0.0022408126680609876 +/- 0.001019781784635546,0.0012548550941141711 +/- 0.0007768150582611419,0.0021213026590977567 +/- 0.0013720899316647822,0.0019719151478936768 +/- 0.0009081974397114016,-0.0005079175380937717 +/- 0.0017778996769419698,0.004272482820436252 +/- 0.0012537875863972067,-0.00014938751120402438 +/- 0.0005549499737378688,-0.005258440394383013 +/- 0.0013834283720095767,0.09883477741260835 +/- 0.0040147181433500614,0.005168807887660609 +/- 0.001488187559654883,0.005168807887660609 +/- 0.001488187559654883,0.0002987750224081709 +/- 0.0010263259060243413,-0.009740065730504899 +/- 0.003948354594964288,0.05551239916342997 +/- 0.003206233265681824,-0.009321780699133498 +/- 0.0029022729476141946,0.005228562892142252 +/- 0.004142642552692575,0.0041529728114729995 +/- 0.0025261953778222815
