,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_min,bvp_peaks,bvp_iqr_5_95,bvp_pct_95,bvp_rms,bvp_max,scl_ptp,hrv_peaks,hrv_skewness,scl_perm_entropy,scl_std,hrv_svd_entropy,bvp_skewness,bvp_std,hrv_kurtosis,hrv_iqr,scr_max,scr_pct_5,scr_n_above_mean,bvp_sum,scr_perm_entropy,scl_n_below_mean,bvp_mean,scr_ptp,hrv_n_below_mean,hrv_n_sign_changes,scl_peaks,scr_peaks,scr_n_sign_changes,bvp_entropy,scr_min,scl_iqr,scr_skewness,scr_entropy,scl_n_above_mean,bvp_pct_5,hrv_n_above_mean,scl_kurtosis,scr_energy,scr_sum,hrv_pct_95,scr_kurtosis,scl_n_sign_changes,hrv_perm_entropy,scl_skewness,bvp_kurtosis,scr_n_below_mean,hrv_pct_5,hrv_std,scl_iqr_5_95,scl_lineintegral,scr_iqr_5_95,bvp_energy,scr_std,bvp_n_sign_changes,scr_rms,scr_pct_95,bvp_ptp,scr_mean,hrv_min,scr_lineintegral,hrv_sum,hrv_mean,scr_iqr,scr_svd_entropy,bvp_lineintegral,hrv_energy,bvp_svd_entropy,hrv_iqr_5_95,hrv_rms,scl_mean,hrv_entropy,scl_svd_entropy,scl_sum,scl_rms,bvp_iqr,scl_pct_5,hrv_lineintegral,hrv_ptp,hrv_max,scl_entropy,scl_min,scl_energy,scl_pct_95,scl_max
0,0.035171171171171176 +/- 0.0035608271933796442,0.021693693693693707 +/- 0.002443020000962636,0.04879279279279282 +/- 0.005491683805851899,-0.0005765765765765706 +/- 0.0014342161255590771,0.012468468468468474 +/- 0.003700323647709815,0.0009369369369369385 +/- 0.001691775797377377,0.010342342342342348 +/- 0.0021981981981981755,0.004360360360360393 +/- 0.0010983604075047665,-0.0028468468468468176 +/- 0.0014721944660047055,0.0011531531531531413 +/- 0.0005045045045044993,-0.0005765765765765706 +/- 0.0005855162814151984,0.0018738738738738546 +/- 0.0007349938037611147,-0.0005045045045044994 +/- 0.000432432432432428,0.005657657657657689 +/- 0.001886650827057073,0.002414414414414401 +/- 0.0014146152379380648,0.002198198198198176 +/- 0.0008288288288288203,-0.0016576576576576407 +/- 0.0011418363616399782,0.0005045045045044994 +/- 0.00046148643152668704,0.000648648648648642 +/- 0.0005045045045044993,0.00018018018018017834 +/- 0.0007252112359458703,0.0009009009009008917 +/- 0.0005159575157937372,-0.0005045045045044994 +/- 0.0002882882882882854,-0.0003603603603603567 +/- 0.00045582380687111306,-0.00010810810810810701 +/- 0.00032432432432432106,0.0011171171171171057 +/- 0.0005209669295423717,-0.00018018018018017834 +/- 0.0004028951310810391,0.0002522522522522497 +/- 0.0008065956499315013,0.00043243243243242804 +/- 0.0003881199860997801,0.0 +/- 0.0,0.0 +/- 0.0,3.6036036036035665e-05 +/- 0.000108108108108107,0.0 +/- 0.0,0.0 +/- 0.0,-0.00014414414414414266 +/- 0.0004012803144381957,0.0010090090090089988 +/- 0.0011258017550856323,-0.00014414414414414266 +/- 0.00046148643152668704,0.00010810810810810701 +/- 0.00016513786288128987,-0.000756756756756749 +/- 0.00029933779686190957,-0.0011171171171171057 +/- 0.0007287837267083416,0.00021621621621621402 +/- 0.0002390360209265129,3.6036036036035665e-05 +/- 0.00037622726158235834,0.002702702702702697 +/- 0.0015478725473812426,7.207207207207133e-05 +/- 0.001297297297297284,0.0015855855855855694 +/- 0.0013308962387473297,-0.0017297297297297121 +/- 0.0005765765765765708,0.000324324324324321 +/- 0.0004092906915892047,0.0005765765765765706 +/- 0.0006283097576274781,0.00010810810810810701 +/- 0.00039639639639639236,0.002306306306306294 +/- 0.00144324211852258,0.0006846846846846777 +/- 0.00033996328403807234,0.0005765765765765706 +/- 0.0006683689005762601,0.004036036036036051 +/- 0.0011024907056417191,0.006630630630630674 +/- 0.0009001798916610211,0.0017657657657657478 +/- 0.0013333333333333196,0.002954954954954958 +/- 0.001102490705641717,0.0029189189189189114 +/- 0.0009862293465516658,0.002846846846846851 +/- 0.001427409176240628,-0.0018738738738738546 +/- 0.0009506959249205611,-0.0019819819819819617 +/- 0.0013698434456755329,-0.0021261261261261042 +/- 0.0008288288288288203,-0.002198198198198176 +/- 0.0010375625260459693,0.003855855855855861 +/- 0.0013097500429107537,-0.006594594594594594 +/- 0.0009123595604448805,-3.6036036036035665e-05 +/- 0.0014544458429268728,-0.01181981981981981 +/- 0.0016809951408562856,0.004216216216216229 +/- 0.0012278720747676613,0.002882882882882887 +/- 0.0013769350035706819,0.00010810810810810701 +/- 0.0010936209661616839,0.003927927927927932 +/- 0.000945903044930246,-0.00324324324324321 +/- 0.0012059964346437001,-0.00043243243243242804 +/- 0.001756548844245595,0.004864864864864871 +/- 0.0014164500185249694,0.003927927927927943 +/- 0.0014090965618751424,0.002954954954954947 +/- 0.0014123184102533852,0.003495495495495493 +/- 0.0012488449334172081,0.0030990990990990785 +/- 0.001250403716965588,-0.0029909909909909605 +/- 0.0009541046699007993,0.0 +/- 0.0005096265089632722,0.00479279279279281 +/- 0.0015377721292506115,0.00259459459459459 +/- 0.0013072689835832273,0.01538738738738742 +/- 0.0016829253230754278,0.004540540540540561 +/- 0.0013598531361523317,-0.0008288288288288203 +/- 0.0012384029028785157,0.0028108108108108043 +/- 0.0015186527932040182,0.005369369369369392 +/- 0.0015326969598657336,0.007351351351351387 +/- 0.0013406180351522943,0.005441441441441463 +/- 0.0015326969598657325,0.006414414414414449 +/- 0.0020625712463069094
