,accz_energy,accx_mean,accy_perm_entropy,accx_energy,accx_sum,accy_energy,accz_rms,accz_perm_entropy,accz_lineintegral,accx_rms,accx_lineintegral,accy_lineintegral,accz_svd_entropy,accy_pct_5,accz_n_sign_changes,accy_peaks,accx_n_below_mean,accx_max,accy_rms,accz_min,accy_pct_95,accx_n_above_mean,accz_ptp,accx_svd_entropy,accz_pct_95,accz_sum,accz_mean,accy_min,accy_ptp,accx_pct_5,accy_std,accz_peaks,accx_ptp,accx_perm_entropy,accz_n_above_mean,accy_mean,accy_sum,accz_n_below_mean,accy_n_sign_changes,accx_iqr_5_95,accz_std,accy_kurtosis,accy_iqr,accz_skewness,accy_max,accx_skewness,accx_kurtosis,accy_entropy,accz_kurtosis,accz_iqr,accx_pct_95,accy_n_below_mean,accy_skewness,accz_entropy,accz_iqr_5_95,accx_entropy,accy_n_above_mean,accx_iqr,accz_pct_5,accz_max,accx_n_sign_changes,accy_iqr_5_95,accx_std,accy_svd_entropy,accx_min,accx_peaks
0,0.2915230875258442 +/- 0.00971841376180358,0.17791178497587867 +/- 0.009519729713153978,0.1808063404548587 +/- 0.0060240195459566395,0.16295658166781526 +/- 0.007037484974932265,0.14562370778773254 +/- 0.0047678099397458285,-0.001895244658855999 +/- 0.0034980546483160463,0.04341833218470017 +/- 0.003950028912724236,0.21009648518263266 +/- 0.005485477857639377,0.0015506547208821609 +/- 0.0010016844833734381,0.007443142660234292 +/- 0.002705415082893259,0.06940041350792556 +/- 0.005230961518716989,0.05740868366643691 +/- 0.0038192008277043023,0.009407305306685033 +/- 0.003131979443801385,-0.011130254996554134 +/- 0.002347515000723794,0.015093039283252918 +/- 0.0011511573458642523,0.03215024121295658 +/- 0.004458546393872261,0.01733287388008269 +/- 0.002280810577997635,0.049069607167470684 +/- 0.004532896940704434,0.06898690558235696 +/- 0.0042366348419858495,0.020675396278428647 +/- 0.0023012829575553466,0.04552033080634045 +/- 0.003872461186352242,0.02050310130944174 +/- 0.002670294109725623,0.014266023432115771 +/- 0.002961068374767852,0.0004824259131633424 +/- 0.001405656654332972,0.0016884906960716762 +/- 0.0010615383735871156,0.0187456926257753 +/- 0.0017380455152196217,0.0187456926257753 +/- 0.0017380455152196217,0.01116471399035145 +/- 0.001225112945184754,0.002722260509993102 +/- 0.0006796375921197423,0.009338387319090268 +/- 0.0019581078766609653,-0.001378359751895264 +/- 0.0008985806209790131,0.032598208132322525 +/- 0.005725172825896664,0.002929014472777369 +/- 0.0011761576957874287,0.003997243280496188 +/- 0.0024424597031935634,-0.000344589937973816 +/- 0.000635392450537079,0.0014128187456926456 +/- 0.000605733832916857,0.0014128187456926456 +/- 0.000605733832916857,0.0031357684355616477 +/- 0.0009921557580211948,-0.00020675396278428958 +/- 0.0009891592070577205,-0.0006547208821502503 +/- 0.0011882108648908966,0.01977946243969674 +/- 0.002656696797711421,-0.0005513439007581056 +/- 0.0012911780837488256,0.006581667815299774 +/- 0.0010945816798255557,0.0 +/- 0.00015410530513437773,0.000516884906960724 +/- 0.0005393685679703221,0.004893177119228076 +/- 0.000812531090458426,-0.000516884906960724 +/- 0.0004149412329011876,0.002791178497587843 +/- 0.0013474303787744143,0.004686423156443809 +/- 0.002607068272829469,0.005685733976567853 +/- 0.0012916378231558631,-0.0016195727084769129 +/- 0.0025880975507409218,0.00086147484493454 +/- 0.0006583381521207121,0.0107167470709855 +/- 0.0009045075636392992,0.005134390075809769 +/- 0.002298443300572333,0.0017918676774638209 +/- 0.0012689147236059045,0.004996554100620243 +/- 0.001565894936940267,0.001102687801516189 +/- 0.0014684545660001637,0.0006202618883528688 +/- 0.00045715021231639507,0.0008270158511371583 +/- 0.0008879461562181465,0.0007236388697450136 +/- 0.0008219752199777209,-3.44589937973816e-05 +/- 0.00032508549731415353,-0.0016540317022743166 +/- 0.0009722078552492131,0.008924879393521701 +/- 0.002282892084776276,0.04145416953824945 +/- 0.0025880975507409174,0.0033425223983459484 +/- 0.0017775631118578596,0.005789110957960008 +/- 0.0021563732387542517
