,accz_svd_entropy,accy_pct_5,accy_iqr_5_95,accy_pct_95,accy_std,accx_ptp,accz_perm_entropy,accz_pct_5,accx_perm_entropy,accy_max,accx_n_sign_changes,accz_mean,accx_svd_entropy,accz_ptp,accy_rms,accz_sum,accx_peaks,accx_rms,accz_max,accy_perm_entropy,accx_pct_95,accz_pct_95,accx_min,accz_lineintegral,accz_iqr_5_95,accy_mean,accy_min,accx_max,accz_peaks,accx_entropy,accz_iqr,accx_kurtosis,accz_n_above_mean,accy_ptp,accy_svd_entropy,accz_std,accz_entropy,accz_skewness,accz_kurtosis,accx_energy,accx_n_above_mean,accx_lineintegral,accz_rms,accz_n_below_mean,accy_entropy,accx_skewness,accy_sum,accy_lineintegral,accy_iqr,accy_n_below_mean,accx_n_below_mean,accx_iqr_5_95,accz_n_sign_changes,accy_energy,accy_n_above_mean,accz_energy,accx_sum,accy_skewness,accx_pct_5,accy_n_sign_changes,accy_kurtosis,accx_std,accy_peaks,accx_iqr,accz_min,accx_mean
0,0.0 +/- 0.0,0.031445123913743156 +/- 0.002312201487693822,0.00032185387833922886 +/- 0.001721241320517658,0.1799163179916318 +/- 0.00448983276278643,0.0015770840038622168 +/- 0.0004184100418409869,0.0 +/- 0.0,0.05500482780817506 +/- 0.003990079529460336,0.0 +/- 0.0,0.042581268104280645 +/- 0.002857257691659644,0.00849694238815577 +/- 0.0007777950417505324,0.00325072417122626 +/- 0.0021176419890049504,0.017476665593820384 +/- 0.0011153989991093108,0.00366913421306726 +/- 0.0013970089742008874,-0.001319600901190865 +/- 0.0006970198850244027,0.10904409398133248 +/- 0.00516532859924292,0.10363694882523333 +/- 0.0027158060006088262,0.04232378500160926 +/- 0.002551592916057754,0.040135178628902465 +/- 0.0025221928803945935,0.0002574831026713853 +/- 0.0018866238673643924,0.014740907627936905 +/- 0.002133966456936049,0.03385902800128741 +/- 0.001646181120379061,0.0030576118442227074 +/- 0.000866618089336093,-0.008271644673318335 +/- 0.0009333762471837903,0.0025426456388799256 +/- 0.001338308521808307,0.008786610878661071 +/- 0.0009767615645634854,0.009108464757000301 +/- 0.001169796063430066,0.05062761506276149 +/- 0.002731210366730189,-0.007434824589636313 +/- 0.0019065597965394223,0.0005793369810106142 +/- 0.00042698742070876387,0.0 +/- 0.0,0.04544576762149982 +/- 0.004969073665515364,0.001802381718699697 +/- 0.001289023778210544,0.001995494045703239 +/- 0.0009305975085163199,-0.0012552301255230214 +/- 0.0012335866042315422,-0.0002574831026713742 +/- 0.00034664723573443144,0.0024139040875442276 +/- 0.0007374598801023241,0.002639201802381708 +/- 0.0005537383499866737,0.0032185387833923327 +/- 0.0006437077566784632,0.018957193434180862 +/- 0.001857015994432116,0.0 +/- 0.0,-0.004023173479240449 +/- 0.0012813665424779106,0.04486643064048921 +/- 0.002276760757493069,0.0 +/- 0.0,0.0 +/- 0.0,0.0003862246540070835 +/- 0.0007451456004370861,0.0009333762471837482 +/- 0.0018345671065336311,0.0283553266816865 +/- 0.0018901894895430923,0.0 +/- 0.0,0.005053105889925957 +/- 0.0010679536545244353,0.0 +/- 0.0,0.0 +/- 0.0,-0.00016092693916960332 +/- 0.0003875633916573053,0.0 +/- 0.0,0.010749919536530417 +/- 0.0013594278778206125,0.017701963308657854 +/- 0.0020908119432136033,-0.0027035725780495843 +/- 0.000988882619616155,0.009687801738010926 +/- 0.002166007255666709,0.0002896684905053015 +/- 0.001146540916031961,0.007434824589636313 +/- 0.000832476160693759,0.00048278081750883215 +/- 0.0019109015267199554,0.003089797232056635 +/- 0.0007225601648099207,0.0002252977148374913 +/- 0.00014749197602048275,0.0 +/- 0.0,0.0 +/- 0.0,0.03447055037013195 +/- 0.00318114746393594,-0.0002896684905053015 +/- 0.0009266932764009027
