,accz_energy,accx_mean,accy_perm_entropy,accx_energy,accx_sum,accy_energy,accz_rms,accz_perm_entropy,accz_lineintegral,accx_rms,accx_lineintegral,accy_lineintegral,accz_svd_entropy,accy_pct_5,accz_n_sign_changes,accy_peaks,accx_n_below_mean,accx_max,accy_rms,accz_min,accy_pct_95,accx_n_above_mean,accz_ptp,accx_svd_entropy,accz_pct_95,accz_sum,accz_mean,accy_min,accy_ptp,accx_pct_5,accy_std,accz_peaks,accx_ptp,accx_perm_entropy,accz_n_above_mean,accy_mean,accy_sum,accz_n_below_mean,accy_n_sign_changes,accx_iqr_5_95,accz_std,accy_kurtosis,accy_iqr,accz_skewness,accy_max,accx_skewness,accx_kurtosis,accy_entropy,accz_kurtosis,accz_iqr,accx_pct_95,accy_n_below_mean,accy_skewness,accz_entropy,accz_iqr_5_95,accx_entropy,accy_n_above_mean,accx_iqr,accz_pct_5,accz_max,accx_n_sign_changes,accy_iqr_5_95,accx_std,accy_svd_entropy,accx_min,accx_peaks
0,0.44894133981256507 +/- 0.007623921152261937,0.35643873654980907 +/- 0.009195837096990385,0.21388406803193333 +/- 0.005180543757530198,0.10544949670253378 +/- 0.0029850746268656574,0.06369316209649424 +/- 0.0029989667296484368,0.11884762235334949 +/- 0.004075157270791864,0.014265879902811484 +/- 0.0022837603817557894,0.149566122874002 +/- 0.0055372241273497205,0.0017702186740714333 +/- 0.0020852118425374023,0.030093717459215484 +/- 0.003293078796300759,0.010065949323151625 +/- 0.0023897139157318384,0.0019437695244706287 +/- 0.002292973906964758,0.018743491843109982 +/- 0.002807020703805022,0.009822978132592797 +/- 0.00200028178191238,0.00027768136063863744 +/- 0.0009024644220756721,0.03151683443248867 +/- 0.004666678777718387,0.003297466157584117 +/- 0.002298484294500982,0.0028115237764664734 +/- 0.0026636522100589575,0.05015619576535919 +/- 0.006048440105942455,0.0014231169732731197 +/- 0.001786478199577623,0.03644567858382501 +/- 0.003871390071113813,0.012634501909059303 +/- 0.004504839870297152,0.0018743491843109528 +/- 0.0009077887421465927,-0.002499132245748048 +/- 0.0011063781638673239,-0.0001735508503991734 +/- 0.00023284289942727886,0.0019437695244706177 +/- 0.0013550309820161905,0.0019437695244706177 +/- 0.0013550309820161905,0.0017007983339117905 +/- 0.000870526636861098,0.0019784796945504614 +/- 0.0011826952473030655,0.004234640749739627 +/- 0.0014039394943531195,0.0008677542519958004 +/- 0.0019772614187609982,0.002047900034710115 +/- 0.003220572614165526,0.001735508503991623 +/- 0.0016354347781172766,0.003228045817424463 +/- 0.0016284212573050914,-0.0004165220409580228 +/- 0.00048594238111769725,-0.000347101700798369 +/- 0.0004656857988545577,-0.000347101700798369 +/- 0.0004656857988545577,-0.0005206525511975534 +/- 0.0007155684876115635,-0.0014925373134329067 +/- 0.000492101592459474,0.004026379729260654 +/- 0.0009467672125641117,0.021138493578618488 +/- 0.0030037837051468124,0.0 +/- 0.0,0.002464422075668116 +/- 0.0008842581883274531,-0.00045123221103786636 +/- 0.00022225353132364022,-0.0001735508503991845 +/- 0.0003200119561712489,-0.0007289135716765704 +/- 0.0004236916215110799,0.0 +/- 0.0,-0.001527247483512717 +/- 0.0008944185162599974,-0.002186740715029556 +/- 0.0008366519120578705,-0.0018743491843110417 +/- 0.0012340429597106025,-0.0063172509545297295 +/- 0.000673055169373995,-0.0006594932315168722 +/- 0.0010804847217128501,-0.0010065949323152079 +/- 0.0012936234053165145,-0.00031239153071854764 +/- 0.0010113712102973764,-0.005970149253731382 +/- 0.0009792944102510227,-0.0031239153071850544 +/- 0.0013532515577659072,-0.00013884068031936315 +/- 0.0009467672125641141,0.005657757723012802 +/- 0.0015370766973609494,-0.00551891704269356 +/- 0.0011662823753149257,-0.0015272474835127281 +/- 0.0010202664669697343,-0.0005553627212773859 +/- 0.00017004441116167274,0.003887539048941313 +/- 0.0008753571824310143,-0.0059007289135717175 +/- 0.0019696301227505974,0.0015272474835126392 +/- 0.001398781095425872,0.00038181187087814593 +/- 0.0009371745921554892,-0.008330440819160057 +/- 0.0011512061056422928
