,accy_iqr_5_95,accz_mean,accz_perm_entropy,accx_perm_entropy,accz_sum,accy_energy,accy_pct_95,accz_min,accx_lineintegral,accz_max,accy_rms,accy_max,accx_svd_entropy,accy_n_sign_changes,accx_mean,accy_mean,accx_sum,accy_lineintegral,accx_max,accx_n_below_mean,accx_n_sign_changes,accx_energy,accz_rms,accy_pct_5,accz_pct_5,accx_kurtosis,accz_ptp,accy_n_above_mean,accx_ptp,accx_pct_95,accz_energy,accy_skewness,accy_n_below_mean,accy_kurtosis,accy_perm_entropy,accy_sum,accz_n_below_mean,accy_std,accz_n_above_mean,accx_iqr,accy_entropy,accx_std,accz_std,accx_peaks,accz_kurtosis,accz_iqr_5_95,accy_svd_entropy,accz_lineintegral,accx_min,accy_iqr,accy_peaks,accz_iqr,accx_entropy,accx_iqr_5_95,accz_svd_entropy,accz_n_sign_changes,accz_peaks,accx_n_above_mean,accz_entropy,accx_rms,accx_skewness,accy_ptp,accz_skewness,accx_pct_5,accz_pct_95,accy_min
0,-0.0005898681471200651 +/- 0.0006216680384166969,-0.0013532269257459984 +/- 0.0017310853134304392,-0.0028799444829979313 +/- 0.0020055997247214906,0.0023247744621790467 +/- 0.0023790367406553727,-0.0032269257460097235 +/- 0.0020589179318732435,-0.0031228313671061826 +/- 0.0013438526530906826,-0.009264399722414973 +/- 0.003244042861521893,0.004614850798056902 +/- 0.0015828583938871574,-0.0006592643997224256 +/- 0.0006665292405377812,0.0023941707147814295 +/- 0.0009746406596244328,0.00020818875780708178 +/- 0.0006049825043082227,0.009611380985426809 +/- 0.0015048749786399308,-0.0001387925052047212 +/- 0.0008092924212137953,0.0012838306731436599 +/- 0.0014560815585258368,-0.0030187369882026306 +/- 0.0012800740281538028,0.0014226231783483812 +/- 0.001731085313430467,-0.002845246356696729 +/- 0.0016770362211789597,0.0009021512838306878 +/- 0.0005193140023281058,-0.0005551700208188848 +/- 0.000661998057888245,-3.46981263011803e-05 +/- 0.00018685512863062429,-0.0015614156835531134 +/- 0.00044570550238255853,-0.004753643303261601 +/- 0.0016498949934724224,-0.0012838306731436711 +/- 0.000791999459438828,-0.0031575294934073407 +/- 0.001186351214245549,-0.004753643303261612 +/- 0.001241882732003679,-0.0014226231783483923 +/- 0.000362259073869213,0.0025329632199861617 +/- 0.0008070578313402634,-0.0017696044413601953 +/- 0.0005690915845543717,0.0002428868841082621 +/- 0.0007450003661895987,-0.0033657182512144336 +/- 0.0011513296337985204,-0.004094378903539165 +/- 0.0005551700208188848,-0.0002428868841082621 +/- 0.0008363616095207596,-0.0007980569049271469 +/- 0.0006592643997224256,-0.0020124913254684572 +/- 0.0005969691371993592,0.001734906315059015 +/- 0.00111898095049253,0.0009715475364330484 +/- 0.0015961138098542938,-0.0012144344205413105 +/- 0.0003879368455065624,0.0014226231783483923 +/- 0.000936849410131868,-0.0008674531575295075 +/- 0.00041782076956254304,-0.0011450381679389498 +/- 0.0005386597743324176,0.0 +/- 0.000346981263011803,-0.0012491325468424908 +/- 0.0006245662734212454,-0.0023941707147814182 +/- 0.0007186785280085829,-0.001040943789035409 +/- 0.0004907056080406377,-0.001873698820263736 +/- 0.00038638198215337354,-0.0006592643997224256 +/- 0.00045107564191534385,-0.0012144344205413105 +/- 0.0007797434092381886,-0.0017002081887578346 +/- 0.0005016249928799859,0.0002428868841082621 +/- 0.0008506350223547163,-0.001387925052047212 +/- 0.0008639763773760537,-6.93962526023606e-05 +/- 0.00040464621060689763,-0.0011103400416377696 +/- 0.00043337945859809153,0.0005898681471200651 +/- 0.0009054814955378279,-0.0014573213046495726 +/- 0.0006360271609931873,-3.46981263011803e-05 +/- 0.000767291616498832,-0.0026370575988896804 +/- 0.0007311348891639413,-0.002255378209576708 +/- 0.0008947811907166937,0.0003816793893129833 +/- 0.0002882242839319295,-0.001040943789035409 +/- 0.0006583506579115401,-0.0016308119361554741 +/- 0.0008646728517957887,-0.000936849410131868 +/- 0.0003816793893129833,0.0006592643997224256 +/- 0.0005016249928799859,0.0002775850104094424 +/- 0.0002596570011640529,-0.0053782095766828466 +/- 0.0013900919933386672,-0.001977793199167277 +/- 0.0006592643997224256,-0.0010756419153365893 +/- 0.0011555049136257448
