,accy_iqr_5_95,accz_mean,accz_perm_entropy,accx_perm_entropy,accz_sum,accy_energy,accy_pct_95,accz_min,accx_lineintegral,accz_max,accy_rms,accy_max,accx_svd_entropy,accy_n_sign_changes,accx_mean,accy_mean,accx_sum,accy_lineintegral,accx_max,accx_n_below_mean,accx_n_sign_changes,accx_energy,accz_rms,accy_pct_5,accz_pct_5,accx_kurtosis,accz_ptp,accy_n_above_mean,accx_ptp,accx_pct_95,accz_energy,accy_skewness,accy_n_below_mean,accy_kurtosis,accy_perm_entropy,accy_sum,accz_n_below_mean,accy_std,accz_n_above_mean,accx_iqr,accy_entropy,accx_std,accz_std,accx_peaks,accz_kurtosis,accz_iqr_5_95,accy_svd_entropy,accz_lineintegral,accx_min,accy_iqr,accy_peaks,accz_iqr,accx_entropy,accx_iqr_5_95,accz_svd_entropy,accz_n_sign_changes,accz_peaks,accx_n_above_mean,accz_entropy,accx_rms,accx_skewness,accy_ptp,accz_skewness,accx_pct_5,accz_pct_95,accy_min
0,-0.0008544087491455521 +/- 0.0004115377504713754,0.00030758714969245646 +/- 0.00041717551660060153,-0.0016746411483253177 +/- 0.0006199028416683831,-0.001572112098427858 +/- 0.0009195915274828299,0.0019480519480519765 +/- 0.0009792582899449415,-0.0011961722488037952 +/- 0.0004893308634065701,0.005536568694463439 +/- 0.0008753416592526129,0.004647983595352045 +/- 0.0015601793862629304,0.0020505809979494472 +/- 0.0006113651339712473,0.0005126452494873979 +/- 0.0006529382493008478,-0.0010594668489404934 +/- 0.0006740629843922142,0.0033151059466849154 +/- 0.0009427965976851305,0.004237867395762163 +/- 0.0006697169494964199,0.0023239917976760503 +/- 0.0005022877121223274,0.000751879699248148 +/- 0.0008753416592525963,0.004784688995215336 +/- 0.0006835269993164638,4.4408920985006264e-17 +/- 0.0006662197091461986,0.0009569377990430894 +/- 0.0006448380814802771,0.0011961722488038728 +/- 0.0004115377504713708,6.835269993168413e-05 +/- 0.0003348584747482235,0.00399863294600139 +/- 0.0012232078037028896,-0.001845522898154439 +/- 0.0006869361326808605,-0.0009911141490088538 +/- 0.0007860560492139664,-0.0002734107997265367 +/- 0.0007456399258124021,0.0005468215994532067 +/- 0.0006338768623032012,4.4408920985006264e-17 +/- 0.0004043800261858952,0.00393028024606974 +/- 0.0006705884097863288,6.835269993168413e-05 +/- 0.0003348584747482235,0.0015379357484620938 +/- 0.0007369739799332774,-0.0003759398496240185 +/- 0.0005171820215455164,0.001845522898154517 +/- 0.00034853175075821803,0.0006151742993848574 +/- 0.00029794251152020005,-0.00030758714969236767 +/- 0.0004442925495557086,-0.0002734107997265478 +/- 0.00042686247425826793,0.004066985645933041 +/- 0.001063867560920943,0.006425153793574867 +/- 0.0008753416592525971,0.0003075871496924343 +/- 0.0004442925495557052,-0.0004442925495556804 +/- 0.0009792582899449329,0.0004101161995899161 +/- 0.0003348584747482167,-0.0012303485987695928 +/- 0.0004376708296262986,-0.00030758714969235655 +/- 0.0003881687180998078,-0.0003075871496923788 +/- 0.0005392937060170746,0.0004101161995899272 +/- 0.0004534005181620371,-0.0012645249487354127 +/- 0.0008516702525206542,-0.000991114149008865 +/- 0.0005392937060170733,0.00020505809979497468 +/- 0.00041011619958988463,0.0009569377990430894 +/- 0.0006075320859409066,0.0013328776486671635 +/- 0.001074790512202077,0.004921394395078627 +/- 0.0013076641469384185,0.00044429254955574704 +/- 0.0005929375110354528,0.0013670539986329832 +/- 0.00034176349965824303,-0.00010252904989743739 +/- 0.0006123196468615404,-0.00023923444976073905 +/- 0.00026692582624421703,-0.0015037593984962184 +/- 0.000488135914459516,2.2204460492503132e-17 +/- 0.0007487663123789143,-0.0007518796992480814 +/- 0.00045340051816204383,0.002460697197539308 +/- 0.0007456399258124245,0.0004784688995215669 +/- 0.00034853175075821364,-0.00010252904989743739 +/- 0.00026692582624425395,-0.0022556390977443107 +/- 0.0007361811082890454,-0.0005126452494873202 +/- 0.0003821032087320089,0.0005809979494190487 +/- 0.0003759398496240588,0.0004101161995899161 +/- 0.0006075320859409328,0.0001025290498975151 +/- 0.0005729000209924746,-0.00054682159945314 +/- 0.0006869361326808539,-0.00041011619958984945 +/- 0.000901634036792395
