,accz_svd_entropy,accy_pct_5,accy_iqr_5_95,accy_pct_95,accy_std,accx_ptp,accz_perm_entropy,accz_pct_5,accx_perm_entropy,accy_max,accx_n_sign_changes,accz_mean,accx_svd_entropy,accz_ptp,accy_rms,accz_sum,accx_peaks,accx_rms,accz_max,accy_perm_entropy,accx_pct_95,accz_pct_95,accx_min,accz_lineintegral,accz_iqr_5_95,accy_mean,accy_min,accx_max,accz_peaks,accx_entropy,accz_iqr,accx_kurtosis,accz_n_above_mean,accy_ptp,accy_svd_entropy,accz_std,accz_entropy,accz_skewness,accz_kurtosis,accx_energy,accx_n_above_mean,accx_lineintegral,accz_rms,accz_n_below_mean,accy_entropy,accx_skewness,accy_sum,accy_lineintegral,accy_iqr,accy_n_below_mean,accx_n_below_mean,accx_iqr_5_95,accz_n_sign_changes,accy_energy,accy_n_above_mean,accz_energy,accx_sum,accy_skewness,accx_pct_5,accy_n_sign_changes,accy_kurtosis,accx_std,accy_peaks,accx_iqr,accz_min,accx_mean
0,0.00016750418760471674 +/- 0.00034328143269544054,0.008777219430485816 +/- 0.002020075501732824,0.030887772194304906 +/- 0.0031880408049233676,0.09738693467336688 +/- 0.005387388832243453,0.014237855946398714 +/- 0.0010078129954098102,-0.011524288107202652 +/- 0.0005232998107810292,-0.00495812395309877 +/- 0.0015041838740799806,-0.001139028475711823 +/- 0.001152740404293829,0.01946398659966504 +/- 0.0022194146834240386,0.09594639865996654 +/- 0.00454229849425214,0.0 +/- 0.0,-0.00211055276381904 +/- 0.0008481734607150752,0.008475711892797366 +/- 0.000936227042712354,0.0 +/- 0.0,0.03427135678391965 +/- 0.0014295871553334472,0.018492462311557857 +/- 0.0020145120775039043,0.011624790619765558 +/- 0.0019651603854019956,0.038994974874371924 +/- 0.0024490005872692907,-0.00033500837520931135 +/- 0.0002594963716051509,0.003852596314907941 +/- 0.0020170175173856394,0.0019095477386935177 +/- 0.0009362270427123947,0.0014405360134003842 +/- 0.0019765494137353426,0.011088777219430534 +/- 0.0027193519428583782,0.0008710217755444116 +/- 0.000373049538548085,-0.00013400335008371123 +/- 0.000164119915764317,3.350083752093891e-05 +/- 0.00010050251256281674,-0.004288107202680002 +/- 0.0021648903747274284,0.0009715242881072284 +/- 0.0006775125097540107,0.002177554438861029 +/- 0.0010829634757283108,0.0 +/- 0.0,0.0 +/- 0.0,0.002211055276381968 +/- 0.0010401457082921564,0.0027135678391960517 +/- 0.0005888909826213538,0.030050251256281447 +/- 0.00253391264286105,0.00010050251256285003 +/- 0.00047495634434697,0.00020100502512567786 +/- 0.0016763813739627132,0.023383584589614804 +/- 0.001827562036447001,0.0010385259631491284 +/- 0.0010746408664887997,0.0005360134003350337 +/- 0.0006391552438304453,0.0 +/- 0.0,0.003986599664991675 +/- 0.0006435300741138277,0.022445561139028514 +/- 0.003195776219152267,0.0023450586264657123 +/- 0.003167556892079829,0.0 +/- 0.0,0.0 +/- 0.0,-0.008040201005025083 +/- 0.0006700167504187394,0.0017085427135678844 +/- 0.0015015701729323263,-0.0013400335008374453 +/- 0.0007639366332322735,-0.0003685092127302503 +/- 0.0002782788563791283,0.007303182579564549 +/- 0.0007899380986634143,0.0 +/- 0.0,-0.0017420435510887232 +/- 0.0014891866513160865,0.007738693467336755 +/- 0.0005069596633306909,-0.005226130653266259 +/- 0.0008233303669979579,0.00020100502512564454 +/- 0.00037304953854805915,0.019262981574539408 +/- 0.0015370277717862042,0.010251256281407084 +/- 0.002022296585968059,0.0029480737018426017 +/- 0.0012245002936346451,0.011624790619765558 +/- 0.0010055833179097823,0.0013065326633166286 +/- 0.0014010401116466842,-3.35008375209056e-05 +/- 0.00023450586264652955,0.00023450586264660566 +/- 0.0006002168464712924,0.005192629815745442 +/- 0.0014544920164886114,0.00187604690117259 +/- 0.0015071654109483643,0.0180234505862647 +/- 0.0018640439186926256,0.018224455611390335 +/- 0.002471807939121847
