,scr_lineintegral,scr_iqr,scr_mean,scl_min,bvp_n_below_mean,bvp_peaks,hrv_max,bvp_svd_entropy,scl_pct_95,bvp_pct_95,bvp_iqr,hrv_energy,hrv_lineintegral,scl_max,bvp_perm_entropy,scl_entropy,bvp_lineintegral,hrv_pct_5,hrv_mean,bvp_iqr_5_95,scl_ptp,bvp_std,scr_iqr_5_95,bvp_pct_5,bvp_min,bvp_n_sign_changes,hrv_entropy,scr_skewness,hrv_sum,bvp_mean,bvp_rms,scr_n_above_mean,scr_rms,bvp_kurtosis,scr_n_below_mean,scl_sum,bvp_energy,hrv_std,scl_n_below_mean,hrv_n_above_mean,scr_pct_5,scl_mean,scr_ptp,bvp_sum,scr_n_sign_changes,scr_pct_95,scl_kurtosis,scr_energy,bvp_entropy,scl_n_sign_changes,hrv_iqr_5_95,hrv_n_sign_changes,hrv_n_below_mean,scr_perm_entropy,hrv_peaks,scl_peaks,scr_peaks,scr_std,scr_min,hrv_svd_entropy,hrv_ptp,scr_entropy,bvp_ptp,hrv_min,scr_sum,scl_n_above_mean,scl_perm_entropy,hrv_kurtosis,scl_iqr,scl_skewness,scl_svd_entropy,hrv_skewness,scl_iqr_5_95,scr_max,scr_svd_entropy,scl_energy,scr_kurtosis,bvp_n_above_mean,bvp_max,hrv_rms,scl_std,hrv_iqr,hrv_pct_95,scl_pct_5,hrv_perm_entropy,scl_rms,bvp_skewness,scl_lineintegral
0,0.0 +/- 0.0,-0.009436744323208434 +/- 0.0038382115962309407,0.0 +/- 0.0,-0.03488646416986134 +/- 0.00117996160564687,-0.009436744323208446 +/- 0.0017840735431736022,0.03394278973754061 +/- 0.003726585335752421,-0.002831023296962487 +/- 0.002235009769566078,-0.0005308168681804282 +/- 0.0032620599962311413,0.003715718077263397 +/- 0.0020182764532313243,0.0043644942494839856 +/- 0.0017976703809057157,-0.044559127101150044 +/- 0.0017268553196056954,0.0 +/- 0.0,0.04612208787968156 +/- 0.004392301447811457,0.0016219404305515051 +/- 0.0006884469200783543,0.00766735476260696 +/- 0.003461758912610827,0.0024771453848422944 +/- 0.0015277893066338575,-0.007873783544677049 +/- 0.0008851861409497894,0.0010911235623710437 +/- 0.0010219830994493478,-0.0036272485992331904 +/- 0.0005116293592715189,-0.0018578590386316262 +/- 0.0006467623768640754,-0.0007667354762606604 +/- 0.00037765403936495525,0.001415511648481338 +/- 0.00031761514639542,0.0008257151282808018 +/- 0.0006297303598957043,-0.0009436744323207847 +/- 0.001946328516661755,0.005927455028015382 +/- 0.0011531238452384233,0.010321439103509333 +/- 0.0018130847713287409,5.897965202006361e-05 +/- 0.00011795930404012722,0.0 +/- 0.0,0.0 +/- 0.0,0.00038336773813041347 +/- 0.0001888270196825123,-0.02081981716307867 +/- 0.0010061174939092875,0.0 +/- 0.0,0.00023591860808026556 +/- 0.00043341015796814953,0.0018578590386317262 +/- 0.0011946109761444392,0.0 +/- 0.0,0.003479799469183176 +/- 0.0009399809761432533,-0.045797699793571164 +/- 0.0029343488284531457,0.0 +/- 0.0,0.00035387791212037055 +/- 0.0008214914937885218,-0.00044234739015035495 +/- 0.00032970627801530796,0.0 +/- 0.0,-0.006428782070185745 +/- 0.001109695530653301,-0.0031259215570627608 +/- 0.0003776540393649552,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026835741669123613 +/- 0.0006521186784870433,-0.00020642878207015601 +/- 0.00037418394398258545,0.0015924506045415065 +/- 0.00019561337601625448,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0007667354762607381 +/- 0.0009156104214839492,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0019168386906517787 +/- 0.001880193232591575,0.006310822766145752 +/- 0.0005927381669785313,0.0 +/- 0.0,-0.022382777941610088 +/- 0.0016548496427718328,-0.01807726334414622 +/- 0.0009514754234681089,0.0 +/- 0.0,0.004364494249483953 +/- 0.000777995043248175,-0.00047183721616039787 +/- 0.0004000194622898904,-0.0007077558242405746 +/- 0.0007003445642605838,0.000412857564140412 +/- 0.000876795561623051,0.0 +/- 0.0,0.002123267472721968 +/- 0.004448567377914005,0.00032438808611034986 +/- 0.0005013270421704754,0.0026835741669124615 +/- 0.0002449608924481775,0.007991742848717254 +/- 0.001494700784131416,0.005219699203774741 +/- 0.0012162542392982383,-0.0002654084340902085 +/- 0.0006108025708407096,0.0041580654674137855 +/- 0.0009179818588188307,0.035859628428192326 +/- 0.007448968940077346,-0.03470952521380118 +/- 0.003246694578741588,-0.0024771453848421833 +/- 0.0010317225411109084,0.0025656148628723672 +/- 0.00045780521074196206,0.02196992037746982 +/- 0.0019031793335609096,0.037275140076673596 +/- 0.0013201432784193021,-0.006782659982306061 +/- 0.001215896675204266,-8.84694780300288e-05 +/- 0.0010799076038691205,0.004600412857564173 +/- 0.0007247540977554969,-0.01648481273960477 +/- 0.002612638815309096,0.012887053966381656 +/- 0.002624594514892361
