,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,scl_entropy,bvp_pct_95,hrv_max,bvp_std,bvp_energy,hrv_pct_95,hrv_std,hrv_lineintegral,bvp_kurtosis,scr_pct_5,bvp_sum,hrv_n_above_mean,hrv_iqr,scr_entropy,bvp_entropy,scr_n_sign_changes,scr_peaks,hrv_n_sign_changes,scl_peaks,bvp_mean,scl_n_sign_changes,scr_sum,scr_perm_entropy,scr_skewness,scr_rms,bvp_n_sign_changes,scl_n_above_mean,scr_iqr_5_95,scr_svd_entropy,hrv_pct_5,scr_mean,hrv_perm_entropy,scl_std,scl_iqr_5_95,scl_ptp,scl_perm_entropy,bvp_lineintegral,bvp_iqr_5_95,scl_n_below_mean,hrv_kurtosis,hrv_peaks,scl_kurtosis,scr_n_below_mean,scr_min,hrv_n_below_mean,scr_kurtosis,scl_pct_5,scl_min,scr_iqr,scl_sum,hrv_energy,scl_skewness,bvp_pct_5,hrv_mean,bvp_min,scr_n_above_mean,scl_energy,scr_std,scl_max,scr_pct_95,hrv_svd_entropy,scr_energy,scl_pct_95,scl_mean,bvp_rms,hrv_ptp,scr_ptp,bvp_ptp,hrv_skewness,scr_lineintegral,bvp_max,bvp_skewness,scl_lineintegral,hrv_entropy,scl_svd_entropy,bvp_iqr,scr_max,scl_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_min,scl_rms
0,0.02555012224938872 +/- 0.002935258484973841,0.014639364303178437 +/- 0.0024390591323629226,0.012499999999999956 +/- 0.001105748931242377,0.011430317848410709 +/- 0.0011287399335342038,0.007915647921760327 +/- 0.0023651781679640506,0.006876528117359349 +/- 0.0014416230336272218,0.00528728606356964 +/- 0.001623260602064714,0.0036063569682151186 +/- 0.001091721949846669,0.0035146699266503157 +/- 0.001177741373349496,0.0018337408312958047 +/- 0.0013251517963740178,0.0017114914425427562 +/- 0.0013817426106915937,0.0016809290953544887 +/- 0.0006730658785313099,0.0013447432762835666 +/- 0.001231628464523819,0.0012530562347187856 +/- 0.0008584701653538035,0.00033618581907086665 +/- 0.0006758357086643006,0.0003056234718825879 +/- 0.00019329325551150234,0.0002750611246943313 +/- 0.0004822657040971617,6.112469437650204e-05 +/- 0.000576649213450876,6.112469437650204e-05 +/- 0.00018337408312956162,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-6.112469437654643e-05 +/- 0.0001833740831295838,-6.112469437654643e-05 +/- 0.0001833740831295838,-0.00012224938875308178 +/- 0.0012391891768162133,-0.00027506112469440904 +/- 0.0002139364303178737,-0.00027506112469440904 +/- 0.0002139364303178737,-0.0004278728606357474 +/- 0.0008109107066883489,-0.0005195599022005282 +/- 0.001093858812235534,-0.0005501222493887847 +/- 0.0007707530692492925,-0.0006112469437653089 +/- 0.0008751724366305904,-0.0006418092909535877 +/- 0.0011308068459657847,-0.0006723716381418443 +/- 0.0014256606099866298,-0.0007334963325183908 +/- 0.0014606116314607029,-0.0007640586797066362 +/- 0.0003131708669302938,-0.0008251833740831604 +/- 0.0011108057362705656,-0.0008251833740831715 +/- 0.0013255041835086446,-0.0008251833740831715 +/- 0.0008541068834035561,-0.0008557457212714281 +/- 0.0004889975550122327,-0.0008557457212714393 +/- 0.0013654222435017503,-0.0009168704156479523 +/- 0.001339174957225341,-0.0009779951100244988 +/- 0.0005432881673175755,-0.0009779951100244988 +/- 0.0004054553533441803,-0.0010696821515892684 +/- 0.00041569286395890323,-0.0010696821515892795 +/- 0.0006868033329536766,-0.0010696821515892795 +/- 0.0005509705494290787,-0.0011919315403423393 +/- 0.00044183472783621437,-0.0012224938875305847 +/- 0.00038658651102302225,-0.0012530562347188745 +/- 0.0005012597636569947,-0.0013141809290953877 +/- 0.001110805736270563,-0.0013141809290953877 +/- 0.0010413646110880926,-0.0013141809290953988 +/- 0.0007975543001650432,-0.0014364303178484583 +/- 0.0011520829355116838,-0.0014364303178484694 +/- 0.0014723948007880276,-0.001528117359413228 +/- 0.0005957698254773226,-0.001528117359413239 +/- 0.0011993531094345328,-0.0015281173594132503 +/- 0.0007851609155663431,-0.0015892420537897633 +/- 0.0008291356947586055,-0.0016503667481662988 +/- 0.0005150458296562753,-0.0016503667481663098 +/- 0.001523219534764946,-0.0016809290953545663 +/- 0.0008229163825083436,-0.0016809290953545663 +/- 0.0005676704040649985,-0.001711491442542834 +/- 0.0011693842585396694,-0.0017420537897310906 +/- 0.0007975543001650411,-0.0018337408312958825 +/- 0.0009950379337469344,-0.0019559902200489533 +/- 0.0008223486581340896,-0.001955990220048964 +/- 0.0011451707821024096,-0.0019865525672371877 +/- 0.001161771259703449,-0.00198655256723721 +/- 0.001730217586151354,-0.00198655256723721 +/- 0.000700271347028707,-0.0021699266503667934 +/- 0.0011950620290964132,-0.0022921760391198644 +/- 0.0010520730121062786,-0.0024449877750611915 +/- 0.0012301107455683514,-0.002567237163814218 +/- 0.002166264687856917,-0.0026894865525672884 +/- 0.0007707530692493004,-0.002720048899755556 +/- 0.0009708056341240159,-0.0027506112469438348 +/- 0.0011993531094345047,-0.002811735941320348 +/- 0.0014897380937596556,-0.0035757946210269397 +/- 0.0015586797066014658,-0.003575794621026951 +/- 0.0014532388053751695,-0.003636919315403486 +/- 0.0009803798858401829,-0.0038814180929095943 +/- 0.0011997424466008999,-0.004462102689486625 +/- 0.00137496599990244,-0.004920537897310573 +/- 0.0009112500926574297,-0.005592909535452384 +/- 0.0007975543001650144,-0.005806845965770224 +/- 0.000579879766534548
