,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,scl_iqr_5_95,bvp_pct_95,bvp_n_sign_changes,bvp_pct_5,bvp_rms,bvp_iqr_5_95,scr_sum,hrv_std,hrv_max,hrv_lineintegral,hrv_iqr_5_95,scr_svd_entropy,scl_min,bvp_sum,scl_pct_5,bvp_std,bvp_energy,bvp_skewness,hrv_peaks,scl_max,scl_std,bvp_mean,scr_n_above_mean,scl_kurtosis,scl_n_above_mean,scr_std,scr_perm_entropy,scr_skewness,scl_n_below_mean,hrv_kurtosis,scr_n_below_mean,bvp_min,scl_n_sign_changes,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_peaks,scl_skewness,scl_ptp,scr_min,hrv_n_below_mean,hrv_n_above_mean,scr_pct_95,bvp_kurtosis,scr_entropy,scl_rms,hrv_iqr,scl_perm_entropy,scr_pct_5,scl_mean,hrv_perm_entropy,bvp_max,hrv_skewness,bvp_ptp,scr_max,scr_iqr,scr_kurtosis,hrv_entropy,scl_iqr,bvp_lineintegral,scr_mean,scl_pct_95,bvp_iqr,scr_iqr_5_95,scl_sum,scr_ptp,hrv_mean,scr_energy,hrv_sum,scl_lineintegral,hrv_ptp,hrv_svd_entropy,scr_lineintegral,scl_svd_entropy,scl_entropy,scl_energy,hrv_energy,hrv_pct_95,scr_rms,hrv_rms,hrv_pct_5,hrv_min
0,0.02450429121041725 +/- 0.003284328949157764,0.01772713820656996 +/- 0.0035499898760114976,0.00032554010062146865 +/- 0.0019606252826341267,0.005208641609943709 +/- 0.002025444052354988,0.009144717372003518 +/- 0.0020735204564194558,-0.0003847292098254185 +/- 0.0010341169109000486,-5.918910920392762e-05 +/- 0.0010319973823120947,0.004942290618526158 +/- 0.0013500437677368734,0.00041432376442732675 +/- 0.0010009786638228951,-0.0015981059485055127 +/- 0.0012845536794442777,0.00026635099141755216 +/- 0.0016071232888293038,-0.0027818881325836543 +/- 0.000899596576121384,-0.00479431784551646 +/- 0.0012749724314020747,-0.003018644569399276 +/- 0.0013805153938668902,-0.0056525599289730995 +/- 0.0030853653834245313,-0.0016277005031074764 +/- 0.0009748250424386515,-0.0005031074282332404 +/- 0.0007946565008640521,0.0009174311926605338 +/- 0.001054247595771326,-0.0010949985202723055 +/- 0.0004781146617758202,0.004675939627108572 +/- 0.0013994188123749073,0.001302160402485919 +/- 0.0011245930748742029,-0.0016572950577094403 +/- 0.0011477194098647857,-0.0005918910920390986 +/- 0.0010752235646395586,0.00014797277300976353 +/- 0.0003563656282566463,0.002308375258952311 +/- 0.0016090295612983653,0.0012725658478839664 +/- 0.0010837427300148105,2.9594554601952706e-05 +/- 0.0002458308334690123,-0.0006510802012430039 +/- 0.0005889242007142227,0.00014797277300976353 +/- 0.0005496944546021418,0.001686889612311304 +/- 0.000675508269340818,0.0016277005031073988 +/- 0.0005955789226841593,-0.00011837821840782192 +/- 0.0006643961030081092,-0.002219591595146564 +/- 0.0007157967814411131,0.00026635099141757433 +/- 0.0005202247952425755,-5.918910920391651e-05 +/- 0.0005091639696385253,-0.001272565847884033 +/- 0.0005302300345418793,0.0007694584196507703 +/- 0.0012569849412012379,-0.0034921574430305303 +/- 0.0005091639696385009,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0006510802012429928 +/- 0.0007102693104469084,0.0001479727730097302 +/- 0.0014693331266417914,2.9594554601952706e-05 +/- 8.878366380585811e-05,-2.9594554601952706e-05 +/- 0.0007059402451539714,5.918910920390541e-05 +/- 0.0004143237644273379,-0.00017756732761171624 +/- 0.0006235959605121365,-0.0009174311926605783 +/- 0.0025335773573038813,-0.00014797277300976353 +/- 0.0002728483118464848,0.00239715892275818 +/- 0.0016125638029979542,-0.0025155371411660797 +/- 0.0015104824096093335,-0.00014797277300976353 +/- 0.0005496944546021419,-0.00026635099141759656 +/- 0.0006409117439392888,8.878366380584701e-05 +/- 0.0012061369560411245,0.0008878366380585812 +/- 0.0007368984668830131,-0.002989050014797323 +/- 0.001883153390936119,-0.0009174311926605783 +/- 0.0006676835852429164,0.0011245930748742029 +/- 0.0010571512932519341,0.000503107428233196 +/- 0.0006214856466410069,0.0008878366380585701 +/- 0.0011073268383468315,-0.00038472920982538514 +/- 0.00039815401145526687,-0.00011837821840784412 +/- 0.0015726937266157502,0.0025451316957679436 +/- 0.0011245930748742302,0.002012429712932784 +/- 0.0010977944356905045,-0.0010358094110684223 +/- 0.0005955789226842007,0.0010654039656702863 +/- 0.001451038848432221,-0.005031074282332093 +/- 0.002071618822136727,0.0038768866528558045 +/- 0.0006806747558449122,0.0002663509914175632 +/- 0.0012725658478839918,0.0010654039656702973 +/- 0.0005488972178452523,0.00014797277300976353 +/- 0.0007968577696262809,-0.0013317549570879494 +/- 0.0007279297943917932,0.0021899970405445 +/- 0.0009283449033061756,0.00032554010062146865 +/- 0.000994394650275912,0.00011837821840778861 +/- 0.0016855911057588786,0.0034921574430304635 +/- 0.0018847805064327629,0.0012725658478839551 +/- 0.0013172070484917331,-0.0025747262503699854 +/- 0.0010674571646564904,0.0005622965374370903 +/- 0.0015460145470978213,0.002545131695767933 +/- 0.0013248315646995554,0.0003847292098253741 +/- 0.0008981350047643428,-0.0044983722994969225 +/- 0.0010488336872843463,-0.002485942586564116 +/- 0.0013248315646995868,0.0035217519976323717 +/- 0.0008312857002182826,0.0031370227878069977 +/- 0.0011167778789057847,0.0017756732761171623 +/- 0.0008474590744762411
