,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_peaks,scl_entropy,bvp_pct_95,hrv_max,bvp_std,bvp_energy,hrv_pct_95,hrv_std,hrv_lineintegral,bvp_kurtosis,scr_pct_5,bvp_sum,hrv_n_above_mean,hrv_iqr,scr_entropy,bvp_entropy,scr_n_sign_changes,scr_peaks,hrv_n_sign_changes,scl_peaks,bvp_mean,scl_n_sign_changes,scr_sum,scr_perm_entropy,scr_skewness,scr_rms,bvp_n_sign_changes,scl_n_above_mean,scr_iqr_5_95,scr_svd_entropy,hrv_pct_5,scr_mean,hrv_perm_entropy,scl_std,scl_iqr_5_95,scl_ptp,scl_perm_entropy,bvp_lineintegral,bvp_iqr_5_95,scl_n_below_mean,hrv_kurtosis,hrv_peaks,scl_kurtosis,scr_n_below_mean,scr_min,hrv_n_below_mean,scr_kurtosis,scl_pct_5,scl_min,scr_iqr,scl_sum,hrv_energy,scl_skewness,bvp_pct_5,hrv_mean,bvp_min,scr_n_above_mean,scl_energy,scr_std,scl_max,scr_pct_95,hrv_svd_entropy,scr_energy,scl_pct_95,scl_mean,bvp_rms,hrv_ptp,scr_ptp,bvp_ptp,hrv_skewness,scr_lineintegral,bvp_max,bvp_skewness,scl_lineintegral,hrv_entropy,scl_svd_entropy,bvp_iqr,scr_max,scl_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_min,scl_rms
0,0.026710291493158834 +/- 0.0030962554859424378,0.018352171326591282 +/- 0.003738906264820021,-0.004521118381915545 +/- 0.0011657298002537325,0.03152885187388458 +/- 0.003009901401706974,0.021653777513384875 +/- 0.0016867872550574562,0.006989886972040449 +/- 0.001887057932844956,0.0034503271861986984 +/- 0.0017404805280580404,0.0043426531826293744 +/- 0.0006808758561724813,-0.003301606186793582 +/- 0.001593189975115061,-0.0007733491969066031 +/- 0.0016677984258032354,0.0027364663890541373 +/- 0.0014437431409294102,-0.005324211778703181 +/- 0.001821209936328578,0.0055026769779892735 +/- 0.0014946275462702017,0.005710886377156432 +/- 0.0008285775298741378,0.0009220701963116972 +/- 0.00033782916988700897,0.0 +/- 0.00026604021148121697,0.0004164187983342948 +/- 0.000518607845751426,0.0002082093991671474 +/- 0.0006657652970136511,-0.00041641879833430594 +/- 0.00023795359904819067,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0001487209994051053 +/- 0.00023980540595770284,0.0006246281975014645 +/- 0.00036307423009321793,0.0034205829863176553 +/- 0.0016031544292935069,0.0021415823914336498 +/- 0.0006210771272403829,-8.923259964308539e-05 +/- 0.000498603647062469,-0.0007138607971445609 +/- 0.0011535228691056108,0.0013384889946460254 +/- 0.001235369402575554,-0.0010113027959547938 +/- 0.0005353955978584235,-0.0015466983938132394 +/- 0.0007733491969065963,-0.00258774538964901 +/- 0.0008625817965496597,0.0009815585960737505 +/- 0.001226745426966167,0.005740630577037465 +/- 0.0013437664483137088,0.0031528851873884544 +/- 0.000582864900126875,-0.004074955383700185 +/- 0.0009316156908605459,0.003747769185008909 +/- 0.0010234771287379926,0.003004164187983305 +/- 0.0012296268059842218,-0.0005651397977394668 +/- 0.0006160712426296264,-0.0016954193932183447 +/- 0.0010892226902796346,0.00011897679952407313 +/- 0.0010060401264299693,-0.00023795359904820178 +/- 0.0005612124409313848,0.0005948839976204434 +/- 0.0006651005287030723,0.00020820939916713633 +/- 0.0005956271384443849,0.0002974419988102106 +/- 0.00039906031722182543,-0.00017846519928613747 +/- 0.000464619254961712,-0.0003569303985722527 +/- 0.0002225852103970061,-0.001100535395597868 +/- 0.0004216968137643654,-0.001457465794170143 +/- 0.0005395109205002077,-0.0071088637715645666 +/- 0.001265090441293086,-0.010410469958358138 +/- 0.002030463791299944,0.00011897679952408425 +/- 0.0011302795954788675,-0.008417608566329582 +/- 0.001505244607838182,0.002736466389054115 +/- 0.0008069399147085494,-2.9744199881021062e-05 +/- 0.0006015392152336914,0.0008625817965496552 +/- 0.0014958109411873975,0.0023497917906008083 +/- 0.0011706525076832027,0.00035693039857226383 +/- 0.002689507330269457,-0.00026769779892921175 +/- 0.0005056513979773854,-0.01796549672813803 +/- 0.002222670040722135,-0.0008625817965496774 +/- 0.0013659681740874373,2.974419988100996e-05 +/- 0.0009633631612553063,0.00047590719809634805 +/- 0.001540967739082513,0.0006246281975014756 +/- 0.0012439335910961675,-0.002974419988102317 +/- 0.0012965196143785527,-0.0019631171921475456 +/- 0.0016993285969167755,-0.002111838191552673 +/- 0.0016477857209357004,-0.002676977989292084 +/- 0.001310096106219218,-0.0015764425936942272 +/- 0.0016075632500739542,-0.0013682331945270687 +/- 0.0008328375966686436,0.0013087447947650154 +/- 0.001297883654329056,-0.0005056513979773914 +/- 0.0006102999562368576,0.00517549077929802 +/- 0.0012350112725774518,0.004074955383700185 +/- 0.0014143359224234135,0.0014574657941701207 +/- 0.0012650904412930966,-0.003866745984533004 +/- 0.0009865035069468928,0.0013979773944080786 +/- 0.001269279493953116,-0.0024092801903628945 +/- 0.0019434141848803917,-0.0003866745984533071 +/- 0.0017549077929803801,-0.000743604997025582 +/- 0.0017609470690797995,0.003985722784057089 +/- 0.0008221460417064266,0.0031826293872694754 +/- 0.0010810697112067981,0.004193932183224269 +/- 0.0011554387031264296,0.004253420582986289 +/- 0.0010047201519366156,0.001516954193932174 +/- 0.00117818574184049,-0.005889351576442614 +/- 0.0010541371294866104
