,scl_pct_5,scl_min,scl_sum,scl_energy,scr_lineintegral,scl_rms,scl_max,scl_iqr_5_95,scl_pct_95,scl_mean,scl_ptp,scl_lineintegral,scr_rms,scr_perm_entropy,scl_n_above_mean,scl_n_sign_changes,scr_pct_95,scl_skewness,scl_kurtosis,scr_min,scl_n_below_mean,scr_pct_5,scl_peaks,scr_energy,scr_n_sign_changes,scr_peaks,scr_kurtosis,scr_svd_entropy,scl_std,scl_perm_entropy,scr_entropy,scr_max,scl_iqr,scr_skewness,scr_mean,scr_iqr,scr_sum,scr_std,scr_n_above_mean,scr_ptp,scr_iqr_5_95,scr_n_below_mean,scl_entropy,scl_svd_entropy
0,-0.011383072839870213 +/- 0.002664548982147217,-0.009377764671188404 +/- 0.0017336406318725094,-0.010115010321439044 +/- 0.0026509696983744203,-0.0028605131229725413 +/- 0.003214391035092907,0.004688882335594247 +/- 0.0016014360344895747,-0.002801533470952455 +/- 0.0023229673362793178,0.004895311117664447 +/- 0.002392859071082357,0.00014744913005017014 +/- 0.0023748008758818413,0.0156001179593041 +/- 0.002528053927472447,-0.024624004718372117 +/- 0.0024504963032193757,0.002034797994691873 +/- 0.0014771430004563095,-0.00931878501916833 +/- 0.002443210283362774,0.015393689177233915 +/- 0.0026827638845282483,0.0013270421704512426 +/- 0.0009441350984124245,-0.00035387791212025953 +/- 0.0017386497166598336,-0.00044234739015036606 +/- 0.0011740506775225182,0.008699498672957873 +/- 0.0024996867977329263,0.0010911235623710213 +/- 0.0011194487110647339,0.0013860218224712839 +/- 0.0007348826773445735,-0.00035387791212028176 +/- 0.000921291616149414,8.846947803012873e-05 +/- 0.0013708804835351803,0.0036272485992333015 +/- 0.0010958952625220876,-0.001061633736360923 +/- 0.00014447005265606698,0.00014744913005017014 +/- 0.0009348786484309791,0.0006192863462106013 +/- 0.00044626204513189806,0.0005308168681804948 +/- 0.0002570863428806085,0.010881745797699854 +/- 0.0024829312721665413,0.01353583013860225 +/- 0.0018008121074340345,-0.004128575641403664 +/- 0.0018882701968247935,-0.00041285756414033425 +/- 0.0017899134067229227,0.001268062518431201 +/- 0.0006600716392096609,0.004364494249483963 +/- 0.0019238580277558424,-0.007726334414626912 +/- 0.0018734745118571066,0.002093777646711925 +/- 0.0011606410294399585,0.0018578590386317372 +/- 0.0007229519712256703,0.00813919197876738 +/- 0.0033834997367769844,0.0027130639929224933 +/- 0.001831220842967871,0.004688882335594257 +/- 0.0020150422065298157,0.0015629607785314526 +/- 0.001451007325289607,0.0067826599823061495 +/- 0.0014447005265604182,0.010734296667649723 +/- 0.0023855792882520295,-0.002595104688882288 +/- 0.0015197993189885132,-0.014066647006782628 +/- 0.0018228911189059856,-0.0052491890297846735 +/- 0.0025154666012546455
