,scl_max,scr_skewness,scl_entropy,scl_min,scl_iqr_5_95,scl_pct_95,scr_mean,scr_perm_entropy,scr_lineintegral,scr_svd_entropy,scl_iqr,scl_lineintegral,scr_iqr_5_95,scr_pct_5,scr_ptp,scr_sum,scr_kurtosis,scr_rms,scl_n_above_mean,scl_skewness,scl_kurtosis,scl_ptp,scr_std,scr_min,scl_energy,scr_n_below_mean,scr_n_sign_changes,scl_peaks,scl_n_sign_changes,scr_peaks,scl_perm_entropy,scr_entropy,scl_n_below_mean,scr_energy,scl_sum,scr_n_above_mean,scl_rms,scl_pct_5,scr_pct_95,scl_svd_entropy,scl_mean,scr_iqr,scr_max,scl_std
0,0.0011225997045790082 +/- 0.0032058280570163794,-0.003308714918759248 +/- 0.000709010339734161,0.028360413589364808 +/- 0.002957162483011435,0.00227474150664696 +/- 0.002963206389608425,-0.011757754800590891 +/- 0.002601718033241227,0.024017725258493338 +/- 0.0027429642638560708,0.017695716395864057 +/- 0.0020866426453660897,0.003367799113737058 +/- 0.0028739465895457005,0.047001477104874415 +/- 0.007195729699346894,-0.0017134416543574727 +/- 0.0019227344278018423,-0.01344165435745942 +/- 0.001275794557263756,0.013766617429837457 +/- 0.0030791879990062962,0.03228951255539138 +/- 0.0024683125193860206,-0.002008862629246677 +/- 0.0016437728500140274,-0.010487444608567265 +/- 0.0019695962541545877,0.013973412112259897 +/- 0.002012552003574713,0.01420974889217127 +/- 0.002335321024989255,-0.008626292466765207 +/- 0.0021620294787039166,-0.0018316100443131367 +/- 0.000721214512007896,0.0005612998522895096 +/- 0.0016525100467884104,0.0030428360413589208 +/- 0.0016609385875179347,0.02617429837518461 +/- 0.002937025352233147,-0.025081240768094582 +/- 0.0018751670395933475,0.00011816838995568624 +/- 0.0004978522761108605,0.023013293943870007 +/- 0.0021926924093368873,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.004106351550960152 +/- 0.001870507074537909,0.0 +/- 0.0,0.00023633677991137249 +/- 0.0008541702980679991,-0.0018611521418020693 +/- 0.0011820531180941046,0.008774002954209704 +/- 0.0015181879063550406,-0.0010339734121122546 +/- 0.0004624069672820811,0.007858197932053135 +/- 0.00104196112783151,0.04505169867060558 +/- 0.0054508972578934676,-0.008035450516986776 +/- 0.001475922717494444,0.002865583456425391 +/- 0.00212230724439134,0.0076514032496306835 +/- 0.0010100632790120336,0.0030428360413589208 +/- 0.0012039990471086988,-0.0007680945347119716 +/- 0.003039248720735407,-0.0010930576070901088 +/- 0.0018686398346668862
