,scl_pct_5,scl_min,scl_sum,scl_energy,scr_lineintegral,scl_rms,scl_max,scl_iqr_5_95,scl_pct_95,scl_mean,scl_ptp,scl_lineintegral,scr_rms,scr_perm_entropy,scl_n_above_mean,scl_n_sign_changes,scr_pct_95,scl_skewness,scl_kurtosis,scr_min,scl_n_below_mean,scr_pct_5,scl_peaks,scr_energy,scr_n_sign_changes,scr_peaks,scr_kurtosis,scr_svd_entropy,scl_std,scl_perm_entropy,scr_entropy,scr_max,scl_iqr,scr_skewness,scr_mean,scr_iqr,scr_sum,scr_std,scr_n_above_mean,scr_ptp,scr_iqr_5_95,scr_n_below_mean,scl_entropy,scl_svd_entropy
0,-0.007515473032714359 +/- 0.0011125603352889473,0.0008547008547009072 +/- 0.0012040494085361214,-0.005511346890657176 +/- 0.0013700724195896865,-0.0008252284114352637 +/- 0.0022047278761290943,-0.007780725022104284 +/- 0.0010724082168382075,-0.001503094606542843 +/- 0.0013011341028378324,0.006307102858827041 +/- 0.0008356879975689928,0.001414677276746279 +/- 0.0012967875036840634,0.008547008547008583 +/- 0.0019326373487480062,-0.0022988505747125964 +/- 0.0013428571470550648,-0.0002063071028587826 +/- 0.0011418432436080313,0.0030356616563513516 +/- 0.0018965694716411511,-0.0070733863837311615 +/- 0.0018871571580998793,0.00035366931918661136 +/- 0.0008822062804064658,-0.0008841732979663397 +/- 0.0010037952470336809,0.0005599764220454384 +/- 0.0004459989964757492,0.003772472737990029 +/- 0.0012208850679167773,-0.0002063071028587826 +/- 0.0006980677443163597,0.002740937223695894 +/- 0.0010042278241910252,0.00035366931918660025 +/- 0.0003909961438674427,0.0006483937518420802 +/- 0.0009207485618516537,-0.004391394046566443 +/- 0.0013598905977081491,0.0 +/- 0.0,0.005098732684939611 +/- 0.0009779345725338439,0.00041261420571769847 +/- 0.0003005611266485561,-0.00020630710285880484 +/- 0.0001350597021796448,-0.0010315355142940796 +/- 0.0017248305202946556,-0.013056292366637145 +/- 0.0011342105160562052,0.008930150309460715 +/- 0.001438122357648772,0.0037135278514589198 +/- 0.001104332095207502,-0.0009136457412318944 +/- 0.0006104425339584023,0.0023872679045093383 +/- 0.0017900718702104732,0.006483937518420324 +/- 0.0010209553831823709,-0.0040966696139109636 +/- 0.000954561434759889,0.0004420866489832531 +/- 0.0012727864946471725,-0.0076333628057765664 +/- 0.0013662631283818533,-0.003860890067786571 +/- 0.0014038909948499443,-0.003654582964927744 +/- 0.0018788538108469447,0.000383141762452166 +/- 0.0011644412770491135,0.0019451812555261404 +/- 0.00123784261715296,0.0061302681992337574 +/- 0.0017525574709482668,0.0005305039787798837 +/- 0.0007886288334959733,0.01343943412908934 +/- 0.0015382243855820606,0.006130268199233746 +/- 0.0021889118334956904
