,scl_pct_5,scl_min,scl_sum,scl_energy,scr_lineintegral,scl_rms,scl_max,scl_iqr_5_95,scl_pct_95,scl_mean,scl_ptp,scl_lineintegral,scr_rms,scr_perm_entropy,scl_n_above_mean,scl_n_sign_changes,scr_pct_95,scl_skewness,scl_kurtosis,scr_min,scl_n_below_mean,scr_pct_5,scl_peaks,scr_energy,scr_n_sign_changes,scr_peaks,scr_kurtosis,scr_svd_entropy,scl_std,scl_perm_entropy,scr_entropy,scr_max,scl_iqr,scr_skewness,scr_mean,scr_iqr,scr_sum,scr_std,scr_n_above_mean,scr_ptp,scr_iqr_5_95,scr_n_below_mean,scl_entropy,scl_svd_entropy
0,-0.009857904085257574 +/- 0.0022036084539901017,0.0017169923031378875 +/- 0.0026570521814466364,0.006542332741266976 +/- 0.0016977443409046393,0.003966844286560045 +/- 0.0013383841983963813,-0.0030787448194198206 +/- 0.0013643242891418282,0.0015689757252811964 +/- 0.0013109289417101314,0.008140911782119554 +/- 0.0021884439997958732,0.001894612196565959 +/- 0.0010099894676869235,0.012196566015393673 +/- 0.0015985790408525747,0.0024570751924215097 +/- 0.0009366069875403563,-0.002042628774422783 +/- 0.0016238707107048519,-0.003226761397276556 +/- 0.0009119551095766315,0.00023682652457071018 +/- 0.0011973800127979162,-0.00106571936056844 +/- 0.0006904620360977276,0.001480165778567144 +/- 0.0011311410997361011,-0.007992895204262917 +/- 0.0007251301784438191,-0.00438129070455896 +/- 0.0011973800127979184,0.00189461219656597 +/- 0.0011326895482361799,-0.0003256364712848292 +/- 0.0008420048936250838,0.0002960331557133822 +/- 0.0009172251856026963,0.0013913558318531028 +/- 0.0011392469748308853,0.00014801657785666887 +/- 0.0009003496936497994,0.0 +/- 0.0,0.0026642984014208946 +/- 0.001008252597153729,-0.0005624629958555949 +/- 0.0002072232089994297,0.0 +/- 0.0,-0.005210183540556601 +/- 0.0014393423068257251,-0.007134399052693951 +/- 0.00206990480833787,0.004381290704558871 +/- 0.0006724580634458801,-0.0016281823564239573 +/- 0.0007400828892836019,-0.001095322676139776 +/- 0.000266429840142077,0.002220248667850755 +/- 0.001019059471761887,0.0015985790408525214 +/- 0.00186383377604467,-0.001983422143280089 +/- 0.0006885555565194233,-0.0059206631142688535 +/- 0.001008252597153742,-0.011604499703966908 +/- 0.0011973800127979134,-0.0037892243931320737 +/- 0.0022026140009163064,0.00029603315571339326 +/- 0.0014073255564244617,0.00011841326228532179 +/- 0.0005801041427550574,8.88099467139858e-05 +/- 0.0009272030647344929,0.0002960331557133822 +/- 0.0009267303636766356,-0.000592066311426953 +/- 0.0008681396269162336,0.006483126110124293 +/- 0.001476905823951025,-0.001539372409709916 +/- 0.0008456398376012819
