,F1 Score,Accuracy,mAUC,mAP,mAUPRC,Kappa,mTPR@1%FPR,mTPR@5%FPR,mEER,Fitted Models,Test IX
0,0.7210211413897771,0.3414443620801679,0.591209042238984,0.3651416059368673,0.3655463288273895,0.0721256775768766,0.1456998544837834,0.07708698765174726,0.437892404055386,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  2646   2647   2648 ... 176097 176098 176099]
1,0.722709045762902,0.32245231915211814,0.5588047297053147,0.34948417267176995,0.3498762053473807,0.014981954981215129,0.09795989532387933,0.050305088472284966,0.45815706377608145,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  1186   1187   1188 ... 146974 146975 146976]
2,0.688351087105466,0.3510333052112085,0.5307544708099535,0.35820697477392116,0.3609293781710718,0.036887763394025885,0.13303352576519492,0.09059465246262448,0.4972950147535988,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  3786   3787   3788 ... 182167 182168 182169]
3,0.701261290585071,0.37470007492481994,0.5693317626075928,0.35767700164076155,0.35812960102548336,0.031817866620058255,0.16956058513793756,0.10809290042683689,0.46398457822818834,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  7186   7187   7188 ... 163966 163967 163968]
4,0.7185863784445267,0.3440669271265739,0.5883689290830144,0.3608194792299768,0.3643353134000629,0.03216015299287556,0.15865999056153615,0.046182787957567646,0.43987132470671586,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 33497  33498  33499 ... 180771 180772 180773]
5,0.7121892749999666,0.3463940372298891,0.5035782796298873,0.333715582530239,0.3370034773164014,0.028176748309426625,0.1022442822059579,0.03413154533844189,0.49707244971026804,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 30023  30024  30025 ... 183381 183382 183383]
6,0.6797426768739938,0.3525823970332234,0.5579518585441562,0.3589112455947605,0.35915676245257283,0.03216441480879162,0.14844095484859846,0.07889148078195786,0.4666532091601132,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  4904   4905   4906 ... 177745 177746 177747]
7,0.6914189133203121,0.3722533458629142,0.5444914277651355,0.3849568458634147,0.39310219336677127,0.04320202008200069,0.142874674133777,0.11629167994837315,0.47476872736222253,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[     0      1      2 ... 165284 165285 165286]
8,0.7002679371690204,0.3205185952011666,0.5118391187272632,0.3372465590628006,0.33838601706034604,0.00667962959865398,0.09780580331552431,0.05378862670545959,0.4947970018482344,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[  9972   9973   9974 ... 172258 172259 172260]
9,0.7003222081104452,0.3341703930950564,0.4918439953738208,0.33079024715762667,0.3322210818658792,-0.00939614989800397,0.10625620389762035,0.044789117198865025,0.5128387844840275,"Pipeline(steps=[('scaler', StandardScaler()),
                ('clf', MLPClassifier(max_iter=1000))])",[ 22015  22016  22017 ... 173676 173677 173678]
