,hrv_mean,hrv_std,hrv_min,hrv_max,hrv_ptp,hrv_sum,hrv_energy,hrv_skewness,hrv_kurtosis,hrv_peaks,hrv_rms,hrv_lineintegral,hrv_n_above_mean,hrv_n_below_mean,hrv_n_sign_changes,hrv_iqr,hrv_iqr_5_95,hrv_pct_5,hrv_pct_95,hrv_entropy,hrv_perm_entropy,hrv_svd_entropy,scl_mean,scl_std,scl_min,scl_max,scl_ptp,scl_sum,scl_energy,scl_skewness,scl_kurtosis,scl_peaks,scl_rms,scl_lineintegral,scl_n_above_mean,scl_n_below_mean,scl_n_sign_changes,scl_iqr,scl_iqr_5_95,scl_pct_5,scl_pct_95,scl_entropy,scl_perm_entropy,scl_svd_entropy,scr_mean,scr_std,scr_min,scr_max,scr_ptp,scr_sum,scr_energy,scr_skewness,scr_kurtosis,scr_peaks,scr_rms,scr_lineintegral,scr_n_above_mean,scr_n_below_mean,scr_n_sign_changes,scr_iqr,scr_iqr_5_95,scr_pct_5,scr_pct_95,scr_entropy,scr_perm_entropy,scr_svd_entropy,accx_mean,accx_std,accx_min,accx_max,accx_ptp,accx_sum,accx_energy,accx_skewness,accx_kurtosis,accx_peaks,accx_rms,accx_lineintegral,accx_n_above_mean,accx_n_below_mean,accx_n_sign_changes,accx_iqr,accx_iqr_5_95,accx_pct_5,accx_pct_95,accx_entropy,accx_perm_entropy,accx_svd_entropy,accy_mean,accy_std,accy_min,accy_max,accy_ptp,accy_sum,accy_energy,accy_skewness,accy_kurtosis,accy_peaks,accy_rms,accy_lineintegral,accy_n_above_mean,accy_n_below_mean,accy_n_sign_changes,accy_iqr,accy_iqr_5_95,accy_pct_5,accy_pct_95,accy_entropy,accy_perm_entropy,accy_svd_entropy,accz_mean,accz_std,accz_min,accz_max,accz_ptp,accz_sum,accz_energy,accz_skewness,accz_kurtosis,accz_peaks,accz_rms,accz_lineintegral,accz_n_above_mean,accz_n_below_mean,accz_n_sign_changes,accz_iqr,accz_iqr_5_95,accz_pct_5,accz_pct_95,accz_entropy,accz_perm_entropy,accz_svd_entropy
count,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
mean,0.00607080799304945,0.07729148566463942,0.036180495221546455,0.056798436142484796,0.0354963075586446,0.00579930495221542,0.05277476107732405,0.03721763683753254,0.032509774109469966,0.0484307124239791,0.03351433536055602,0.12880647263249345,0.023501303214595946,0.017023240660295348,0.03792897480451779,0.06607841007819282,0.02529865334491744,0.08107080799304948,0.07239900086880968,0.0,0.030011946133796652,0.04844700260642913,0.05623913987836661,0.0021394439617723497,0.058373153779322305,0.04519982623805384,0.0023349261511728696,0.043212423979148554,0.12087315377932228,0.00568527367506509,0.0010914422241528798,0.0,0.1198685925282363,0.00245438748913984,0.0025358384013900704,0.0027367506516072595,0.016583405734144192,0.00286707211120762,0.00268788010425712,0.05591333622936571,0.05177562988705471,0.00847632493483925,0.0015638575152041,0.01970569070373584,0.0032797567332753497,0.0033992180712423296,0.0050499565595134195,0.0088781494352736,0.008166811468288399,0.00391507384882705,0.0013520851433535702,0.00857949609035618,0.0065486533449174,0.0,0.01431907037358815,0.006847306689834899,0.00642376194613378,0.00521828844483053,0.00685273675065155,0.004658992180712371,0.0029756733275411998,0.00327975673327537,0.0031331450912249702,0.007607515204170219,0.00113488271068633,0.00859578627280621,0.04536272806255427,0.048528453518679376,0.057156820156385735,0.04836555169417892,0.03786924413553429,0.04724152910512594,0.10074391833188527,0.018375325803648982,0.01486207645525627,0.04504778453518676,0.14933753258036483,0.09340247610773236,0.022181798436142427,0.01795178105994784,0.00982298001737618,0.02166594265855772,0.054707862728062495,0.05090682015638572,0.04213727193744567,0.02748696785403993,0.07067224152910509,0.0634665508253692,0.1014769765421372,0.02244244135534314,0.07208405734144219,0.0759774109470026,0.027172024326672418,0.11150086880973065,0.11701781059947869,0.027546698523023428,0.01157145960034749,0.08870004344048647,0.1739682884448306,0.1000488705473501,0.03753258036490008,0.03687011294526495,0.06014335360556035,0.01162576020851431,0.02869244135534313,0.05551694178974801,0.06784860990443091,0.03692441355343177,0.055755864465682,0.07344157254561247,0.07697654213727194,0.10154213727193742,0.03432884448305815,0.0491257602085143,0.034138792354474326,0.06822328410078189,0.17573305821025192,0.025950260642919148,0.01486207645525626,0.07170938314509119,0.134502606429192,0.06491094700260638,0.030821025195482125,0.02659643788010424,0.014134448305820998,0.01734904430929623,0.027188314509122468,0.06178323197219805,0.07021611642050388,0.019244135534317933,0.07531494352736748,0.09784426585577756
std,0.0005711180458517526,0.0014620213965188423,0.001400878517171156,0.0014624246942314047,0.0011027911509301554,0.0006649453813339942,0.0014388124272465823,0.0008459594047057533,0.0005781024538028391,0.0009420629535753603,0.0013166700075829632,0.0016508833629223355,0.0007699716461711561,0.0011310092389163024,0.001351165281998355,0.0016755059572023331,0.0008526136948180691,0.0008439431817893668,0.0014387213444334176,0.0,0.0013411383040455142,0.0013191558875433117,0.0009811077935187721,0.0004573301968535756,0.0009136569261601549,0.0010268415858881669,0.00031140766243277994,0.0010928685966546216,0.0009474552800682571,0.00042913133889280566,0.0003551054964686168,0.0,0.0015329172714198622,0.0006300326717181905,0.00024824347199527434,0.0004918461576680425,0.000618168960502073,0.0005232179738154073,0.0003693949397617511,0.0011373064734171085,0.001178669302340321,0.0007534773294783938,0.00026204693123158256,0.00044295600693515383,0.0004905121542413629,0.00035022839914413545,0.0006089850796865299,0.0005159351583311328,0.0006374767029340518,0.00042867302832534757,0.00021332146710955979,0.00043213641711239406,0.0007594323951801728,0.0,0.0006425189556377524,0.0005983752913866624,0.0003406013793186116,0.0005788953062868434,0.0005869602995589944,0.0008130195214960519,0.0004875644991987375,0.0003020077268261364,0.0003916090859424687,0.0005486780225486087,0.00047230778719397585,0.00045722272882321214,0.0007848895740672733,0.001610419701193101,0.0009395382680282817,0.001368224482466845,0.0012753131049600135,0.000999616367758784,0.0021404283740733897,0.0004307696142670871,0.0005430362478346971,0.001468951612161304,0.002121016323969519,0.0012388924366334522,0.0011143758441006634,0.000503693227075764,0.0006548422210555292,0.0010769240356678052,0.001416044462869551,0.0021343278296426234,0.0013605285601626352,0.0010393993148570871,0.0015211171729267768,0.001699839368706466,0.002373101557746778,0.0014373544096239234,0.0015877189964725697,0.0020077033364126595,0.0008978138447697018,0.0014658258946378718,0.0023305021431228013,0.0006301626584475169,0.000738545941031418,0.0018894132237063381,0.0024100880411754844,0.0023089290032744037,0.0015132462290683686,0.0012390378721492232,0.0007722658889037397,0.000731413940377948,0.0007886372775707015,0.000898543359674132,0.0017762654022597264,0.000951595672465615,0.001306929897300807,0.0011070016508505003,0.0013997438093049347,0.002038021741446759,0.0013869527624433002,0.0007199467976030751,0.0006911576096623227,0.0017580878872138106,0.0025873858348585163,0.0006889737018777523,0.0006892589518355372,0.0019964777955660956,0.0019502915938388438,0.0017129716668185854,0.0013499402520696776,0.0013420540527927455,0.00046362672037655693,0.001345820365568828,0.0009612042741009771,0.0008873900129190064,0.0016631417341762148,0.0007494445711819165,0.0017993094619657573,0.0017422232578740867
min,0.0053214596003475,0.075152041702867,0.0335034752389227,0.0546807124239792,0.0337749782797567,0.0046698523023458,0.0503366637706342,0.0357841007819287,0.0312228496959166,0.0464813205907905,0.0311685490877497,0.126737619461338,0.0221546481320591,0.0146611642050391,0.0355668983492615,0.0624456993918332,0.0241637706342311,0.079767593397046,0.0708079930495221,0.0,0.0280191138140747,0.0465356211989574,0.0548436142484796,0.0010860121633362,0.057015638575152,0.0433318853171155,0.0018462206776715,0.0412684622067767,0.1199500434404865,0.0050499565595134,0.0003258036490009,0.0,0.1173436142484796,0.0011946133796698,0.0020634231103388,0.002009122502172,0.015529973935708,0.0021720243266725,0.0021177237185056,0.0542463075586446,0.0501737619461337,0.0067875760208514,0.0010860121633362,0.0191138140747176,0.0023892267593397,0.0029865334491746,0.0043983492615117,0.0077106863596871,0.0071676802780191,0.0034752389226759,0.0010317115551694,0.0077649869678541,0.0056472632493483,0.0,0.0134122502172024,0.0058644656820155,0.0060273675065161,0.0047241529105126,0.0058644656820155,0.0034209383145091,0.0021177237185056,0.0027693310165074,0.0023892267593397,0.0065703735881842,0.0004344048653345,0.0077106863596871,0.0440377932232841,0.0462098175499565,0.0558210251954821,0.0458297132927888,0.0360556038227628,0.0459926151172893,0.0968179843614248,0.0177562988705474,0.014118158123371,0.041757167680278,0.1457428323197219,0.0914965247610772,0.0202541268462207,0.0170503909643787,0.0088509991311902,0.0193853171155516,0.0527258905299738,0.0477302345786272,0.04001954821894,0.0254126846220678,0.0689074717636837,0.0613596872284969,0.0975238922675933,0.0205256298870547,0.0701020851433535,0.072871416159861,0.0257927888792354,0.1087098175499565,0.1144113814074717,0.0265529973935708,0.010371416159861,0.0863379669852302,0.1708840139009557,0.0976867940920938,0.0352953953084275,0.0348609904430929,0.0586446568201564,0.0100999131190269,0.0272046046915725,0.0537576020851433,0.0652693310165074,0.0352410947002606,0.0534317984361425,0.0716768027801911,0.0755321459600347,0.0972523892267593,0.0319830582102519,0.0479474370112945,0.0330690703735881,0.065649435273675,0.1714270199826237,0.0243809730668983,0.0139552562988705,0.0683644656820156,0.1296698523023458,0.0621198957428322,0.0277476107732406,0.0244895742832319,0.0130864465682015,0.0160186794092094,0.0254126846220678,0.0603822762814943,0.0678757602085143,0.0186251086012163,0.0723284100781929,0.0951889661164204
25%,0.0057015638575151,0.0758579496090356,0.03560762380538662,0.0559975021720243,0.0347523892267593,0.0054164856646393995,0.05170775412684623,0.0367343614248479,0.0323088618592528,0.04815106429192002,0.03308264552562985,0.12748425282363163,0.0232542354474369,0.0166702867072111,0.03704658992180705,0.0654458079930495,0.024761077324066003,0.0805278019113814,0.07148675065160723,0.0,0.029105125977410874,0.047689509122502104,0.05546807124239792,0.0020362728062554,0.057748696785403925,0.04452649869678535,0.0021991746307559,0.04272100347523885,0.1201129452649869,0.0054707862728061996,0.0009774109470026,0.0,0.11902693310165066,0.002090573414422225,0.0024028019113814,0.0023485013032146,0.016398783666377027,0.0024299522154648,0.002511403127715,0.0554137706342311,0.050703192875760174,0.008226542137271925,0.0013846655082536,0.0194531928757601,0.0032173110338835,0.0030951346655082,0.004411924413553399,0.00876954821894,0.00773783666377055,0.0036381407471763,0.001140312771503,0.0083079930495221,0.005918766290182349,0.0,0.013928105994787126,0.0066110990443093,0.0061359687228497,0.004954930495221501,0.006475347523892225,0.0042082971329279,0.0026335794960903,0.0031630104257167,0.0028507819287576,0.0073577324066029,0.0009638357949609,0.0084301694178975,0.0449473284100782,0.0474723066898349,0.0565812337098176,0.04760805821025192,0.037087315377932153,0.04653562119895732,0.09905788444830582,0.018041377063423097,0.014457536924413525,0.04430929626411812,0.14841713727193742,0.09258253692441352,0.0218016941789748,0.0178377497827976,0.009448305821025151,0.021055060816681098,0.0537983275412684,0.049657906168549024,0.041268462206776726,0.026878801042571624,0.0693011511728931,0.062309947871416124,0.10029322328410076,0.02123153779322325,0.07079441789748042,0.07490768896611644,0.0267158992180712,0.11078681581233703,0.1153480668983493,0.027204604691572525,0.011090899218071201,0.0875597306689834,0.17209220243266726,0.09892213292788873,0.03701943961772365,0.03625923110338832,0.059893570807993,0.0112538010425716,0.028399218071242325,0.05500651607298002,0.0663281928757602,0.036340682015638504,0.0553866203301477,0.0728442658557776,0.0760480017376195,0.10110773240660288,0.03346274978279753,0.04874837098175493,0.03353062554300605,0.0672241529105126,0.1742913770634231,0.025901390095569025,0.014389661164205,0.07069939183318852,0.1341768027801911,0.06358601216333623,0.030272589052997324,0.0259692658557776,0.013968831450912225,0.0163580582102519,0.0266615986099044,0.061183210251954806,0.06896177237185053,0.0187472849695916,0.07394385317115545,0.0965872067767159
50%,0.0058644656820155,0.07794852302345785,0.03670721112076445,0.056608384013901,0.0357841007819287,0.0058373153779321,0.052834491746307596,0.037141615986099,0.0325803649000868,0.048626194613379595,0.0337478279756733,0.1282308861859252,0.0233764118158123,0.0172947437011294,0.037928974804517804,0.06594808861859244,0.0251140312771503,0.0812337098175499,0.0723284100781928,0.0,0.030082536924413497,0.04830039096437875,0.056173979148566394,0.0022806255430061,0.058264552562988695,0.045286707211120755,0.0023349261511729,0.043033231972198105,0.120791702867072,0.0057287141615984995,0.0010317115551694,0.0,0.12003149435273675,0.0024706776715899,0.0025521285838401,0.00268788010425715,0.0166159860990443,0.0028779322328409997,0.0027150304083405,0.055983927019982546,0.05201998262380535,0.0085523457862728,0.0015747176368375,0.01968397046046915,0.0033394874022588,0.00336663770634225,0.0051857080799304,0.008905299739357,0.008117940920938298,0.0037738922675933,0.00143896611642045,0.0087152476107732,0.006543223284100751,0.0,0.0142267593397046,0.0068690269331016,0.0063531711555169,0.00502280625543,0.0070047784535186,0.0045341007819287,0.0030679843614248,0.00333948740225885,0.0032308861859252002,0.0075749348392701,0.001140312771503,0.0085251954821894,0.0454767593397046,0.0481646394439617,0.057069939183318846,0.0489248479582971,0.037440269331016504,0.0469700260642919,0.1012977845351868,0.01832645525629885,0.0147697654213727,0.04531385751520415,0.14967962641181576,0.09353279756733274,0.0220460469157254,0.017973501303214602,0.009801259774109498,0.021883145091225,0.0544906602953953,0.0509339704604692,0.04202867072111205,0.027584708948740197,0.0706722415291051,0.0630430060816681,0.1014063857515203,0.0224804517810599,0.0721112076455256,0.07585794960903561,0.0270688531711555,0.111750651607298,0.11663770634231105,0.02750325803649,0.0115388792354474,0.0879398349261512,0.1737619461337967,0.09947871416159859,0.0372502172024327,0.0366529105125977,0.06024652476107725,0.0116474804517811,0.02877932232841,0.055576672458731505,0.06817441355343179,0.0370330147697654,0.0559296264118158,0.07317006950477839,0.0766996090356212,0.1022208948740226,0.03423653344917455,0.04897914856646395,0.0342365334491746,0.06817441355343176,0.17522806255430062,0.026254344048653303,0.0148512163336229,0.07140529973935705,0.1348012597741095,0.0656222849695916,0.03092419635099905,0.0260914422241529,0.0141724587315378,0.0168060382276281,0.027231754995655902,0.0616854908774978,0.07012923544743696,0.01897806255430055,0.0757764986967853,0.09779539530842746
75%,0.006651824500434375,0.07830147697654209,0.03711446568201565,0.0580745004344049,0.0363678323197219,0.0062309947871416,0.0536897263249348,0.0379561251086012,0.0329604691572545,0.0489112728062554,0.0342365334491746,0.13036218505647257,0.023783666377063403,0.0175255212858383,0.03896068635968725,0.06735990443092954,0.025792788879235477,0.08166811468288437,0.07283069070373588,0.0,0.030897046046915674,0.0486126194613379,0.0570699391833188,0.0024571025195482,0.05902476107732407,0.045938314509122474,0.0024706776715899,0.0438070156385751,0.12121253258036489,0.0058508905299738,0.0013303649000868,0.0,0.1212396828844483,0.0029593831450912,0.002647154648132,0.0032444613379669,0.017104691572545575,0.0031358601216333,0.0027557558644656747,0.0562825803649,0.0523457862728062,0.008946025195482175,0.0018190703735881,0.0199283231972198,0.0034073631624673747,0.0036788662033014,0.0054164856646393995,0.009122502172024274,0.008484470026064275,0.00407254561251085,0.0015204170286707,0.0088509991311902,0.0069504778453518,0.0,0.014810490877497775,0.0071676802780191,0.0066518245004344,0.0051992832319721,0.007289856646394401,0.005443635968722775,0.0032987619461337,0.003515964378801,0.0034073631624673747,0.00807721546481315,0.0012896394439617,0.008905299739357,0.04585686359687228,0.0497122067767159,0.057775847089487374,0.04934567767158988,0.0384719808861859,0.047784535186794076,0.10241094700260636,0.0186522589052997,0.015394222415290999,0.04600619026933098,0.15088781494352732,0.09396720243266726,0.022494026933101575,0.0181907037358818,0.010249239791485676,0.022548327541268398,0.0556309730668983,0.05275304083405735,0.04276172893136405,0.0282227410947002,0.07166322762814935,0.06471274978279755,0.1023159209383145,0.023186359687228528,0.07295286707211118,0.07627877932232839,0.0276797350130321,0.1124022589052997,0.11840247610773234,0.028059839270199775,0.012109035621198975,0.09009828410078188,0.17509231103388356,0.10029322328410077,0.03799685056472628,0.037548870547350094,0.0607080799304952,0.012176911381407474,0.029159426585577748,0.05628258036489997,0.06898892267593398,0.03776607298001737,0.05644548218940055,0.07422893136403125,0.07755484361424846,0.10272317549956558,0.03540399652476105,0.04961718071242397,0.034603062554300575,0.06955907906168544,0.17718288444830582,0.0263357949609035,0.0151227193744569,0.07235556038227625,0.1350999131190269,0.0661924413553431,0.0314943527367506,0.0276254344048653,0.0144168114682884,0.0182178540399652,0.027964813205907872,0.06224207211120757,0.07164965247610768,0.019521068635968676,0.076115877497828,0.09919363596872283
max,0.006896177237185,0.0788444830582102,0.0376846220677671,0.0589161598609904,0.0368158123370981,0.0066789748045178,0.0550608166811468,0.0383905299739357,0.0331233709817549,0.0499022589052997,0.0352953953084275,0.1311902693310165,0.0251954821894004,0.0187337098175499,0.0399109470026064,0.0682015638575151,0.0270960034752388,0.0822654213727194,0.0758036490008687,0.0,0.0322002606429192,0.0507167680278018,0.0575043440486533,0.0025521285838401,0.0600021720243266,0.046644222415291,0.0029322328410078,0.0453410078192876,0.1229365768896612,0.0065703735881842,0.0016290182450043,0.0,0.1215790616854909,0.0032580364900086,0.0029322328410078,0.0032580364900086,0.017267593397046,0.0036381407471763,0.0033666377063422,0.0583188531711554,0.0537576020851433,0.0093940052128583,0.0018462206776715,0.0205256298870547,0.0040182450043441,0.0039096437880103,0.0061359687228497,0.0095569070373587,0.0092854039965247,0.0047241529105126,0.0015747176368375,0.0091225021720243,0.0081450912250217,0.0,0.0153127715030408,0.0078735881841877,0.0069504778453518,0.0067875760208514,0.0077106863596871,0.0057558644656819,0.0037467419635099,0.0035838401390095,0.0035838401390095,0.0083079930495221,0.0020634231103388,0.0093397046046915,0.0464813205907905,0.0512054735013032,0.0589161598609904,0.0499022589052997,0.0399109470026064,0.0488705473501303,0.1030625543006081,0.0190595134665508,0.015529973935708,0.0468614248479583,0.152041702867072,0.0952432667245872,0.0244352736750651,0.0187880104257167,0.0109144222415291,0.0228062554300608,0.0570699391833188,0.0538119026933101,0.0446894005212858,0.0289422241529104,0.0734144222415291,0.0662467419635099,0.1055603822762815,0.0247067767158992,0.0752063423110338,0.0805821025195482,0.0286707211120764,0.1135425716768028,0.1219591659426585,0.0283992180712424,0.012652041702867,0.0920938314509122,0.1785947002606429,0.1059404865334492,0.0404539530842745,0.0392593397046047,0.0610881841876629,0.012652041702867,0.0298653344917463,0.0565812337098176,0.0709708948740226,0.038010425716768,0.0574500434404865,0.0754778453518679,0.0802562988705474,0.1038227628149435,0.0364357080799304,0.0502280625543005,0.0351867940920938,0.0710251954821894,0.1801694178974804,0.0265529973935708,0.016127280625543,0.0752606429192007,0.1368375325803649,0.0666268462206777,0.0325803649000868,0.0286164205039096,0.0147154648132059,0.0200369244135534,0.0283992180712424,0.0633145091225021,0.0723827106863597,0.0211229365768896,0.0778670721112076,0.100781928757602
