,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_rms,bvp_lineintegral,bvp_entropy,bvp_skewness,bvp_mean,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,bvp_iqr,bvp_energy,bvp_pct_5,bvp_max,bvp_std,bvp_kurtosis,bvp_min,bvp_ptp,bvp_svd_entropy
0,0.03901716992303135 +/- 0.004012969379000716,0.07300177619893423 +/- 0.005954903948220304,0.06823564239194785 +/- 0.004991034724715025,0.05319715808170512 +/- 0.0051751642162126054,0.000532859680284159 +/- 0.0025458851391355814,-0.0005032563647129007 +/- 0.0018865001736358589,-0.007430432208407367 +/- 0.0014828276834065379,0.0 +/- 0.0,-0.004026050917702839 +/- 0.003246122003995931,5.920663114262758e-05 +/- 0.0007347349701593097,-0.012196566015393772 +/- 0.002851154322755345,-8.88099467140746e-05 +/- 0.0004400849244321663,0.006127886323268161 +/- 0.0012839105057549777,0.01113084665482531 +/- 0.002131438721136772,0.0002664298401420795 +/- 0.0020227969574726614,0.0015393724097098494 +/- 0.001958299041863974,0.0111308466548253 +/- 0.002168127107590349,-0.0020130254588514363 +/- 0.0013357624834432872,-0.004677323860272397 +/- 0.002019978935373839,0.0029307282415630075 +/- 0.001911420776478157,0.0025458851391355506 +/- 0.002427471876850196,0.00568383658969801 +/- 0.0037604368284666614
