,bvp_rms,bvp_std,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_kurtosis,bvp_energy,bvp_pct_95,bvp_n_sign_changes,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_pct_5,bvp_ptp,bvp_max,bvp_entropy,bvp_sum,bvp_mean,bvp_peaks,bvp_iqr
0,0.3070293398533008 +/- 0.008246398644742985,0.14676039119804402 +/- 0.007984672759319272,0.0307151589242054 +/- 0.00458689823343632,0.02732273838630811 +/- 0.003485179777542389,0.02732273838630811 +/- 0.003485179777542389,0.015525672371638165 +/- 0.0013925165953416155,0.014883863080684633 +/- 0.002740575279925714,0.013753056234718852 +/- 0.003846487218227937,0.013661369193154072 +/- 0.0021742269452117878,0.012958435207823993 +/- 0.0033401164039887936,0.012866748166259202 +/- 0.002038533758637191,0.010635696821515916 +/- 0.0026460710051238886,0.010146699266503679 +/- 0.0033165427790343683,0.002628361858190742 +/- 0.001986317458346203,0.0010085574572127442 +/- 0.000896784886987839,0.0009168704156479746 +/- 0.0014972431190605996,0.000519559902200517 +/- 0.0004543419543801371,0.0 +/- 0.0,-0.0002750611246943313 +/- 0.0006618706548810557,-0.0002750611246943313 +/- 0.0006618706548810557,-0.0014364303178483694 +/- 0.0028866456455057116,-0.0026589242053789543 +/- 0.0020136389254314263
