,bvp_rms,bvp_std,bvp_perm_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_kurtosis,bvp_energy,bvp_pct_95,bvp_n_sign_changes,bvp_lineintegral,bvp_skewness,bvp_svd_entropy,bvp_iqr_5_95,bvp_min,bvp_pct_5,bvp_ptp,bvp_max,bvp_entropy,bvp_sum,bvp_mean,bvp_peaks,bvp_iqr
0,0.4087745389649019 +/- 0.005386985827776851,0.04547888161808451 +/- 0.005349740557434776,-0.03851873884592501 +/- 0.003960002068915626,0.015645449137418232 +/- 0.0033525289241178873,0.015645449137418232 +/- 0.0033525289241178873,0.005889351576442614 +/- 0.001437602138440772,-0.025461035098155838 +/- 0.005245784101141842,0.15478881618084478 +/- 0.00396658728808322,0.03215348007138612 +/- 0.0019020014608861573,-0.014931588340273616 +/- 0.002059879796928102,-0.009607376561570447 +/- 0.0030998251515033425,0.015466983938132095 +/- 0.003399177781597063,0.09994051160023798 +/- 0.003934787791589224,0.08839976204640099 +/- 0.004385227244255115,0.023378941106484287 +/- 0.0028129899863264403,0.04723378941106489 +/- 0.002913717286438656,0.004372397382510451 +/- 0.0014695561364706244,0.0 +/- 0.0,-0.00020820939916711413 +/- 0.0008828567566719713,-0.00020820939916711413 +/- 0.0008828567566719713,0.0015764425936942606 +/- 0.0037341707727483126,-0.032034503271861935 +/- 0.0030334709416234822
