,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_rms,bvp_lineintegral,bvp_entropy,bvp_skewness,bvp_mean,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,bvp_iqr,bvp_energy,bvp_pct_5,bvp_max,bvp_std,bvp_kurtosis,bvp_min,bvp_ptp,bvp_svd_entropy
0,-0.018238796615481077 +/- 0.004259681939842364,0.016515198997179525 +/- 0.0024836339769444757,0.021215919774365367 +/- 0.0029299064640883926,0.01952366029457847 +/- 0.0012060094894950596,0.0018176120338451618 +/- 0.0014347255584154835,-0.008398621121905392 +/- 0.001559367634550264,-0.0006581009088060585 +/- 0.0016129250056355774,0.0 +/- 0.0,-0.03237229708555317 +/- 0.0014364358052479937,-0.00028204324663119176 +/- 0.0004530502129364165,0.002569727358194873 +/- 0.003475002513476436,0.0003133813851457057 +/- 0.0007282325314084698,-0.0020683171419617953 +/- 0.0011316496449556746,-0.0038859291758070015 +/- 0.0020027007594698035,0.0016609213412723035 +/- 0.0016043780302313015,-0.00269507991225324 +/- 0.001041256516818304,0.0001566906925728251 +/- 0.001641891181125625,-0.0041679724224381485 +/- 0.0010111103606958182,-0.011187715449702328 +/- 0.0020599910284606446,-0.012785960513945505 +/- 0.0028680817771601537,-0.0016295832027578006 +/- 0.001495062418286013,-0.008304606706361706 +/- 0.002383553352529802
