,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_rms,bvp_lineintegral,bvp_entropy,bvp_skewness,bvp_mean,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,bvp_iqr,bvp_energy,bvp_pct_5,bvp_max,bvp_std,bvp_kurtosis,bvp_min,bvp_ptp,bvp_svd_entropy
0,-0.018213969938107876 +/- 0.002327390158844653,0.04114353079870322 +/- 0.00328244168401434,0.04223401119952845 +/- 0.00349730001378886,0.0010904804008252222 +/- 0.0022563267958058317,0.004627173592690848 +/- 0.0033785499802620965,-0.007751252578838785 +/- 0.0019462973157794417,-0.0023283230179781955 +/- 0.0027345917186592664,0.0 +/- 0.0,0.0068081343943412805 +/- 0.003493323831147375,-0.00032419687592101233 +/- 0.00075082459197508,0.005216622458001785 +/- 0.0020250378292133208,-0.0019157088122605304 +/- 0.0006217218717868807,0.004185086943707639 +/- 0.0019091228695198108,0.013498379015620399 +/- 0.0012967875036840478,-0.003890362511052159 +/- 0.0011245967597016925,-0.0017094017094017033 +/- 0.001976192704301831,-0.014235190097259065 +/- 0.00222140904052003,-0.010698496905393439 +/- 0.0014014139025014677,-0.006366047745358094 +/- 0.002012775841905558,-0.0098437960506926 +/- 0.0018695846185857565,-0.0021220159151193576 +/- 0.0031545153339839955,-0.012083701738874176 +/- 0.0017830219230479565
