,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_rms,bvp_lineintegral,bvp_entropy,bvp_skewness,bvp_mean,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,bvp_iqr,bvp_energy,bvp_pct_5,bvp_max,bvp_std,bvp_kurtosis,bvp_min,bvp_ptp,bvp_svd_entropy
0,0.03380195599022001 +/- 0.003485179777542423,0.014944987775061069 +/- 0.003338018384642342,0.014792176039119764 +/- 0.0026510083670172706,0.0066014669926649835 +/- 0.0019387226805811463,0.0038508557457212268 +/- 0.0019435346082621737,0.002567237163814151 +/- 0.001421724125869552,0.0011919315403422614 +/- 0.0021105729426185082,0.0 +/- 0.0,-0.00015281173594136054 +/- 0.0014351292031630695,-0.0003056234718826656 +/- 0.0005293553812863429,-0.0010696821515892908 +/- 0.0016301510211607158,-0.0014975550122249826 +/- 0.0006476045262963837,-0.0047066014669927105 +/- 0.0015047107121138354,-0.006356968215158976 +/- 0.002085418350761826,-0.006998777506112541 +/- 0.001233522987201127,-0.007334963325183441 +/- 0.0019135056042174246,-0.009229828850855793 +/- 0.0034867874564673902,-0.010452322738386343 +/- 0.0011336941926033757,-0.0121943765281174 +/- 0.0012560343880216869,-0.012805623471882665 +/- 0.002101703086424714,-0.015495110024449931 +/- 0.002379352826913448,-0.018734718826405917 +/- 0.002483084914052527
