,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_rms,bvp_lineintegral,bvp_entropy,bvp_skewness,bvp_mean,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,bvp_iqr,bvp_energy,bvp_pct_5,bvp_max,bvp_std,bvp_kurtosis,bvp_min,bvp_ptp,bvp_svd_entropy
0,0.01665675193337297 +/- 0.0017343699865690894,0.05651397977394405 +/- 0.0028745887991313704,0.04982153480071385 +/- 0.0046180205247793385,0.02263533610945865 +/- 0.006446261925193769,0.019274241522903014 +/- 0.0008391871492960083,-0.0030933967876264233 +/- 0.0009518143961927454,-0.020315288518738827 +/- 0.002706722189173114,0.0 +/- 0.0,0.008209399167162401 +/- 0.0027429248978937475,0.0020820939916715965 +/- 0.0010474013600035043,-0.03274836406900654 +/- 0.0029278024431237996,0.00118976799524092 +/- 0.0009684009872754054,0.023587150505651376 +/- 0.001789849658932818,-0.03509815585960739 +/- 0.0025027583543084674,-0.0010113027959547938 +/- 0.0009235083103069566,0.027781082688875646 +/- 0.002254288556989467,-0.013295657346817369 +/- 0.002683744505284235,-0.001903628792385459 +/- 0.0014277215942891197,8.923259964306318e-05 +/- 0.0028125181796555742,-0.010886377156454496 +/- 0.00256973361885247,-0.0013087447947650265 +/- 0.002031335048062323,-0.0033313503866746253 +/- 0.00392758616067674
