,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_rms,bvp_lineintegral,bvp_entropy,bvp_skewness,bvp_mean,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,bvp_iqr,bvp_energy,bvp_pct_5,bvp_max,bvp_std,bvp_kurtosis,bvp_min,bvp_ptp,bvp_svd_entropy
0,0.009584193453258661 +/- 0.003532014570690219,0.03768799764081395 +/- 0.0038127505417620824,0.03308758478324982 +/- 0.004514544673137054,-0.014774402831023247 +/- 0.003530044267450255,0.011029194927749985 +/- 0.0026937628420334366,0.003420819817163112 +/- 0.0021517471361786936,0.01046888823355947 +/- 0.0019304013977060744,0.0 +/- 0.0,0.0007667354762607492 +/- 0.0017053178761192516,0.00011795930404012722 +/- 0.0006878150274072843,0.005897965202005351 +/- 0.0025708634288060524,-0.00023591860808017673 +/- 0.0004530313033245994,0.010203479799469228 +/- 0.0018613664214756083,-0.007342966676496565 +/- 0.0013985143852998272,0.0012975523444412108 +/- 0.0016847958545663,0.0066352108522560235 +/- 0.0024219389253231677,0.006281332940135709 +/- 0.001978457460067171,0.004629902683574194 +/- 0.0012584245528370309,0.007549395458566843 +/- 0.002523750267807094,-0.0038926570333234546 +/- 0.002827949771686669,0.0019168386906517564 +/- 0.0027260150158387774,0.0196107342966677 +/- 0.0027671766883386687
