,bvp_peaks,bvp_n_above_mean,bvp_n_below_mean,bvp_perm_entropy,bvp_pct_95,bvp_rms,bvp_lineintegral,bvp_entropy,bvp_skewness,bvp_mean,bvp_n_sign_changes,bvp_sum,bvp_iqr_5_95,bvp_iqr,bvp_energy,bvp_pct_5,bvp_max,bvp_std,bvp_kurtosis,bvp_min,bvp_ptp,bvp_svd_entropy
0,0.0025110782865583547 +/- 0.002069001630120338,0.04262924667651404 +/- 0.003601350111115559,0.06741506646971937 +/- 0.005102836181517637,2.954209748892156e-05 +/- 0.0018844523998602042,-0.006676514032496273 +/- 0.0017487324770397241,-0.005790251107828626 +/- 0.0015587481191459793,0.002156573116691274 +/- 0.0014047259589918674,0.0 +/- 0.0,0.002954209748892178 +/- 0.002206776885906445,-0.0005022156573116666 +/- 0.0008149550501703782,0.0068242245199409465 +/- 0.0037518463810930743,-0.0015657311669128426 +/- 0.0008768580253858643,0.0013589364844903916 +/- 0.001569906086332213,-0.004194977843426861 +/- 0.0015282147304434262,-0.00815361890694235 +/- 0.0019290786076590159,-0.006617429837518429 +/- 0.002098112957703351,0.012141802067946872 +/- 0.001683899556868529,-0.005376661742983724 +/- 0.0013460308123952093,0.003929098966026589 +/- 0.0014109251327928784,-0.03604135893648445 +/- 0.00284893670930371,-0.026706056129985202 +/- 0.001315867500816542,-0.01474150664697188 +/- 0.0035731285984769404
