,bvp_rms,hrv_sum,hrv_mean,bvp_std,hrv_rms,hrv_n_above_mean,scr_lineintegral,scr_std,hrv_n_below_mean,scl_std,hrv_min,scl_ptp,hrv_lineintegral,hrv_pct_5,scl_max,hrv_max,hrv_pct_95,bvp_iqr,scl_svd_entropy,scl_mean,scl_sum,scr_svd_entropy,hrv_std,hrv_svd_entropy,scr_perm_entropy,scl_energy,hrv_kurtosis,hrv_n_sign_changes,scl_peaks,bvp_entropy,scr_mean,scr_sum,bvp_lineintegral,scr_pct_5,scr_skewness,scr_kurtosis,scl_skewness,scr_min,hrv_entropy,hrv_peaks,scr_pct_95,scl_min,scr_n_sign_changes,scr_iqr_5_95,bvp_skewness,bvp_perm_entropy,scl_n_sign_changes,hrv_perm_entropy,scr_energy,scr_entropy,hrv_iqr,scl_n_below_mean,scl_n_above_mean,bvp_sum,bvp_mean,scl_perm_entropy,scr_n_below_mean,scr_n_above_mean,scl_kurtosis,bvp_svd_entropy,bvp_kurtosis,scr_peaks,hrv_skewness,bvp_n_sign_changes,hrv_ptp,bvp_pct_95,bvp_n_above_mean,hrv_iqr_5_95,bvp_n_below_mean,bvp_min,bvp_iqr_5_95,scl_entropy,bvp_peaks,bvp_pct_5,bvp_energy,scl_rms,scl_pct_5,hrv_energy,bvp_ptp,scl_iqr,bvp_max,scr_iqr,scr_ptp,scr_max,scl_lineintegral,scr_rms,scl_iqr_5_95,scl_pct_95
0,0.2627579265223956 +/- 0.00578411744989189,0.23472571716155013 +/- 0.004468640740900484,0.23472571716155013 +/- 0.004468640740900484,0.19753397081026677 +/- 0.005778860355008954,0.17579265223955712 +/- 0.007156545676235115,0.12169099144438858 +/- 0.006961898929357044,0.09587317564167089 +/- 0.004630369130452547,0.07382989431303477 +/- 0.005662864073008919,0.06804227478610973 +/- 0.006885074614861682,0.055661801711122325 +/- 0.0047542488892278025,0.054554604932058416 +/- 0.0035027101441983555,0.05284348263714148 +/- 0.003839402339760578,0.0351786612984399 +/- 0.00511483079878274,0.028988424760946173 +/- 0.0033246390669177416,0.025113236034222476 +/- 0.0022669563421349086,0.024408656265727247 +/- 0.004034026054826719,0.017413185707096157 +/- 0.004608162311931373,0.011675893306492246 +/- 0.003396987827012828,0.010971313537997051 +/- 0.002214393558127817,0.009914443885254198 +/- 0.0017871445299008162,0.009914443885254198 +/- 0.0017871445299008162,0.009058882737795726 +/- 0.002793042159136719,0.005938600905888314 +/- 0.0048679626731127365,0.003220936084549597 +/- 0.0026744499759610426,0.0024660291897332875 +/- 0.0008555611474584796,0.0019124308002013367 +/- 0.0009225114635039328,0.0006039255158530654 +/- 0.0005869101051681175,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.0327126321070284e-05 +/- 0.00027101986950852275,-5.0327126321070284e-05 +/- 0.00027101986950852275,-0.00010065425264212945 +/- 0.005071815878145582,-0.00015098137896324415 +/- 0.00039306742203858174,-0.00025163563160541803 +/- 0.0003376046266984955,-0.00030196275792651053 +/- 0.0004026170105686899,-0.0003522898842475697 +/- 0.00023062786587595987,-0.0004026170105686733 +/- 0.0003766137279087944,-0.0006039255158529988 +/- 0.00037661372790879735,-0.0006542526421741024 +/- 0.00032225084234690945,-0.0006542526421741024 +/- 0.00045294413688977934,-0.0006542526421741135 +/- 0.0007481665197442644,-0.0006542526421741135 +/- 0.0005976015141941418,-0.0008052340211373576 +/- 0.0005604191608283732,-0.0008052340211373687 +/- 0.000513237998348534,-0.0011071967790638904 +/- 0.0017111222949169475,-0.0011575239053849828 +/- 0.0005976015141941746,-0.0012078510317060532 +/- 0.0008481278080700971,-0.0014091595369904119 +/- 0.0004931031188290298,-0.0014091595369904232 +/- 0.001098008265187295,-0.001761449421238004 +/- 0.0006464636426102363,-0.0018621036738801888 +/- 0.0007135101599777349,-0.0018621036738801888 +/- 0.0007135101599777349,-0.001912430800201259 +/- 0.0008360970169016608,-0.001912430800201259 +/- 0.0008360970169016608,-0.0023653749370910583 +/- 0.0007135101599777546,-0.0026170105686964874 +/- 0.0007045797684952218,-0.0026170105686964874 +/- 0.0007045797684952218,-0.0030196275792651827 +/- 0.0010313991712088198,-0.0033719174635127858 +/- 0.0016081072278480606,-0.003824861600402585 +/- 0.002218964034730586,-0.004328132863613443 +/- 0.0012162099621132027,-0.004630095621539976 +/- 0.000975879186193512,-0.005183694011071915 +/- 0.0018971390865597025,-0.005183694011071938 +/- 0.0018971390865597094,-0.006643180674383442 +/- 0.003067891425088689,-0.007398087569199752 +/- 0.002339534836269658,-0.007398087569199752 +/- 0.00206341217916457,-0.007448414695520833 +/- 0.0023584045322315125,-0.007800704579768436 +/- 0.0019909451882086067,-0.008404630095621502 +/- 0.003872573448054486,-0.009159536990437788 +/- 0.0008658606207390617,-0.009763462506290843 +/- 0.0038670101081627684,-0.011071967790639103 +/- 0.003353463764259226,-0.011625566180171076 +/- 0.0027789507181235303,-0.012078510317060854 +/- 0.0020504830183657357,-0.017765475591343716 +/- 0.0020387145546581745,-0.019677906391545007 +/- 0.002981218564593833,-0.01967790639154502 +/- 0.004458710731108784,-0.020835430296930003 +/- 0.001129841183726404,-0.022697533970810247 +/- 0.0035831358855214074,-0.023452440865626544 +/- 0.00195175837238706,-0.03965777554101659 +/- 0.0032832423614091704,-0.03975842979365875 +/- 0.0034649047766599854,-0.051937594363361816 +/- 0.0039806180036809635,-0.05777554101660794 +/- 0.004275140529762515,-0.06733769501761445 +/- 0.0032444411597959085,-0.0870659285354806 +/- 0.004774450417969351
