,bvp_perm_entropy,scr_max,bvp_n_below_mean,hrv_lineintegral,scl_ptp,hrv_pct_5,bvp_pct_95,scl_mean,bvp_mean,hrv_iqr,bvp_iqr,scr_lineintegral,bvp_sum,bvp_n_above_mean,scl_svd_entropy,bvp_skewness,bvp_svd_entropy,bvp_min,scr_iqr,scl_sum,bvp_n_sign_changes,scl_min,bvp_kurtosis,scl_max,hrv_peaks,bvp_lineintegral,hrv_ptp,scl_n_above_mean,bvp_pct_5,bvp_energy,scr_kurtosis,scr_n_sign_changes,scr_pct_95,scr_pct_5,scl_n_sign_changes,hrv_rms,hrv_kurtosis,hrv_mean,hrv_energy,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_n_sign_changes,scr_ptp,scl_peaks,bvp_iqr_5_95,bvp_entropy,scl_iqr,scr_min,scl_iqr_5_95,scr_peaks,scr_energy,scr_n_above_mean,scr_n_below_mean,scr_iqr_5_95,scr_entropy,bvp_std,scr_sum,scl_n_below_mean,scr_mean,scr_std,scl_lineintegral,hrv_std,hrv_n_below_mean,scl_skewness,hrv_n_above_mean,scl_kurtosis,hrv_sum,hrv_entropy,scl_std,hrv_min,scl_energy,bvp_ptp,scr_perm_entropy,scl_perm_entropy,scl_pct_95,scl_entropy,bvp_max,scr_svd_entropy,scr_skewness,bvp_peaks,hrv_iqr_5_95,scr_rms,bvp_rms,hrv_svd_entropy,hrv_max,scl_pct_5,scl_rms
0,-0.02602040816326535 +/- 0.005908770521076156,0.0017625231910945783 +/- 0.0014490259138973396,0.11507421150278288 +/- 0.005952300636359892,-0.006215213358070559 +/- 0.002357748613569356,-0.010714285714285754 +/- 0.0009380217261668238,-0.006586270871985223 +/- 0.00040435055134888776,-0.025974025974026028 +/- 0.003173029939979045,0.003107606679035213 +/- 0.0010985824937223554,0.0 +/- 0.0,0.005333951762523148 +/- 0.0014703958705145972,-0.07402597402597408 +/- 0.003000178409795239,0.05630797773654912 +/- 0.006988797106433167,-0.0003246753246753498 +/- 0.0003622564784743626,0.00718923933209642 +/- 0.0011218354937335662,0.01790352504638215 +/- 0.002292988329185217,0.0031076066790351907 +/- 0.0011370733462088293,0.005658627087198454 +/- 0.002040816326530606,-0.016975881261595594 +/- 0.0020450285422123037,0.001113172541743923 +/- 0.0033651868547712573,0.033627087198515704 +/- 0.001636575024524798,-0.0107606679035251 +/- 0.0013086025955162989,0.002597402597402565 +/- 0.0005164902006335688,0.0024118738404452222 +/- 0.0007705587998996432,0.012476808905380266 +/- 0.004088215723454613,0.014888682745825544 +/- 0.002267040706836725,0.0005565862708719171 +/- 0.00018552875695734274,0.0 +/- 0.0,0.0006957328385899352 +/- 0.0010214617599974658,0.0005102040816326147 +/- 0.0003852793999498036,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.001113172541743923 +/- 0.000473007376029017,0.0 +/- 0.0,-0.00037105751391468543 +/- 0.00034709252196421427,0.0006957328385899464 +/- 0.0005957900082868913,-0.00936920222634514 +/- 0.0014490259138973227,0.0 +/- 0.0,0.0013450834879406015 +/- 0.0010044716061089073,0.060714285714285665 +/- 0.003155693635097244,0.0 +/- 0.0,0.0 +/- 0.0,0.0009276437847865915 +/- 0.0004638218923933346,0.0 +/- 0.0,0.002551020408163229 +/- 0.0008861304811940032,0.0 +/- 0.0,-0.005936920222634567 +/- 0.0014341024892152226,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001113172541744012 +/- 0.00047300737602900395,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005102040816326147 +/- 0.00043756869814733285,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00027829313543596966 +/- 0.00037105751391463545,0.0 +/- 0.0,-0.001530612244898011 +/- 0.0009516829558758513,9.276437847864916e-05 +/- 0.00034709252196417573,-4.638218923933568e-05 +/- 0.00013914656771800706,-0.016141001855287607 +/- 0.0011697143054655405,-0.02040816326530619 +/- 0.00214564629057892,-0.028339517625231958 +/- 0.002422997752617617,-0.0029220779220779703 +/- 0.0013450834879406228,-0.00018552875695736492 +/- 0.0010617368406548847,0.0020871985157699057 +/- 0.0006957328385899538,-0.012476808905380388 +/- 0.002510215051527786,-0.008905380333951796 +/- 0.001449025913897336,-0.024907235621521397 +/- 0.003312675572480352,0.0005565862708719283 +/- 0.0002782931354359919,0.0 +/- 0.0,-0.004359925788497287 +/- 0.002559019336573974,0.0 +/- 0.0,0.0 +/- 0.0,-0.0026437847866419783 +/- 0.0006240085365061988,0.0 +/- 0.0,-0.033024118738404495 +/- 0.002646631283429908,-0.011038961038961093 +/- 0.0028350105361662574,-0.00013914656771802926 +/- 0.0005507579817735672
