,bvp_perm_entropy,scl_pct_5,bvp_peaks,bvp_pct_95,bvp_n_sign_changes,hrv_pct_5,bvp_svd_entropy,hrv_peaks,hrv_iqr,scl_skewness,scl_pct_95,bvp_n_above_mean,bvp_min,scr_rms,scr_n_below_mean,hrv_energy,hrv_max,bvp_iqr_5_95,scl_entropy,bvp_std,bvp_kurtosis,scl_n_below_mean,scr_svd_entropy,scl_perm_entropy,hrv_n_below_mean,hrv_perm_entropy,bvp_ptp,scr_skewness,scr_n_above_mean,scr_entropy,scr_sum,scl_kurtosis,hrv_n_above_mean,scl_sum,scl_n_sign_changes,scl_peaks,scr_peaks,scl_n_above_mean,hrv_n_sign_changes,bvp_entropy,scr_n_sign_changes,bvp_sum,hrv_svd_entropy,scr_kurtosis,hrv_skewness,bvp_iqr,bvp_mean,scr_min,scr_perm_entropy,scl_iqr,hrv_kurtosis,scr_iqr_5_95,scr_energy,bvp_energy,scr_max,bvp_lineintegral,scr_iqr,scr_pct_5,bvp_skewness,hrv_mean,scl_max,scl_ptp,hrv_pct_95,bvp_pct_5,scr_std,scr_mean,scr_pct_95,bvp_rms,hrv_ptp,scl_iqr_5_95,hrv_min,scl_std,hrv_entropy,scr_ptp,hrv_iqr_5_95,scl_mean,scl_energy,scr_lineintegral,hrv_sum,hrv_rms,scl_lineintegral,scl_svd_entropy,scl_min,hrv_std,scl_rms,hrv_lineintegral,bvp_max,bvp_n_below_mean
0,-0.05484171322160146 +/- 0.004126353781407878,0.001256983240223486 +/- 0.0022621099838466305,-0.019227188081936665 +/- 0.003060256690790437,-0.017690875232774662 +/- 0.0027699208157623036,-0.0042830540037243625 +/- 0.001393540926172785,-0.002048417132215985 +/- 0.0013841777232140038,-0.014013035381750439 +/- 0.0022754840614245555,0.0009776536312849139 +/- 0.0006052141527001782,-0.0018156424581005416 +/- 0.0012569832402234695,4.6554934823106465e-05 +/- 0.0006400245384016366,0.010242085661080091 +/- 0.0015013515359960006,0.030307262569832426 +/- 0.002850515738331773,0.010195530726257007 +/- 0.0016453069876231322,-0.0018156424581005303 +/- 0.001110508421031353,-9.310986964615742e-05 +/- 0.0002793296089385278,-0.004376163873370531 +/- 0.0016811424660398374,-0.005633147113594017 +/- 0.0022273507847124126,-0.014152700186219714 +/- 0.002009965842171572,-0.027700186219739277 +/- 0.0031592248747343674,0.0037709497206704023 +/- 0.0021278202759825783,-0.004934823091247642 +/- 0.0022731016044196784,0.0010242085661080092 +/- 0.0006517690875232763,0.005027932960893877 +/- 0.0011173184357542074,0.0033054003724395154 +/- 0.0009182068400054165,0.0003724394785847407 +/- 0.000715190479317363,-0.0005121042830539824 +/- 0.0007346244803565863,0.000698324022346386 +/- 0.001757410250295789,-0.00013966480446923058 +/- 0.00046787130452144833,0.002281191806331462 +/- 0.0004860477890554381,0.0 +/- 0.0,-0.006098696461824949 +/- 0.00048604778905544655,0.00032588454376165644 +/- 0.0007804029150018661,0.0012104283054003907 +/- 0.0008634654092640472,-0.001489757914338885 +/- 0.002288306466935666,-0.0015363128491619916 +/- 0.0011786768064406066,0.0022346368715083775 +/- 0.00018621973929233707,0.0 +/- 0.0,-0.00013966480446924167 +/- 0.0008076979316991269,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0002793296089385722 +/- 0.00037243947858472124,0.000837988826815661 +/- 0.0009027336792209289,0.0034916201117318746 +/- 0.001270702426811567,0.0027932960893854997 +/- 0.0009075227509133119,-0.0027001862197392644 +/- 0.0014394436530484622,0.0009776536312848915 +/- 0.0001396648044692861,-0.0005586592178770556 +/- 0.0007151904793173776,-0.00018621973929231484 +/- 0.00037243947858471295,0.005679702048417179 +/- 0.0012282035342898393,0.0013035381750465703 +/- 0.00040585651243396767,0.0028398510242085727 +/- 0.0015078337747394632,-0.005167597765363097 +/- 0.001632080832677644,-0.0009776536312849026 +/- 0.0014640768336607493,0.0026070763500931405 +/- 0.0015746307751664623,-0.009776536312849138 +/- 0.0017666355643398866,0.0031191806331471337 +/- 0.0013974237448606903,0.0019087523277467433 +/- 0.0006052141527001927,-0.0005121042830539934 +/- 0.0018322782731987415,0.0014897579143389517 +/- 0.002058970613360888,0.009590316573556823 +/- 0.0013363780348610052,0.0021880819366853045 +/- 0.0011969236622143657,-0.005214152700186192 +/- 0.0017143345101975885,4.6554934823106465e-05 +/- 0.0017843359307948524,-0.010288640595903153 +/- 0.001403613913564385,-0.0020949720670390805 +/- 0.0015890175201001863,4.655493482312867e-05 +/- 0.0014189711968461954,-0.003584729981378021 +/- 0.001653191890555376,-0.0039571694599627285 +/- 0.001461113112334759,4.6554934823117565e-05 +/- 0.0012910078793167614,0.0020949720670391248 +/- 0.0017073669293195773,0.0016759776536312998 +/- 0.0010028239864310136,0.0011638733705772951 +/- 0.0007578594318482092,0.008472998137802645 +/- 0.001296870416870024,-0.00018621973929233704 +/- 0.0012175695373018765,-0.0062383612662942015 +/- 0.001719384107320233,0.007169459962756064 +/- 0.0012868040001010506,0.0034916201117318633 +/- 0.0018299109876195089,4.6554934823106465e-05 +/- 0.0011488792066343522,0.0016294227188082156 +/- 0.0007286999926675404,0.0026070763500931292 +/- 0.001899076168935855,-0.02229981378026067 +/- 0.002449780654920465,0.005167597765363163 +/- 0.0016843624315759393,-0.002327746741154546 +/- 0.0014424518980288316,0.011964618249534464 +/- 0.002194017070381414,-0.002607076350093096 +/- 0.0011629418991430788,-0.010055865921787676 +/- 0.0020631768907039337,0.01513035381750467 +/- 0.0021052921889376246
