,bvp_perm_entropy,scr_max,bvp_n_below_mean,hrv_lineintegral,scl_ptp,hrv_pct_5,bvp_pct_95,scl_mean,bvp_mean,hrv_iqr,bvp_iqr,scr_lineintegral,bvp_sum,bvp_n_above_mean,scl_svd_entropy,bvp_skewness,bvp_svd_entropy,bvp_min,scr_iqr,scl_sum,bvp_n_sign_changes,scl_min,bvp_kurtosis,scl_max,hrv_peaks,bvp_lineintegral,hrv_ptp,scl_n_above_mean,bvp_pct_5,bvp_energy,scr_kurtosis,scr_n_sign_changes,scr_pct_95,scr_pct_5,scl_n_sign_changes,hrv_rms,hrv_kurtosis,hrv_mean,hrv_energy,hrv_skewness,hrv_pct_95,hrv_perm_entropy,hrv_n_sign_changes,scr_ptp,scl_peaks,bvp_iqr_5_95,bvp_entropy,scl_iqr,scr_min,scl_iqr_5_95,scr_peaks,scr_energy,scr_n_above_mean,scr_n_below_mean,scr_iqr_5_95,scr_entropy,bvp_std,scr_sum,scl_n_below_mean,scr_mean,scr_std,scl_lineintegral,hrv_std,hrv_n_below_mean,scl_skewness,hrv_n_above_mean,scl_kurtosis,hrv_sum,hrv_entropy,scl_std,hrv_min,scl_energy,bvp_ptp,scr_perm_entropy,scl_perm_entropy,scl_pct_95,scl_entropy,bvp_max,scr_svd_entropy,scr_skewness,bvp_peaks,hrv_iqr_5_95,scr_rms,bvp_rms,hrv_svd_entropy,hrv_max,scl_pct_5,scl_rms
0,0.00930327868852462 +/- 0.005049639376620436,0.0 +/- 0.0,0.0334426229508197 +/- 0.0034053406684985098,-0.019426229508196703 +/- 0.004571831071273562,0.0 +/- 0.0,0.004098360655737754 +/- 0.0010528879162840356,0.0 +/- 0.0,0.0044262295081967775 +/- 0.0013063424139761499,0.0 +/- 0.0,-0.001147540983606543 +/- 0.0008359048382938888,0.0004098360655737876 +/- 0.0026749457167345447,0.005901639344262332 +/- 0.0011620858097342334,0.0 +/- 0.0003665685209016003,-0.005040983606557326 +/- 0.0010850985487601478,8.196721311476418e-05 +/- 0.0014524627169401109,0.012131147540983645 +/- 0.001807000629922034,0.008360655737704937 +/- 0.0019500618448147998,0.0012295081967212962 +/- 0.0005795957222840481,0.0 +/- 0.0,-0.001147540983606543 +/- 0.0005737704918032715,0.04024590163934429 +/- 0.002464474816126706,0.016311475409836095 +/- 0.003964197471915984,-0.0004098360655737654 +/- 0.0004489529159878355,-0.005163934426229477 +/- 0.002804907972503067,0.0 +/- 0.0,0.0004098360655737654 +/- 0.0003174576513284728,0.0 +/- 0.0,-0.0012704918032786726 +/- 0.0005924931268360976,0.0004098360655737654 +/- 0.00031745765132847287,-0.0017213114754098147 +/- 0.00035728679865087043,0.0 +/- 0.0,0.0 +/- 0.0,0.0009426229508196604 +/- 0.0006092651125950131,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0010655737704918012 +/- 0.0006659047872652576,0.03762295081967215 +/- 0.0031416012945470204,0.0 +/- 0.0,0.004139344262295142 +/- 0.001364821787323484,0.017295081967213122 +/- 0.0015530569935652608,0.00036885245901638883 +/- 0.0004278814142996074,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0030737704918033294 +/- 0.0009025703092436864,0.0 +/- 0.0,-0.0009426229508196604 +/- 0.00026242312448494955,0.0 +/- 0.0,-0.0020081967213114505 +/- 0.0007433752929187225,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015983606557377294 +/- 0.0013146733551103085,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0014754098360655777 +/- 0.0007377049180328136,-4.098360655737654e-05 +/- 0.00034043540421794963,-8.196721311475308e-05 +/- 0.0009488390903926296,4.098360655737654e-05 +/- 0.00012295081967212963,0.0031967213114754813 +/- 0.0004414069514044621,0.0 +/- 0.0,-0.0068442622950819374 +/- 0.0013721859871134053,0.08524590163934428 +/- 0.002431540487572354,0.00028688524590163577 +/- 0.0004118801484065887,0.0006147540983606481 +/- 0.00041995699860489634,0.0 +/- 0.0,0.011147540983606596 +/- 0.00237422104228858,-0.008688524590163903 +/- 0.003184085999927057,0.005614754098360697 +/- 0.0010695072418606332,0.008114754098360665 +/- 0.0010496924979397982,0.0036885245901639883 +/- 0.0009523729539854377,0.02778688524590165 +/- 0.0022581930022878612,-0.006352459016393408 +/- 0.0017315270634653982,0.0 +/- 0.0,0.0 +/- 0.0,0.0004918032786885406 +/- 0.0019117875065066572,0.01938524590163937 +/- 0.0024729794822206013,0.01659836065573772 +/- 0.001259870995814689,0.0064754098360656044 +/- 0.0011990769539612796
