,bvp_n_below_mean,bvp_peaks,scl_sum,scl_entropy,scl_svd_entropy,bvp_n_sign_changes,hrv_peaks,scl_iqr_5_95,hrv_min,bvp_skewness,bvp_iqr,scl_min,scr_skewness,bvp_kurtosis,hrv_pct_95,hrv_entropy,hrv_n_below_mean,bvp_max,bvp_n_above_mean,scl_kurtosis,hrv_iqr,hrv_n_above_mean,hrv_max,scr_mean,hrv_std,hrv_lineintegral,scr_iqr,hrv_kurtosis,scl_n_below_mean,hrv_skewness,scr_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_perm_entropy,hrv_n_sign_changes,bvp_energy,bvp_entropy,hrv_sum,hrv_energy,scr_perm_entropy,bvp_lineintegral,bvp_rms,bvp_mean,scl_lineintegral,scr_peaks,scl_n_above_mean,scr_energy,scr_ptp,scr_sum,scr_rms,scr_kurtosis,scr_pct_5,scr_iqr_5_95,scr_n_sign_changes,scr_n_below_mean,scr_entropy,scr_min,scl_perm_entropy,scl_n_sign_changes,scl_peaks,scl_energy,bvp_pct_5,scl_ptp,scl_iqr,scl_mean,scl_skewness,scr_std,scr_n_above_mean,scl_rms,hrv_ptp,scr_svd_entropy,hrv_rms,bvp_pct_95,scr_lineintegral,bvp_ptp,scl_max,hrv_mean,hrv_svd_entropy,bvp_sum,bvp_min,scr_max,bvp_iqr_5_95,bvp_svd_entropy,bvp_perm_entropy,scl_pct_95,scl_pct_5,scl_std,bvp_std
0,0.033263046916183404 +/- 0.002862661883476133,0.0645756457564575 +/- 0.006300467729286457,0.007063784923563454 +/- 0.001316815603246887,-0.02377438060094893 +/- 0.0026925867768312433,0.0 +/- 0.0,-0.0036373220875066336 +/- 0.00043788212245218354,0.0006325777543489508 +/- 0.0003944815378781237,0.013494992092778013 +/- 0.0023832692789577856,0.0 +/- 0.0,0.017079599367422205 +/- 0.003882330551296139,0.015076436478650434 +/- 0.002288090080570459,-0.01296784396415398 +/- 0.003242710911803848,0.0 +/- 0.0,-0.004164470216130778 +/- 0.0011416134859097483,0.0013178703215603106 +/- 0.0021250020422505455,0.006642066420664128 +/- 0.0008234317001483028,0.0 +/- 0.0,0.004006325777543451 +/- 0.0013986820412674197,0.061465471797575076 +/- 0.004449330067687762,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0034791776489193627 +/- 0.0007889630757562236,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00205587770163419 +/- 0.0013837010804856654,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00648392198207699 +/- 0.0017170793331473398,0.0 +/- 0.0,-0.0010015814443859016 +/- 0.00036900369003689694,0.006642066420664139 +/- 0.0015131997990940611,0.0611491829204006 +/- 0.0027593573702271836,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010542962572483994 +/- 0.00021085925144967988,0.0 +/- 0.0,0.0 +/- 0.0,0.006114918292039984 +/- 0.0012295101517860517,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.006536636794939299 +/- 0.0013168156032468976,0.001107011070110675 +/- 0.000831825716291992,0.0 +/- 0.0,0.0 +/- 0.0,-0.0028993147074328207 +/- 0.0019899405469875602,-0.00047443331576176864 +/- 0.0006434662949780682,0.0 +/- 0.0,0.0 +/- 0.0,-0.00564048497627837 +/- 0.0009444635143473334,-0.004797047970479751 +/- 0.0006434662949780436,0.0 +/- 0.0,0.0 +/- 0.0,0.005482340537691033 +/- 0.002016987503395795,0.04227727991565624 +/- 0.004013255943210175,0.0 +/- 0.0,0.008118081180811731 +/- 0.0017355906835165341,0.0 +/- 0.0,-0.005904059040590448 +/- 0.0009370790107870982,0.00036900369003689537 +/- 0.00047443331576172787,-0.0021613073273590187 +/- 0.0015359833720963096,0.0 +/- 0.0,-0.0032156035846073183 +/- 0.00114161348590975,-0.04185556141275702 +/- 0.0029084057404604657,-0.01818661043753299 +/- 0.0032687434892835912,-0.000158144438587271 +/- 0.0007473614590805303,-0.004586188719030082 +/- 0.0014919316497717361,0.008750658935160716 +/- 0.0036154830151781123,0.0 +/- 0.0
