,bvp_peaks,bvp_n_above_mean,hrv_lineintegral,scl_entropy,hrv_std,scl_pct_5,hrv_mean,bvp_iqr,hrv_energy,scl_svd_entropy,hrv_iqr_5_95,hrv_iqr,hrv_max,hrv_perm_entropy,bvp_n_sign_changes,scr_max,scr_svd_entropy,bvp_kurtosis,scr_perm_entropy,hrv_pct_5,scl_perm_entropy,hrv_ptp,scr_n_above_mean,bvp_skewness,scr_pct_5,hrv_rms,scr_rms,bvp_rms,scl_skewness,bvp_energy,hrv_n_above_mean,scl_iqr,scr_n_below_mean,scl_kurtosis,scr_min,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_n_sign_changes,bvp_sum,scr_entropy,bvp_mean,scr_kurtosis,hrv_peaks,scr_skewness,hrv_sum,hrv_n_below_mean,hrv_skewness,hrv_entropy,scl_min,scl_n_below_mean,scl_n_above_mean,scl_mean,hrv_kurtosis,bvp_pct_5,bvp_perm_entropy,bvp_svd_entropy,scr_peaks,scl_std,bvp_iqr_5_95,scr_iqr,bvp_pct_95,scl_max,bvp_n_below_mean,scr_energy,bvp_lineintegral,hrv_min,hrv_svd_entropy,hrv_pct_95,scr_sum,scl_sum,scr_mean,scr_ptp,scr_iqr_5_95,scr_std,scr_lineintegral,scl_pct_95,scl_ptp,scr_pct_95,scl_n_sign_changes,bvp_std,scl_lineintegral,scl_iqr_5_95,bvp_max,bvp_min,scl_energy,scl_rms,bvp_ptp
0,0.003927813163481985 +/- 0.0014083332443122624,0.024416135881104063 +/- 0.002028128787106457,0.0013269639065817684 +/- 0.0008640562949097455,-0.003397027600849234 +/- 0.0008624244590908716,0.0018577494692144647 +/- 0.0011445784847583858,-0.0002123142250530563 +/- 0.0011433470928098825,5.307855626330848e-05 +/- 0.0005541563964389796,0.0033970276008492895 +/- 0.001960316912167662,-0.00015923566878978113 +/- 0.0003398685900972719,-0.00037154989384285964 +/- 0.0010628972608545965,0.0007961783439490611 +/- 0.0009568872811740962,0.0010084925690021507 +/- 0.0006900212314225116,0.0004777070063694544 +/- 0.001309868649602237,-0.00047770700636937666 +/- 0.0001592356687897922,0.00419320594479834 +/- 0.0016692340969762574,0.008704883227176241 +/- 0.0014083332443122639,-0.0022823779193205662 +/- 0.0008897587374861923,0.0009554140127388977 +/- 0.0006629509552439894,0.0019108280254777287 +/- 0.0007944070884870348,0.004511677282377946 +/- 0.001631680058273829,-0.0003184713375795845 +/- 0.00026003075825721035,0.00015923566878984775 +/- 0.0006302729345561568,0.0002653927813163759 +/- 0.0002653927813163759,-0.0028131634819532625 +/- 0.0008897587374862156,0.0005307855626327296 +/- 0.0003356982654106559,0.006528662420382192 +/- 0.0013438417092539437,0.006740976645435282 +/- 0.0011396449338420323,0.010881104033970301 +/- 0.0014093331260458261,0.0 +/- 0.0,0.0027070063694267787 +/- 0.0005007420983044994,0.0002653927813163759 +/- 0.0002653927813163759,-0.00037154989384287075 +/- 0.0007140989409274836,0.0 +/- 0.0,-5.307855626326408e-05 +/- 0.0001592356687897922,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00010615711252652816 +/- 0.0002123142250530563,0.0 +/- 0.0,0.0 +/- 0.0,0.0006369426751592578 +/- 0.0003972035442435122,-0.0002653927813163204 +/- 0.0002653927813163204,0.0002123142250531007 +/- 0.0002600307582572647,0.0031316348195329136 +/- 0.0009627578103618364,0.0 +/- 0.0,0.0002653927813163648 +/- 0.00035606177985666673,0.0020169851380042792 +/- 0.0009131980113633334,-0.012261146496815322 +/- 0.0011975068123862482,-5.307855626326408e-05 +/- 0.0001592356687897922,0.0 +/- 0.0,-0.0029193205944797905 +/- 0.0012161825092770115,-0.0002123142250530563 +/- 0.00026003075825721035,0.005201698513800456 +/- 0.0011334477974555507,0.008280254777070095 +/- 0.0018417570671865622,-0.0015923566878980554 +/- 0.0008222894577935137,-5.307855626326408e-05 +/- 0.0001592356687897922,0.005201698513800456 +/- 0.0011821155759724165,0.00037154989384291515 +/- 0.0012115405743644756,0.007377919320594506 +/- 0.0018147899147854295,0.0019108280254777287 +/- 0.0007944070884870495,0.00674097664543527 +/- 0.0014252358367407073,0.02691082802547775 +/- 0.001899737809784853,0.022983014861995766 +/- 0.0013646454492762783,-0.00037154989384285964 +/- 0.0013012368017124537,0.0015923566878980999 +/- 0.0013001537912861831,0.0007430997876858081 +/- 0.00026003075825721035,0.001592356687898111 +/- 0.000855866003004099,0.0131634819532909 +/- 0.0013385902561484579,0.003343949044586003 +/- 0.0015574735404587344,0.0064755838641189275 +/- 0.0010825943765589634,0.015074309978768597 +/- 0.0010401230330289513,0.0038747346072186884 +/- 0.0009509805131193681,0.002016985138004268 +/- 0.00074309978768577,0.0010615711252654147 +/- 0.0008222894577935137,0.006528662420382181 +/- 0.0012794024196596504,0.00047770700636947663 +/- 0.0003715498938428786,0.0074840764331210565 +/- 0.0010993797864760134,-5.307855626323077e-05 +/- 0.0006479063490304499,0.016082802547770735 +/- 0.002028823232867998,0.00015923566878983664 +/- 0.0011146496815286557,0.0016454352441613862 +/- 0.0006900212314225116,0.0006900212314225329 +/- 0.0017771410873442966,0.0013269639065817684 +/- 0.001631680058273829,0.0013800424628450324 +/- 0.0020721041715438503,-0.0004777070063693989 +/- 0.0011247144426972857,0.0007961783439490832 +/- 0.0015790312930619376
