,bvp_n_below_mean,bvp_peaks,scl_sum,scl_entropy,scl_svd_entropy,bvp_n_sign_changes,hrv_peaks,scl_iqr_5_95,hrv_min,bvp_skewness,bvp_iqr,scl_min,scr_skewness,bvp_kurtosis,hrv_pct_95,hrv_entropy,hrv_n_below_mean,bvp_max,bvp_n_above_mean,scl_kurtosis,hrv_iqr,hrv_n_above_mean,hrv_max,scr_mean,hrv_std,hrv_lineintegral,scr_iqr,hrv_kurtosis,scl_n_below_mean,hrv_skewness,scr_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_perm_entropy,hrv_n_sign_changes,bvp_energy,bvp_entropy,hrv_sum,hrv_energy,scr_perm_entropy,bvp_lineintegral,bvp_rms,bvp_mean,scl_lineintegral,scr_peaks,scl_n_above_mean,scr_energy,scr_ptp,scr_sum,scr_rms,scr_kurtosis,scr_pct_5,scr_iqr_5_95,scr_n_sign_changes,scr_n_below_mean,scr_entropy,scr_min,scl_perm_entropy,scl_n_sign_changes,scl_peaks,scl_energy,bvp_pct_5,scl_ptp,scl_iqr,scl_mean,scl_skewness,scr_std,scr_n_above_mean,scl_rms,hrv_ptp,scr_svd_entropy,hrv_rms,bvp_pct_95,scr_lineintegral,bvp_ptp,scl_max,hrv_mean,hrv_svd_entropy,bvp_sum,bvp_min,scr_max,bvp_iqr_5_95,bvp_svd_entropy,bvp_perm_entropy,scl_pct_95,scl_pct_5,scl_std,bvp_std
0,0.05928290766208248 +/- 0.007901558371148303,-0.04096267190569745 +/- 0.003683366062721545,-0.002750491159135571 +/- 0.0009624714117026385,-0.01227897838899803 +/- 0.0022721087438546898,-0.011935166994106105 +/- 0.0031453364728065516,-0.007023575638506896 +/- 0.00345944826187434,-0.004715127701375254 +/- 0.001057989156607957,-0.0033398821218074692 +/- 0.0010017720065997806,-0.0004420432220039516 +/- 0.00046335860177093856,-0.006385068762279 +/- 0.0018508294382531278,0.0021119842829076642 +/- 0.003145336472806561,0.0003438113948919019 +/- 0.00022507739169721347,0.0 +/- 0.0,-0.00019646365422397726 +/- 0.001124314650516683,-0.00014734774066799128 +/- 0.0009332023575638513,0.0 +/- 0.0,0.0 +/- 0.0,-0.0037328094302554126 +/- 0.0021091267734365416,0.0 +/- 0.0,4.911591355598599e-05 +/- 0.00014734774066795797,0.0 +/- 0.0,0.0 +/- 0.0,-0.017288801571709245 +/- 0.0013682110291929463,0.0 +/- 0.0,0.0030943025540274838 +/- 0.0008521292521069257,-0.010854616895874292 +/- 0.0029011668812617547,0.0008349705304518506 +/- 0.00044204322200395286,0.0 +/- 0.0,-0.0014243614931237825 +/- 0.0028082106795526093,0.00034381139489193525 +/- 0.0016148607291526194,0.0 +/- 0.0,-9.823182711200529e-05 +/- 0.00029469548133596033,-4.911591355599709e-05 +/- 0.00014734774066799128,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008840864440078477 +/- 0.0010938633325795937,0.0 +/- 0.0,0.0 +/- 0.0,0.00417485265225932 +/- 0.00213244531886961,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011296660117878332 +/- 0.0015847019454716712,-0.0008840864440078699 +/- 0.0004281826074204983,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.021414538310412557 +/- 0.0016757094409854583,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0011787819253438192 +/- 0.00039292730844797674,-0.0009823182711198642 +/- 0.0007285067276125317,0.026227897838899783 +/- 0.003084541938724477,0.006581532416502944 +/- 0.0016612509356864274,-0.0008840864440078699 +/- 0.0004281826074204983,-0.008300589390962709 +/- 0.0004079874195932374,-0.00029469548133597144 +/- 0.0005469316662897874,-0.000982318271119853 +/- 0.0010302640944696844,-0.00029469548133598256 +/- 0.00024061785292568027,9.823182711194977e-05 +/- 0.0004812357058513129,-0.01375245579567782 +/- 0.0028470288302926104,0.0 +/- 0.0,0.0 +/- 0.0,-0.008497053045186664 +/- 0.0013900758053128522,0.007760314341846752 +/- 0.0053615143610983,0.0 +/- 0.0,0.022593320235756366 +/- 0.004837356484182764,0.0 +/- 0.0,0.0 +/- 0.0
