,bvp_rms,hrv_rms,bvp_std,hrv_max,hrv_min,hrv_sum,hrv_mean,bvp_pct_5,hrv_n_below_mean,hrv_n_above_mean,hrv_energy,bvp_iqr_5_95,hrv_entropy,bvp_peaks,scl_pct_95,hrv_lineintegral,bvp_min,bvp_n_below_mean,bvp_n_above_mean,bvp_energy,bvp_ptp,hrv_svd_entropy,scr_lineintegral,hrv_std,scl_pct_5,scl_svd_entropy,bvp_max,bvp_lineintegral,hrv_iqr,hrv_ptp,scl_max,scl_ptp,scr_std,bvp_perm_entropy,bvp_kurtosis,hrv_iqr_5_95,scl_std,scr_rms,bvp_svd_entropy,hrv_pct_5,scr_perm_entropy,bvp_skewness,scl_rms,scl_n_above_mean,scl_n_below_mean,hrv_skewness,scl_perm_entropy,bvp_n_sign_changes,scl_kurtosis,scr_skewness,scr_entropy,scr_svd_entropy,scl_mean,scl_sum,scr_kurtosis,scr_n_sign_changes,hrv_perm_entropy,scl_n_sign_changes,scr_energy,hrv_n_sign_changes,scl_peaks,bvp_entropy,hrv_peaks,scr_pct_5,scl_energy,scr_pct_95,hrv_kurtosis,scl_min,scl_entropy,scr_n_below_mean,scr_min,scr_iqr_5_95,scr_n_above_mean,scl_iqr,bvp_mean,bvp_sum,scl_skewness,scr_sum,scr_mean,scr_iqr,scl_iqr_5_95,scl_lineintegral,scr_max,scr_ptp,scr_peaks,hrv_pct_95,bvp_pct_95,bvp_iqr
0,0.5281527995813711 +/- 0.0064644385150157725,0.43856619570905286 +/- 0.004741158133960524,0.3567242281527996 +/- 0.0071598485280747436,0.29377289377289373 +/- 0.006116855759791712,0.24992150706436417 +/- 0.005469280012748889,0.4199372056514913 +/- 0.0056807294536913066,0.4199372056514913 +/- 0.0056807294536913066,0.03061224489795914 +/- 0.0030174156448641632,0.24505494505494507 +/- 0.007761765604548389,0.2768184196755625 +/- 0.0055379409964721885,0.12213500784929354 +/- 0.0044721843263676574,0.0375719518576661 +/- 0.0020374591662932263,0.01894296180010462 +/- 0.0031726857961745757,0.031763474620617446 +/- 0.004283602091210425,0.044531658817373074 +/- 0.00407659794946359,0.10936682365253791 +/- 0.004205867356862406,0.04170591313448455 +/- 0.003309966426136795,0.0008895866038722943 +/- 0.0032767079444172118,0.0008895866038722943 +/- 0.0032767079444172118,0.03929879644165357 +/- 0.003152338143763268,0.020041862899005725 +/- 0.0037300436184608578,0.016954474097331196 +/- 0.0024566603023140838,-0.00334903192046051 +/- 0.0009419152276295245,0.003976975405546812 +/- 0.0019183990350417027,0.021036106750392424 +/- 0.004004422076338857,0.10418628990057557 +/- 0.004752695219114425,0.006384092098377781 +/- 0.002939732476229866,0.07367870225013078 +/- 0.003413816102626917,0.0768707482993197 +/- 0.003362495829705348,0.0281004709576138 +/- 0.0032515408441457,0.008163265306122413 +/- 0.0028680668981778588,-0.0014652014652014934 +/- 0.0012987622863412749,-0.0008895866038723388 +/- 0.0009942438513867095,0.003872318158032406 +/- 0.0026393553559222634,0.008006279434850827 +/- 0.001958656962031703,0.014704343275771813 +/- 0.0018043892882853745,-0.00115122972265832 +/- 0.0006535843012452313,0.0 +/- 0.0,0.018105703819989504 +/- 0.0017386967792607417,0.23689167974882258 +/- 0.005084500703517007,0.006070120355834596 +/- 0.001327951600256364,0.005075876504447918 +/- 0.0020937989559123384,0.003976975405546812 +/- 0.0018896358017025327,0.00947148090005231 +/- 0.001291361871193397,0.00947148090005231 +/- 0.001291361871193397,0.00947148090005231 +/- 0.0018043892882853808,0.0 +/- 0.0,-0.0001569858712716088 +/- 0.0029233862320174626,0.00041862899005753464 +/- 0.0008693483896303695,-0.0005232862375719848 +/- 0.0011701035989009833,-0.0012558869701727148 +/- 0.0008818576424046517,-0.0028257456828885475 +/- 0.001077512311981891,0.005232862375719505 +/- 0.0019439220953434524,0.005232862375719505 +/- 0.0019439220953434524,-0.0010989010989011505 +/- 0.0005943389163579466,0.00041862899005752353 +/- 0.000391591563241649,0.0007849293563578996 +/- 0.00042188685234426066,0.0007326007326007078 +/- 0.001151229722658312,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.232862375720293e-05 +/- 0.0001569858712716088,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007326007326007855 +/- 0.0003471088215965893,0.008215593929879628 +/- 0.0011476563160367098,0.004029304029304004 +/- 0.0012394264031739338,-5.2328623757236235e-05 +/- 0.0007193996381406333,0.0 +/- 0.0,0.0 +/- 0.0,-5.2328623757236235e-05 +/- 0.0007193996381406333,-0.0007326007326007855 +/- 0.0003471088215965893,0.002250130821559371 +/- 0.0010478798741235399,0.002250130821559371 +/- 0.0010478798741235399,-0.0018838304552590613 +/- 0.0008173992334805443,0.001779173207744611 +/- 0.0004186289900575735,0.001779173207744611 +/- 0.0004186289900575735,0.0018315018315018029 +/- 0.0004218868523442607,0.00873888016745159 +/- 0.0008123586968215513,0.008686551543694377 +/- 0.0008818576424046662,0.006593406593406559 +/- 0.0009419152276295208,0.006331763474620567 +/- 0.001005200037273618,0.0 +/- 0.0,0.1530612244897959 +/- 0.005155099864042,0.04489795918367345 +/- 0.003240996874348931,0.015227629513343777 +/- 0.0022982931717423077
