,hrv_pct_95,bvp_peaks,bvp_n_above_mean,scl_min,hrv_energy,hrv_ptp,hrv_lineintegral,bvp_rms,hrv_iqr_5_95,hrv_mean,hrv_entropy,bvp_perm_entropy,bvp_svd_entropy,scl_n_sign_changes,hrv_max,hrv_std,scr_n_below_mean,scr_lineintegral,scl_pct_5,bvp_n_sign_changes,hrv_svd_entropy,bvp_pct_5,bvp_kurtosis,hrv_pct_5,bvp_pct_95,scl_skewness,hrv_iqr,bvp_n_below_mean,scr_svd_entropy,scl_entropy,scr_perm_entropy,bvp_iqr_5_95,hrv_skewness,hrv_n_below_mean,scr_iqr,hrv_rms,hrv_sum,scr_pct_5,scl_n_above_mean,scl_mean,scl_ptp,scl_perm_entropy,scl_n_below_mean,scr_kurtosis,hrv_kurtosis,scr_peaks,scr_min,hrv_n_sign_changes,scl_peaks,scr_n_sign_changes,bvp_entropy,scr_n_above_mean,scr_entropy,bvp_mean,bvp_sum,scr_iqr_5_95,scl_kurtosis,hrv_perm_entropy,hrv_n_above_mean,scl_sum,scl_energy,scr_skewness,scl_lineintegral,bvp_max,scl_std,scl_iqr,hrv_min,hrv_peaks,scr_ptp,bvp_iqr,scr_pct_95,bvp_energy,scl_iqr_5_95,bvp_lineintegral,bvp_ptp,scr_energy,scr_rms,bvp_min,bvp_skewness,scl_svd_entropy,scr_std,bvp_std,scr_sum,scr_mean,scr_max,scl_max,scl_pct_95,scl_rms
0,-0.007412862052037283 +/- 0.0023487233606098467,0.02258222876779581 +/- 0.003293178170102771,0.014187530682376104 +/- 0.002949187686966232,-0.0068237604320078304 +/- 0.00167848021573674,-0.0009818360333824216 +/- 0.0012801575660682622,-0.0017182130584192379 +/- 0.0012467771329602601,0.0032400589101619914 +/- 0.002356406480117812,-0.008492881688757947 +/- 0.002405498281786933,0.004712812960235624 +/- 0.00152421941053117,-0.0037800687285223233 +/- 0.0018892372513395963,-0.002503681885125175 +/- 0.0014800995023742055,0.02130584192439866 +/- 0.0030830276815135053,-0.0032891507118311125 +/- 0.002334313878835287,-0.005252822778595956 +/- 0.0012997744030312892,-0.008443789887088826 +/- 0.0015019203280096512,0.0 +/- 0.0007281490905346723,-0.004123711340206171 +/- 0.0012650072387555306,0.00407461953853705 +/- 0.0005400098183603319,0.006332842415316642 +/- 0.00222218366180784,0.005989199803632772 +/- 0.0020454262794304943,0.00044182621502208974 +/- 0.0013963144480439707,-0.0010309278350515427 +/- 0.0012114838173051567,0.00039273441335296866 +/- 0.0016691212567501168,-0.004909180166912108 +/- 0.0014890280695241088,-0.009131075110456521 +/- 0.001990489438656183,0.003043691703485507 +/- 0.0009262622613703063,-0.004270986745213534 +/- 0.0017154055188665768,0.004958271968581241 +/- 0.0032374545103186253,0.0007363770250368162 +/- 0.0012659594460704548,0.0009327442317133006 +/- 0.0031237974020486945,9.818360333824216e-05 +/- 0.0007854688267059373,-0.00903289150711828 +/- 0.0020618556701030855,-0.0033873343151693547 +/- 0.0008904446316748645,-0.0034364261168384758 +/- 0.0005808620307412464,0.00500736377025035 +/- 0.001001280218673101,-0.0008836524300441795 +/- 0.00230051536845556,-0.0037309769268532023 +/- 0.0017314867048157424,0.0002454590083456054 +/- 0.00039579075838480713,-0.00044182621502208974 +/- 0.0005992418073506951,0.002405498281786933 +/- 0.0012697611346467862,-0.004663721158566503 +/- 0.0015091238241472108,-0.0019145802650957222 +/- 0.0009430227153803867,0.0019636720667648433 +/- 0.0007281490905346723,0.0006381934216985741 +/- 0.0010540456825519791,-0.0007363770250368162 +/- 0.000452604047977067,0.0 +/- 0.0,-0.0004909180166912108 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0016200294550809957 +/- 0.0010309278350515427,-0.00019636720667648433 +/- 0.00039273441335296866,0.00014727540500736325 +/- 0.00031434090512679554,0.0 +/- 0.0,-0.005154639175257714 +/- 0.000452604047977067,-0.0002945508100147265 +/- 0.0005466631676809035,-0.0016200294550809957 +/- 0.0011205412086905534,-9.818360333824216e-05 +/- 0.00048099945857303276,0.0027982326951399017 +/- 0.0013719380080983868,-0.004369170348551776 +/- 0.0013254786450662692,0.002503681885125175 +/- 0.0008629551218088799,-0.0038291605301914444 +/- 0.0015647891458526431,-0.00500736377025035 +/- 0.0020688568979583114,-0.005203730976926835 +/- 0.0025147272410143647,0.005252822778595956 +/- 0.0011833059198030347,0.0002454590083456054 +/- 0.0015869641507358426,-0.0003436426116838476 +/- 0.00022496689715050683,-0.0015709376534118746 +/- 0.0009769145185141055,-0.016691212567501168 +/- 0.0020943278358077043,-0.0028473244968090228 +/- 0.0014194238875602267,-0.00500736377025035 +/- 0.00107105666319447,0.003092783505154628 +/- 0.002117786412383202,-0.0032891507118311125 +/- 0.001964285618433234,0.004860088365242987 +/- 0.001894332978063296,-0.00363279332351496 +/- 0.0014429983757190982,-0.0068728522336769515 +/- 0.001353367575070218,-0.00014727540500736325 +/- 0.0015376003695008118,0.013696612665684893 +/- 0.0022651491399232767,0.013892979872361377 +/- 0.0017570476355594715,-0.005154639175257714 +/- 0.001357812143931201,-0.0003436426116838476 +/- 0.002405498281786933,-0.007511045655375526 +/- 0.0013542576557814111,-0.020029455081001422 +/- 0.0017943708279329724,0.0010800196367206638 +/- 0.0011984836147013902,-0.012027491408934665 +/- 0.0017182130584192379,-0.005301914580265077 +/- 0.001093326335361807,-0.0050564555719194715 +/- 0.0016582568241585152
