,accy_mean,accy_pct_95,accy_sum,accy_max,accy_rms,accz_pct_5,accy_energy,accy_iqr,accx_rms,accx_pct_5,bvp_skewness,accz_perm_entropy,accx_sum,accz_rms,bvp_ptp,accy_min,accz_sum,scr_energy,bvp_n_sign_changes,bvp_lineintegral,bvp_iqr,accx_ptp,scr_ptp,scr_pct_95,scr_max,accx_std,accx_mean,accz_std,accy_pct_5,accz_iqr_5_95,accy_n_sign_changes,scr_lineintegral,accx_pct_95,hrv_pct_95,accz_skewness,accx_energy,hrv_min,scl_pct_5,scl_sum,bvp_svd_entropy,accx_lineintegral,bvp_perm_entropy,accz_energy,bvp_kurtosis,scl_ptp,accz_n_above_mean,hrv_std,bvp_rms,hrv_iqr,scr_std,accz_entropy,accz_pct_95,hrv_entropy,accx_svd_entropy,accz_max,hrv_sum,hrv_iqr_5_95,accy_std,accz_n_below_mean,accx_entropy,accz_lineintegral,accx_n_sign_changes,accz_kurtosis,scl_n_above_mean,hrv_n_above_mean,bvp_energy,bvp_max,accz_mean,scr_sum,accy_kurtosis,hrv_skewness,scr_mean,scl_iqr,hrv_n_below_mean,accx_n_below_mean,accx_kurtosis,bvp_pct_95,accx_max,bvp_std,scr_skewness,bvp_mean,bvp_pct_5,hrv_kurtosis,hrv_svd_entropy,hrv_n_sign_changes,hrv_peaks,hrv_perm_entropy,scr_kurtosis,scl_n_below_mean,bvp_entropy,scr_min,scl_perm_entropy,scl_lineintegral,scr_n_above_mean,accx_n_above_mean,scr_entropy,scr_pct_5,scr_iqr,scl_kurtosis,scl_peaks,scr_n_sign_changes,scr_n_below_mean,scr_peaks,bvp_sum,hrv_pct_5,hrv_lineintegral,scl_n_sign_changes,scl_skewness,scl_iqr_5_95,accy_svd_entropy,accy_lineintegral,hrv_ptp,accz_min,accy_iqr_5_95,scr_perm_entropy,hrv_energy,accx_iqr,accz_n_sign_changes,accz_iqr,scr_svd_entropy,accy_n_above_mean,scl_mean,bvp_min,accy_entropy,scl_std,scr_iqr_5_95,accy_n_below_mean,scl_max,accy_perm_entropy,scr_rms,accy_peaks,accz_peaks,accy_skewness,hrv_max,scl_pct_95,accx_skewness,bvp_n_above_mean,accz_ptp,accx_iqr_5_95,accz_svd_entropy,bvp_iqr_5_95,accx_min,hrv_rms,hrv_mean,scl_rms,bvp_n_below_mean,scl_min,scl_svd_entropy,accx_peaks,accy_ptp,bvp_peaks,scl_entropy,accx_perm_entropy,scl_energy
0,0.0037257019438444727 +/- 0.0014173223270417677,0.02888768898488119 +/- 0.0012605418498842988,0.005507559395248362 +/- 0.0017040749285161369,0.00350971922246216 +/- 0.0008099352051835947,0.0003239740820734083 +/- 0.0006479481641468536,0.007235421166306666 +/- 0.0012360176179546077,0.0009719222462202581 +/- 0.0008294973809793297,0.00037796976241895043 +/- 0.00024743929238418795,0.00032397408207339716 +/- 0.000601270449549663,0.00016198704103667083 +/- 0.000726437583535269,-0.0014038876889849172 +/- 0.0004319654427645536,0.001079913606911409 +/- 0.0008008853657771003,-0.0016198704103671969 +/- 0.00053995680345571,-0.0001079913606911731 +/- 0.0005815512750685192,-0.0010799136069114756 +/- 0.00053995680345571,-0.000107991360691162 +/- 0.0004707234280281494,-0.0002159827213823018 +/- 0.00035816682401248274,0.00032397408207338605 +/- 0.0002645237303221182,-5.399568034559765e-05 +/- 0.0004485218068530241,-0.00836933045356375 +/- 0.0009115519987113327,-0.0011879049676026155 +/- 0.0005290474606442977,0.002537796976241846 +/- 0.00034574104953738905,-0.00026997840172787724 +/- 0.00026997840172787724,0.0 +/- 0.0,-3.3306690738754695e-17 +/- 0.0004182487414910627,-0.00016198704103672634 +/- 0.00024743929238423874,-0.0009179265658747493 +/- 0.0005939524838012905,0.00043196544276452586 +/- 0.0004707234280281342,-5.399568034559765e-05 +/- 0.0005093942295926806,0.0011339092872569734 +/- 0.0008171029130897197,0.0 +/- 0.0,0.0 +/- 0.0,-0.0011879049676026265 +/- 0.0008639308855291628,-0.005561555075593971 +/- 0.0013882246363047842,0.00010799136069112869 +/- 0.00021598272138225738,-0.00026997840172788835 +/- 0.0004978155754477905,-0.0069114470842332795 +/- 0.0010187884591853849,-0.008531317494600454 +/- 0.0014038876889849,-0.001241900647948191 +/- 0.0006851283769141183,-0.001997840172786214 +/- 0.0010259179265658686,5.3995680345564344e-05 +/- 0.00016198704103669305,-0.001781857451403912 +/- 0.0008027034960755151,5.399568034553104e-05 +/- 0.0006132730395032594,0.00037796976241895043 +/- 0.00024743929238418795,-0.0005399568034557545 +/- 0.0,-0.0004319654427646036 +/- 0.00021598272138230177,-5.399568034557545e-05 +/- 0.00016198704103672634,-0.01101511879049678 +/- 0.0009414468560563039,0.00048596112311007913 +/- 0.00016198704103669305,0.0 +/- 0.0,-0.0007019438444924808 +/- 0.0002474392923842388,-0.0004319654427645925 +/- 0.0005290474606443203,0.0002699784017278217 +/- 0.0005532910780755552,0.0 +/- 0.0,5.399568034554214e-05 +/- 0.0003779697624189853,-0.0004319654427646036 +/- 0.0003239740820734527,-5.399568034559765e-05 +/- 0.0003779697624189932,0.00037796976241895043 +/- 0.00024743929238418795,0.0 +/- 0.0,0.0 +/- 0.0,0.000431965442764537 +/- 0.0006744058313605106,-0.0012958963282937441 +/- 0.000494878584768434,-5.399568034557545e-05 +/- 0.00016198704103672634,0.0 +/- 0.0,-0.00016198704103672634 +/- 0.00034574104953743063,-0.01025917926565878 +/- 0.0011580783255684232,-0.00458963282937368 +/- 0.001139040124715398,-0.0006479481641468943 +/- 0.00047072342802815457,0.00010799136069112869 +/- 0.00021598272138225738,0.0 +/- 0.0,-5.399568034557545e-05 +/- 0.00016198704103672634,0.0 +/- 0.0,-0.0014578833693304704 +/- 0.0003457410495373821,0.0 +/- 0.0,-0.0006479481641468943 +/- 0.00047072342802815457,0.00021598272138225738 +/- 0.0002645237303221182,-0.0007019438444924697 +/- 0.00042171974491936575,-0.0009179265658747493 +/- 0.0005939524838012905,-0.0034557235421166397 +/- 0.0010580949212886214,-0.0001079913606911509 +/- 0.0002159827213823018,0.0 +/- 0.0,-0.0009719222462203359 +/- 0.0005815512750685192,-0.0003239740820734527 +/- 0.00043196544276460355,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005399568034557545 +/- 0.00034149866740481216,0.0 +/- 0.0,0.0 +/- 0.0,0.00037796976241895043 +/- 0.00024743929238418795,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003779697624190281 +/- 0.00042171974491939,-5.399568034557545e-05 +/- 0.00016198704103672634,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0030777537796976675 +/- 0.000936790041733117,0.00021598272138225738 +/- 0.0002645237303221182,0.0 +/- 0.0,5.3995680345564344e-05 +/- 0.00016198704103669305,0.0 +/- 0.0,5.3995680345553244e-05 +/- 0.00029077563753424003,0.003455723542116629 +/- 0.0007712125732767726,0.000971922246220247 +/- 0.0004040666724378138,0.0019978401727861585 +/- 0.0008723269126027723,0.0019978401727861472 +/- 0.0006411631796456761,0.0 +/- 0.0,-0.002537796976241935 +/- 0.000485961123110179,-0.0007019438444924808 +/- 0.00042171974491939,0.001079913606911398 +/- 0.0004182487414911057,0.0011339092872569845 +/- 0.0006132730395032839,0.0 +/- 0.0,0.0 +/- 0.0,0.002105831533477298 +/- 0.0008855950036099824,-0.0014038876889849062 +/- 0.0004948785847684291,-0.0002159827213823018 +/- 0.0002645237303221726,-0.0008099352051836207 +/- 0.0003622140352321433,0.0 +/- 0.0,5.3995680345553244e-05 +/- 0.00029077563753424003,-0.0121490280777538 +/- 0.001139040124715377,0.006155507559395224 +/- 0.0009719222462203124,0.0 +/- 0.0,-0.000215982721382324 +/- 0.0005506500554635848,0.0 +/- 0.0,0.0 +/- 0.0,-0.0002159827213823129 +/- 0.00043196544276458414,0.0009179265658746716 +/- 0.00034574104953743063,0.00010799136069112869 +/- 0.00021598272138225738,0.002591792656587444 +/- 0.0009897571695369055,0.00032397408207339716 +/- 0.000601270449549663,0.0014578833693304261 +/- 0.00042171974491939,-0.0003779697624190281 +/- 0.0002474392923842388,-0.012095032397408246 +/- 0.0017278617710583157,0.0036717062634989083 +/- 0.00047072342802817745,-0.0037257019438445282 +/- 0.0009179265658747133,-0.00048596112311017904 +/- 0.0002907756375342771,-0.00858531317494603 +/- 0.0019234895389370437,0.0006479481641468166 +/- 0.0005815512750685192,0.0010799136069114313 +/- 0.0008706541844814935,-0.0004319654427646036 +/- 0.0003239740820734527,-0.0016738660907127723 +/- 0.000563731452964918,-0.00048596112311019015 +/- 0.00037796976241899797,0.000431965442764537 +/- 0.00040406667243776635,0.00016198704103669302 +/- 0.00024743929238418795,0.0013498920086392752 +/- 0.0007344206538194096,-0.0007019438444924586 +/- 0.0008382383745280669
