,accz_perm_entropy,accy_pct_95,bvp_pct_5,accx_perm_entropy,scl_sum,accx_lineintegral,accz_pct_95,accy_mean,accx_n_sign_changes,scr_energy,scr_iqr_5_95,bvp_pct_95,scr_max,hrv_n_above_mean,hrv_skewness,hrv_n_below_mean,hrv_lineintegral,hrv_rms,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_svd_entropy,hrv_perm_entropy,accz_entropy,accz_svd_entropy,hrv_std,hrv_mean,hrv_min,hrv_max,hrv_sum,hrv_ptp,hrv_kurtosis,hrv_peaks,hrv_energy,accz_kurtosis,accz_peaks,accz_pct_5,accz_iqr,accz_iqr_5_95,accz_min,accz_std,accy_svd_entropy,accz_mean,accy_pct_5,accy_entropy,accy_iqr_5_95,accy_iqr,accy_lineintegral,accy_n_sign_changes,accz_skewness,accz_energy,accz_n_below_mean,accz_n_above_mean,accz_lineintegral,accz_n_sign_changes,accx_sum,accy_kurtosis,accy_rms,accy_peaks,accy_ptp,accy_max,accy_sum,accy_skewness,accy_std,accy_min,accx_entropy,accx_svd_entropy,accx_pct_95,accx_pct_5,accx_iqr_5_95,accy_energy,accx_std,accx_n_below_mean,accx_n_above_mean,accx_rms,accx_peaks,accx_kurtosis,accx_skewness,accx_energy,scr_svd_entropy,accx_ptp,accy_n_below_mean,accy_n_above_mean,accz_sum,accz_ptp,accz_max,accz_rms,bvp_min,scl_lineintegral,accx_mean,scr_perm_entropy,accx_min,accx_max,scr_iqr,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_rms,scr_kurtosis,scr_n_sign_changes,scr_n_below_mean,scr_entropy,scr_ptp,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scr_skewness,scr_sum,scr_pct_5,bvp_mean,bvp_n_sign_changes,scl_n_above_mean,scl_peaks,scl_max,scl_ptp,scl_energy,scl_kurtosis,bvp_perm_entropy,scl_min,scl_std,scl_mean,bvp_entropy,bvp_svd_entropy,bvp_iqr_5_95,bvp_iqr,bvp_std,bvp_energy,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_rms,bvp_kurtosis,bvp_skewness,bvp_sum,bvp_ptp,scl_skewness,scl_rms,accy_perm_entropy,bvp_max,bvp_peaks,accx_iqr
0,0.11301482701812193 +/- 0.004202334205317731,0.09033498077979132 +/- 0.005590809666875077,0.06397583745194949 +/- 0.0029084157445064098,0.04744645799011532 +/- 0.004367028083925534,0.046403075233388255 +/- 0.005105902917991374,0.04146073585941791 +/- 0.002990214912698957,0.041076331685886903 +/- 0.0020221804107108158,0.015156507413509079 +/- 0.002240096436504239,0.0012081274025260934 +/- 0.0037551501366894576,0.0008786381109280872 +/- 0.0003642641175568768,0.000384404173531061 +/- 0.000351626811500999,0.0002745744096650404 +/- 0.0008939495110433593,5.491488193301031e-05 +/- 0.0001647446457990309,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.001317957166392092 +/- 0.000744901700508011,-0.006205381658429421 +/- 0.0023433924539650597,-0.006644700713893448 +/- 0.003196876348781515,-0.008456891817682577 +/- 0.0011571283638498351,-0.009115870400878634 +/- 0.0021154706517581808,-0.016199890170236108 +/- 0.0010199986612304624
