,accz_perm_entropy,accy_pct_95,bvp_pct_5,accx_perm_entropy,scl_sum,accx_lineintegral,accz_pct_95,accy_mean,accx_n_sign_changes,scr_energy,scr_iqr_5_95,bvp_pct_95,scr_max,hrv_n_above_mean,hrv_skewness,hrv_n_below_mean,hrv_lineintegral,hrv_rms,hrv_entropy,hrv_pct_95,hrv_pct_5,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,hrv_svd_entropy,hrv_perm_entropy,accz_entropy,accz_svd_entropy,hrv_std,hrv_mean,hrv_min,hrv_max,hrv_sum,hrv_ptp,hrv_kurtosis,hrv_peaks,hrv_energy,accz_kurtosis,accz_peaks,accz_pct_5,accz_iqr,accz_iqr_5_95,accz_min,accz_std,accy_svd_entropy,accz_mean,accy_pct_5,accy_entropy,accy_iqr_5_95,accy_iqr,accy_lineintegral,accy_n_sign_changes,accz_skewness,accz_energy,accz_n_below_mean,accz_n_above_mean,accz_lineintegral,accz_n_sign_changes,accx_sum,accy_kurtosis,accy_rms,accy_peaks,accy_ptp,accy_max,accy_sum,accy_skewness,accy_std,accy_min,accx_entropy,accx_svd_entropy,accx_pct_95,accx_pct_5,accx_iqr_5_95,accy_energy,accx_std,accx_n_below_mean,accx_n_above_mean,accx_rms,accx_peaks,accx_kurtosis,accx_skewness,accx_energy,scr_svd_entropy,accx_ptp,accy_n_below_mean,accy_n_above_mean,accz_sum,accz_ptp,accz_max,accz_rms,bvp_min,scl_lineintegral,accx_mean,scr_perm_entropy,accx_min,accx_max,scr_iqr,scr_pct_95,scr_n_above_mean,scr_lineintegral,scr_peaks,scr_rms,scr_kurtosis,scr_n_sign_changes,scr_n_below_mean,scr_entropy,scr_ptp,scr_min,scr_std,scr_mean,scl_svd_entropy,scl_perm_entropy,scl_entropy,scl_pct_95,scl_pct_5,scl_iqr_5_95,scl_iqr,scl_n_sign_changes,scl_n_below_mean,scr_skewness,scr_sum,scr_pct_5,bvp_mean,bvp_n_sign_changes,scl_n_above_mean,scl_peaks,scl_max,scl_ptp,scl_energy,scl_kurtosis,bvp_perm_entropy,scl_min,scl_std,scl_mean,bvp_entropy,bvp_svd_entropy,bvp_iqr_5_95,bvp_iqr,bvp_std,bvp_energy,bvp_n_below_mean,bvp_n_above_mean,bvp_lineintegral,bvp_rms,bvp_kurtosis,bvp_skewness,bvp_sum,bvp_ptp,scl_skewness,scl_rms,accy_perm_entropy,bvp_max,bvp_peaks,accx_iqr
0,0.0 +/- 0.0,0.01589170100058864 +/- 0.003628260154778684,0.06833431430253094 +/- 0.002936426058450016,0.07110064743967043 +/- 0.0033378332851696033,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0008240141259564626 +/- 0.0006554166407098245,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-5.885815185402432e-05 +/- 0.00017657445556207296,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.00035314891112416815 +/- 0.00047086521483223344,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00912301353737498 +/- 0.0017310701789114446,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.019187757504414305 +/- 0.0020925707868900854,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.028958210712183675 +/- 0.0028447430190923066,0.0 +/- 0.0,-0.004473219540906381 +/- 0.002312758411346488,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0021188934667451197 +/- 0.0006002377296754178,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0007651559741023606 +/- 0.00045969686144242634,0.0 +/- 0.0,0.0 +/- 0.0,0.0015303119482048654 +/- 0.0006554166407098226,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0027074749852854297 +/- 0.0012678433919092573,0.0 +/- 0.0,0.0 +/- 0.0,0.0015303119482048654 +/- 0.000539443872272597,0.0014714537963508411 +/- 0.0029222346291480697,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0071218363743378085 +/- 0.0014039859260596352,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00041200706297825904 +/- 0.002005500298693437,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0
