,bvp_std,accz_energy,hrv_rms,bvp_rms,accx_energy,hrv_sum,hrv_mean,accy_lineintegral,accz_perm_entropy,scl_mean,scl_sum,accy_rms,bvp_energy,scr_rms,scl_lineintegral,scl_rms,scl_ptp,scr_std,bvp_pct_5,accz_lineintegral,scl_pct_5,scr_iqr_5_95,bvp_lineintegral,scr_pct_95,accy_energy,scl_svd_entropy,bvp_max,scr_energy,scl_min,accz_std,bvp_iqr_5_95,hrv_ptp,hrv_std,scl_iqr_5_95,scr_ptp,scr_max,accz_peaks,scl_std,hrv_energy,bvp_iqr,scl_pct_95,accy_peaks,hrv_n_above_mean,accy_pct_95,accx_svd_entropy,bvp_min,accx_lineintegral,hrv_n_below_mean,accy_perm_entropy,accx_max,hrv_svd_entropy,scl_max,scl_iqr,hrv_lineintegral,hrv_iqr_5_95,hrv_min,accz_mean,accz_sum,scr_lineintegral,accz_svd_entropy,accx_std,accx_mean,accx_sum,scl_peaks,accz_n_sign_changes,accx_pct_95,accx_perm_entropy,hrv_pct_95,accx_n_below_mean,scl_entropy,accx_pct_5,hrv_iqr,accy_pct_5,bvp_n_above_mean,bvp_n_below_mean,accy_std,bvp_pct_95,scr_svd_entropy,scr_iqr,scr_sum,scr_mean,accz_max,accy_mean,accy_sum,hrv_kurtosis,bvp_perm_entropy,accx_rms,accy_n_sign_changes,accy_n_above_mean,accx_kurtosis,accx_ptp,bvp_n_sign_changes,bvp_ptp,accx_n_sign_changes,accy_entropy,accz_n_below_mean,hrv_skewness,scl_perm_entropy,hrv_entropy,accx_n_above_mean,accy_min,accy_svd_entropy,accx_iqr,accy_ptp,accy_kurtosis,accy_max,accx_skewness,scr_peaks,scl_kurtosis,scr_min,accx_iqr_5_95,scl_skewness,accy_iqr_5_95,accy_n_below_mean,accz_pct_95,accz_ptp,accy_iqr,scr_entropy,scl_n_below_mean,scl_n_above_mean,scl_energy,accz_n_above_mean,scl_n_sign_changes,accz_skewness,scr_skewness,accy_skewness,scr_kurtosis,hrv_pct_5,hrv_n_sign_changes,scr_perm_entropy,bvp_mean,bvp_sum,scr_n_below_mean,scr_n_above_mean,accz_kurtosis,bvp_entropy,accz_min,accx_peaks,scr_pct_5,accz_iqr,scr_n_sign_changes,hrv_perm_entropy,accz_entropy,hrv_max,bvp_kurtosis,hrv_peaks,accz_pct_5,bvp_peaks,accx_min,accx_entropy,bvp_skewness,accz_iqr_5_95,bvp_svd_entropy,accz_rms
0,0.23484764542936282 +/- 0.004819944598337973,0.30986149584487527 +/- 0.006489566332997027,0.3770083102493075 +/- 0.0027949026605273114,0.4393905817174515 +/- 0.0060509673986425296,0.2526869806094182 +/- 0.0074306414296633995,0.2821606648199446 +/- 0.005655584449846113,0.2821606648199446 +/- 0.005655584449846113,0.0853739612188365 +/- 0.004428322461693632,0.11612188365650966 +/- 0.005378243146597938,-0.003545706371191193 +/- 0.0009972299168975105,-0.0034349030470914644 +/- 0.0010453164689259524,0.07905817174515231 +/- 0.008070598018395011,-0.010858725761772891 +/- 0.0017728531855955728,-0.000332409972299208 +/- 0.0003674930515629571,-0.0004432132963989477 +/- 0.0005966941614553625,0.002825484764542885 +/- 0.0012981024392088745,-0.00083102493074797 +/- 0.000753544072506114,-0.00011080332409977301 +/- 0.0004829804923591043,0.01279778393351797 +/- 0.001861528821763046,0.04864265927977836 +/- 0.004553733537514564,0.0003324099722991192 +/- 0.0008291761521936731,0.0 +/- 0.0,-0.017617728531856013 +/- 0.003580164968732074,0.0 +/- 0.0,0.11340720221606644 +/- 0.00332456137145206,0.013628808864265884 +/- 0.0038558919980731985,0.008808864265927918 +/- 0.002883548737877684,0.0 +/- 0.0,-0.001108033240997286 +/- 0.0007007817529459103,0.02675900277008302 +/- 0.00287928785821303,0.007534626038781122 +/- 0.001890163114596355,0.08432132963988914 +/- 0.003554352339577914,0.13240997229916893 +/- 0.00426268898873603,-0.0003324099722992191 +/- 0.000564988311755453,-0.0009418282548477097 +/- 0.000823604916748944,-0.000886426592797851 +/- 0.0007515047072715015,0.0011634349030470558 +/- 0.003703633221796845,-0.0007202216066482415 +/- 0.000745353132801871,0.11811634349030467 +/- 0.0071842947711677815,-0.017451523545706404 +/- 0.0017030943101317788,0.0012742382271467734 +/- 0.000702968284789442,-0.00980609418282551 +/- 0.003352143935159188,-0.00986149584487538 +/- 0.004764542936288078,0.03218836565096948 +/- 0.003337461602621404,-0.0023822714681440925 +/- 0.0014026580499913737,-0.0028808864265928214 +/- 0.00249983693577363,-0.0033240997229917134 +/- 0.003615993101846142,0.013684210526315754 +/- 0.0032967480436148005,0.024099722991689686 +/- 0.004073058454451596,-0.01822714681440448 +/- 0.0029778071247372247,0.015235457063711887 +/- 0.0025418437112364506,-0.0026592797783933754 +/- 0.0010453164689259394,-0.00016620498614960955 +/- 0.0002538823099698909,0.07878116343490302 +/- 0.003985840609109138,0.0729085872576177 +/- 0.002467707196822169,0.04493074792243764 +/- 0.004578269460638029,0.004930747922437639 +/- 0.0017943639601885446,0.004930747922437639 +/- 0.0017943639601885446,0.00011080332409970639 +/- 0.0003324099722991747,-0.004210526315789498 +/- 0.0026360946821873316,-0.0026038781163435385 +/- 0.002539427509443958,0.0017174515235456767 +/- 0.0016518616638089333,0.0019390581717451006 +/- 0.0016666602721874064,0.0 +/- 0.0,0.004376731301939019 +/- 0.0011204292751333478,-0.004155124653739639 +/- 0.0023925565519877347,-0.008254847645429409 +/- 0.0014542276729536665,0.02005540166204981 +/- 0.002425049155483579,-0.0004986149584488064 +/- 0.0006292419219723443,0.022105263157894663 +/- 0.0027192002641125653,-0.013628808864265962 +/- 0.002480114048265858,0.02792243767313013 +/- 0.0027500661819370195,0.009418282548476431 +/- 0.002910565215858975,-0.009529085872576237 +/- 0.002069976918811005,-0.00941828254847652 +/- 0.002229873883379275,-0.006149584487534688 +/- 0.002166339589586399,0.0012742382271467734 +/- 0.0005567798128044913,-0.003490304709141323 +/- 0.001662972966183227,-0.00038781163434907783 +/- 0.0003547437250655627,5.540166204984764e-05 +/- 0.00029834708072768123,5.540166204984764e-05 +/- 0.00029834708072768123,-0.0011634349030471337 +/- 0.0005784103329036253,0.008421052631578895 +/- 0.0016583523043873431,0.008421052631578895 +/- 0.0016583523043873431,-0.0025484764542936687 +/- 0.0011673854573797944,0.00825484764542933 +/- 0.002445843773367777,0.08980609418282545 +/- 0.004584968717163572,-0.003545706371191182 +/- 0.0017728531855955736,-0.001274238227146862 +/- 0.0014026580499913672,-0.003601108033241052 +/- 0.0011946736095760516,-0.0031578947368421594 +/- 0.0014876145797338002,0.012686980609418242 +/- 0.001957960891642357,-0.0001108033240997619 +/- 0.0015630732387441324,0.0 +/- 0.0,0.0054293628808863795 +/- 0.002347880343536511,-0.00426592797783939 +/- 0.0019358897739231442,-0.010083102493074836 +/- 0.00208475210218579,-5.5401662049903154e-05 +/- 0.0014958448753462708,0.07024930747922434 +/- 0.00477740967031802,-0.0023822714681440925 +/- 0.0004986149584487719,-0.0007756232686981113 +/- 0.000507764619939714,-0.0023822714681440925 +/- 0.002174823980763505,-0.001108033240997275 +/- 0.0009595849349412099,-0.0017174515235457433 +/- 0.0022222904288234325,-0.0003878116343490667 +/- 0.00043270081306964904,-0.010027700831024954 +/- 0.002568271908365499,-0.0009972299168975463 +/- 0.0008142348175456492,0.0 +/- 0.0,-0.00027700831024934924 +/- 0.0009352877017248856,0.0 +/- 0.0,-0.008587257617728572 +/- 0.001407027711822756,-0.0011634349030471447 +/- 0.0016142717212557704,-0.006260387811634382 +/- 0.0015679747033889207,0.0 +/- 0.0,-0.0021606648199446465 +/- 0.0007202216066482098,-0.004764542936288141 +/- 0.00235310366555072,-0.007534626038781212 +/- 0.001511155866702037,-0.0003878116343490667 +/- 0.0005567798128045036,-0.0002216066481994794 +/- 0.0002714116058485925,-0.0002216066481994794 +/- 0.0002714116058485925,-5.540166204986985e-05 +/- 0.00016620498614960955,0.0018836565096952528 +/- 0.0019223658252518108,-0.001108033240997275 +/- 0.0010799772127212126,-0.00044321329639893656 +/- 0.0011299766235108603,-0.00027700831024933813 +/- 0.0006194094120498222,-0.0008310249307479367 +/- 0.0009987676663335179,0.00044321329639884777 +/- 0.0012826412080653956,-0.00465373961218839 +/- 0.0011673854573798143,0.0 +/- 0.0,-0.0016620498614958845 +/- 0.001108033240997225,0.00022160664819942388 +/- 0.0003674930515629304,0.00022160664819942388 +/- 0.0003674930515629304,-0.0005540166204986652 +/- 0.0006068948005597513,-0.0004986149584487954 +/- 0.0006292419219723432,-0.0008864265927978176 +/- 0.0007515047072714998,0.0 +/- 0.0,-0.006094182825484818 +/- 0.0013794902601649505,0.0013296398891966322 +/- 0.002738882458572468,0.0 +/- 0.0,-0.0005540166204986763 +/- 0.0003503908764729683,-0.000664819944598416 +/- 0.000221606648199435,0.0009418282548475987 +/- 0.0015081061040239621,0.0041551246537395725 +/- 0.0010290402006097837,0.02404432132963983 +/- 0.004596668922480105,0.00542936288088639 +/- 0.0020550955114671896,-0.004986149584487576 +/- 0.0009595849349412035,-0.011191135734072067 +/- 0.001994459833794999,0.0024930747922437325 +/- 0.0024683290204925742,-0.01612188365650974 +/- 0.003028905691487358,0.0033795013850415057 +/- 0.0011739401717682535,-0.0032686980609418657 +/- 0.001120429275133338,-0.010637119113573457 +/- 0.0018003409206949544,0.0005540166204985652 +/- 0.0008217394445535327,-0.01739612188365657 +/- 0.004242479716138879
