,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,bvp_std,bvp_pct_5,scr_energy,scl_std,scl_iqr,bvp_min,bvp_iqr_5_95,hrv_n_above_mean,scr_perm_entropy,scl_perm_entropy,scr_rms,bvp_lineintegral,hrv_svd_entropy,scr_n_sign_changes,scr_peaks,hrv_n_sign_changes,bvp_mean,bvp_entropy,scl_peaks,hrv_skewness,hrv_peaks,scr_min,scl_ptp,scr_entropy,bvp_sum,bvp_ptp,scr_kurtosis,hrv_perm_entropy,scl_kurtosis,scl_n_below_mean,scr_n_below_mean,scl_n_sign_changes,scr_std,hrv_n_below_mean,scl_n_above_mean,scr_pct_5,scr_max,bvp_max,scr_skewness,bvp_kurtosis,scr_n_above_mean,scl_skewness,hrv_iqr,hrv_std,bvp_n_sign_changes,scl_iqr_5_95,scr_svd_entropy,bvp_energy,bvp_skewness,bvp_rms,hrv_kurtosis,scr_ptp,hrv_entropy,hrv_sum,hrv_rms,hrv_pct_95,hrv_mean,scr_sum,scr_mean,scl_lineintegral,scl_entropy,bvp_peaks,scl_svd_entropy,scr_iqr,hrv_pct_5,scr_lineintegral,scl_pct_95,hrv_max,scr_iqr_5_95,scl_energy,hrv_lineintegral,bvp_iqr,scl_mean,hrv_energy,bvp_svd_entropy,scr_pct_95,hrv_ptp,hrv_min,hrv_iqr_5_95,scl_max,scl_rms,scl_pct_5,scl_min,scl_sum
0,-0.014638665843112996 +/- 0.00329511517439139,-0.006331068560839981 +/- 0.00219792505851243,0.007628165534280462 +/- 0.0020948323510946902,0.0034589252625077727 +/- 0.0025757454554654656,0.0005867819641754646 +/- 0.0010914513308877235,-0.0016985793699814233 +/- 0.0015395236047701592,0.0014515132798023967 +/- 0.0014684982616391072,0.0018221124150711089 +/- 0.0017220014650340576,-0.004756022235948054 +/- 0.0011816631543983287,-0.005651636812847372 +/- 0.0012044471896232266,-0.001389746757257504 +/- 0.0019835133691576694,-0.0010191476219888363 +/- 0.0006773227980068482,0.0022853613341569435 +/- 0.0003439014430407644,-6.176652254472615e-05 +/- 0.0004323656578134399,0.0055281037677579305 +/- 0.0011755939660700702,-0.0035824583075972248 +/- 0.0010261425401998777,-0.0004941321803581755 +/- 0.0014165960396763082,0.0 +/- 0.0,-3.0883261272385273e-05 +/- 9.264978381715582e-05,0.0 +/- 0.0,0.00018529956763436718 +/- 0.0002830497649756559,0.0 +/- 0.0,0.0 +/- 0.0,0.0002779493514515674 +/- 0.0009613577774103368,-0.0015132798023470672 +/- 0.000682932192325392,-9.264978381713362e-05 +/- 0.00027794935145149957,-0.0030574428659665863 +/- 0.0012989339620020437,0.0013588634959852298 +/- 0.00044110120003352724,0.0004014823965410974 +/- 0.0003667184091117344,-0.003860407659048726 +/- 0.001403405530265811,0.001667696108709138 +/- 0.0008194255195442815,-0.0004014823965410197 +/- 0.0004591126852167511,0.0008029647930821948 +/- 0.0004622183306700444,9.264978381720023e-05 +/- 0.0005176977953749287,0.002810376775787582 +/- 0.0008223302628594234,0.00033971587399634907 +/- 0.0006544045738238778,-0.002161828289067269 +/- 0.0006905707157195204,0.0002779493514515452 +/- 0.0005250154416306327,0.0012662137121680517 +/- 0.0008106488417792936,0.0008647313156269765 +/- 0.0006145691396582034,-0.0020691785052501022 +/- 0.0009473663774044367,-0.00840024706609015 +/- 0.0020194913803918335,0.0051883878937616255 +/- 0.000994038106203288,0.0008956145768993617 +/- 0.000762134816507305,0.0029339098208771342 +/- 0.0010720540430950902,0.0005867819641754534 +/- 0.0004873296429295692,0.0025941939468808297 +/- 0.001720616217070287,-0.00061766522544775 +/- 0.001550327411737007,-0.0014206300185298892 +/- 0.0015940071526329715,-0.006269302038295188 +/- 0.0014619889287887165,0.0021000617665226096 +/- 0.0009940381062032854,-0.0008338480543544802 +/- 0.002025386341206863,-0.004508956145768928 +/- 0.0019976481320316576,-0.003458925262507684 +/- 0.0016847661145133956,9.264978381720023e-05 +/- 0.0004989343552008347,-0.0007720815318097096 +/- 0.001389746757257541,0.006794317479925938 +/- 0.001428663805586218,-0.007010500308832557 +/- 0.0011559584479439672,-0.0035206917850524543 +/- 0.0009588742863656542,-0.001389746757257504 +/- 0.0015457064553727163,-0.0069796170475601715 +/- 0.0010716091150646937,0.005960469425571402 +/- 0.0011723442184127478,0.0035206917850525545 +/- 0.0019493185717182786,0.00037059913526872325 +/- 0.0006448614273570509,0.0005867819641754534 +/- 0.0017275313490978353,-0.02396541074737487 +/- 0.0030547901220205685,-0.0091105620753551 +/- 0.0017153420725137564,0.011056207535515828 +/- 0.0010500308832612731,-0.004292773316862208 +/- 0.001431664853180902,0.011210623841877754 +/- 0.0016748297545344404,-0.021463866584311254 +/- 0.002336742734777889,-0.0039839407041383 +/- 0.002128257832491661,0.0059295861642990055 +/- 0.0016904178114149407,-0.006886967263742982 +/- 0.0012886130972838195,0.007659048795552859 +/- 0.0022811841028559984,-0.0015441630636194859 +/- 0.001610673849339762,-0.010067943174799221 +/- 0.0024168001910455606,-0.004292773316862208 +/- 0.0011258632571684983,-0.004323656578134582 +/- 0.0011881027833027453,0.00487955528103774 +/- 0.0012491506124865225,0.001204447189623281 +/- 0.0010376959614831086,-0.0016368128474366418 +/- 0.001605038475625217,0.0002470660901791932 +/- 0.0020615588966372686,-0.00997529339098202 +/- 0.0026170716865201275,-0.00969734403953051 +/- 0.0017965459632179102,-0.014576899320568182 +/- 0.0019716973069193663,-0.01525633106856079 +/- 0.001992867919073724,-0.013804817788758427 +/- 0.0026711789457898637
