,bvp_n_below_mean,bvp_n_above_mean,bvp_perm_entropy,bvp_pct_95,bvp_std,bvp_pct_5,scr_energy,scl_std,scl_iqr,bvp_min,bvp_iqr_5_95,hrv_n_above_mean,scr_perm_entropy,scl_perm_entropy,scr_rms,bvp_lineintegral,hrv_svd_entropy,scr_n_sign_changes,scr_peaks,hrv_n_sign_changes,bvp_mean,bvp_entropy,scl_peaks,hrv_skewness,hrv_peaks,scr_min,scl_ptp,scr_entropy,bvp_sum,bvp_ptp,scr_kurtosis,hrv_perm_entropy,scl_kurtosis,scl_n_below_mean,scr_n_below_mean,scl_n_sign_changes,scr_std,hrv_n_below_mean,scl_n_above_mean,scr_pct_5,scr_max,bvp_max,scr_skewness,bvp_kurtosis,scr_n_above_mean,scl_skewness,hrv_iqr,hrv_std,bvp_n_sign_changes,scl_iqr_5_95,scr_svd_entropy,bvp_energy,bvp_skewness,bvp_rms,hrv_kurtosis,scr_ptp,hrv_entropy,hrv_sum,hrv_rms,hrv_pct_95,hrv_mean,scr_sum,scr_mean,scl_lineintegral,scl_entropy,bvp_peaks,scl_svd_entropy,scr_iqr,hrv_pct_5,scr_lineintegral,scl_pct_95,hrv_max,scr_iqr_5_95,scl_energy,hrv_lineintegral,bvp_iqr,scl_mean,hrv_energy,bvp_svd_entropy,scr_pct_95,hrv_ptp,hrv_min,hrv_iqr_5_95,scl_max,scl_rms,scl_pct_5,scl_min,scl_sum
0,0.01805257510729612 +/- 0.0020675397717321003,0.018562231759656635 +/- 0.0027455024853914006,-0.01520922746781117 +/- 0.0014247072666190384,-0.012553648068669565 +/- 0.0017784961860784025,-0.004855150214592296 +/- 0.0006285072164087879,-0.01789163090128758 +/- 0.002295140622385443,-0.011668454935622342 +/- 0.000954046096769248,-0.005177038626609454 +/- 0.0009749346483576488,-0.0021995708154506468 +/- 0.0006325014014244393,-0.005633047210300446 +/- 0.0007681234476006676,-0.016925965665236076 +/- 0.0012889499760444048,2.6824034334738123e-05 +/- 0.0006285072164087892,0.00024141630901285404 +/- 0.0003487124463519022,-0.000885193133047224 +/- 0.00029506437768239794,-0.0018240343347639576 +/- 0.001030545746367946,-0.0015289699570815384 +/- 0.0010932233837078642,0.010005364806866946 +/- 0.0014937398918804658,0.0 +/- 0.0,-0.00018776824034332228 +/- 0.00012292316778313362,0.0 +/- 0.0,0.0002950643776823747 +/- 0.00028005114026045854,0.0 +/- 0.0,0.0 +/- 0.0,-0.0021995708154506576 +/- 0.0005973996097457066,0.0009924892703862432 +/- 0.0007399739390629645,0.0 +/- 0.0002077780765132454,0.005793991416308986 +/- 0.001293129913432835,-0.00010729613733905241 +/- 0.0004014653848469916,-0.00024141630901288735 +/- 0.00043994687411097466,0.0014484978540772243 +/- 0.001508837029015565,-0.00040236051502148264 +/- 0.0007889185176959372,-0.00016094420600859527 +/- 0.0007015395295397948,0.00021459227467809371 +/- 0.0004456343274097626,0.00021459227467810483 +/- 0.0008206576470374468,0.000697424892703824 +/- 0.0002458463355663157,2.682403433476033e-05 +/- 8.047210300428098e-05,-0.006035407725321906 +/- 0.001087945267739989,0.0005633047210300002 +/- 0.0006398530279976657,-0.0008047210300428986 +/- 0.0008311123060530891,0.0004560085836909589 +/- 0.0006575992849855705,0.00021459227467809371 +/- 0.0012684109890060905,-0.005498927038626622 +/- 0.0016150207321341612,-0.0010997854077253288 +/- 0.0007997881714525545,0.0016630901287553624 +/- 0.0010235399156834195,0.00024141630901284295 +/- 0.0007242489270385946,-0.0004828326180257636 +/- 0.0005061148675995784,0.010729613733905574 +/- 0.0010662342765210453,0.00034871244635191755 +/- 0.000840153420781411,-0.009522532188841238 +/- 0.0011332956102080454,0.002306866952789677 +/- 0.0012593019950971512,0.0004828326180257192 +/- 0.0007472311307502022,-0.00026824034334763656 +/- 0.000881527721306597,-0.008288626609442084 +/- 0.001062516218902284,-0.0009924892703862763 +/- 0.0015411569122557112,0.00024141630901283184 +/- 0.0003046624649034354,-0.0017435622317596654 +/- 0.0015138359505925372,-2.2204460492503132e-17 +/- 0.0009596858272531232,-0.01397532188841204 +/- 0.0018870474610473778,-0.013921673819742486 +/- 0.0019396948701492366,-0.01783798283261804 +/- 0.0008503684272611357,-0.017703862660944213 +/- 0.001517396526151371,-0.009898068669527915 +/- 0.0011282049809449256,-0.008154506437768272 +/- 0.0015696071714944107,-0.006169527896995719 +/- 0.0008896525725202257,-0.041925965665236056 +/- 0.0025420637903859726,0.016067596566523568 +/- 0.0016856510025069686,-0.009522532188841226 +/- 0.0014002557013023875,-0.003111587982832631 +/- 0.0009611841666936137,-0.013868025751072977 +/- 0.0017427366814142479,0.0024141630901287183 +/- 0.0014544465355929082,-0.0032188841201716833 +/- 0.0011935941771076721,-0.010702789699570846 +/- 0.0017730260589764657,-0.0063841201716738575 +/- 0.0006210212930681486,0.0005096566523604795 +/- 0.001178121848497704,0.004238197424892664 +/- 0.001586024195181833,-0.003969957081545072 +/- 0.00141329826956218,0.004962446351931304 +/- 0.0012538622202275004,-0.01633583690987127 +/- 0.0010958529085737946,0.017703862660944193 +/- 0.0014838322624398529,-0.0011266094420600893 +/- 0.0007662476854659499,0.007027896995708138 +/- 0.0025413560691688836,-0.022719957081545082 +/- 0.0012295243172066373,0.0024141630901287183 +/- 0.0013518887519693454,-0.003406652360515028 +/- 0.0013680257510729587,-0.0008583690987124526 +/- 0.0010581053070448313,0.0038894849785407583 +/- 0.0010054541209222841,-0.006732832618025786 +/- 0.001651149506063567,-0.0006974248927038684 +/- 0.0013792875678307478
