,bvp_n_below_mean,scr_pct_95,scl_energy,scr_iqr_5_95,scr_energy,hrv_pct_5,bvp_kurtosis,scr_iqr,hrv_iqr,hrv_svd_entropy,scl_iqr,scl_perm_entropy,bvp_iqr,bvp_skewness,bvp_n_sign_changes,scl_svd_entropy,scr_lineintegral,bvp_n_above_mean,bvp_svd_entropy,scl_rms,scr_kurtosis,hrv_ptp,bvp_pct_95,hrv_peaks,scr_n_above_mean,hrv_entropy,hrv_skewness,bvp_iqr_5_95,scr_svd_entropy,hrv_n_above_mean,scr_min,bvp_mean,scl_kurtosis,scl_mean,hrv_n_below_mean,scl_n_above_mean,hrv_n_sign_changes,hrv_energy,scr_sum,hrv_rms,bvp_sum,scl_n_sign_changes,scl_n_below_mean,scr_rms,scr_peaks,bvp_entropy,scl_peaks,scl_ptp,scr_mean,scr_n_sign_changes,scr_entropy,scr_ptp,scr_n_below_mean,scr_pct_5,bvp_pct_5,hrv_kurtosis,scr_perm_entropy,bvp_ptp,scl_iqr_5_95,bvp_perm_entropy,bvp_rms,bvp_std,scl_skewness,scr_skewness,hrv_iqr_5_95,bvp_energy,hrv_mean,bvp_peaks,hrv_std,hrv_max,hrv_min,hrv_perm_entropy,scl_max,hrv_sum,scl_std,scl_lineintegral,scl_pct_5,hrv_lineintegral,scr_max,bvp_lineintegral,scr_std,scl_sum,hrv_pct_95,bvp_min,scl_entropy,bvp_max,scl_min,scl_pct_95
0,0.004511041009463734 +/- 0.000677315790333871,0.002176656151419576 +/- 0.001326797529641189,-0.00018927444794953897 +/- 0.0001545419396077814,0.0 +/- 0.0,0.0 +/- 0.0,0.014921135646687688 +/- 0.0007733533547086064,-0.0005362776025236493 +/- 0.0014321210678632321,0.026561514195583624 +/- 0.003546055645778264,-0.0007570977917981004 +/- 0.00028912149494986537,0.003564668769716095 +/- 0.0026991432934551896,0.0008832807570978152 +/- 0.004220060948439284,0.0 +/- 0.0,0.01864353312302841 +/- 0.0025372269359745037,-0.011671924290220815 +/- 0.0014317735921653284,-0.01574132492113566 +/- 0.003351725737600816,0.0052365930599369 +/- 0.0018458976452148616,0.0 +/- 0.0,0.011766561514195584 +/- 0.005489412215234663,-0.0021766561514195647 +/- 0.0021966801714263374,0.013217665615141937 +/- 0.0016113050838009106,-0.0040063091482649745 +/- 0.0010655738646091178,0.05249211356466878 +/- 0.0027033798467669973,-0.00022082018927446211 +/- 0.00014456074747495692,0.0 +/- 0.0,-0.0028075709779179503 +/- 0.0010020429132030569,3.154574132492316e-05 +/- 9.463722397476949e-05,0.001514195583596234 +/- 0.0009442668483972053,-0.0013249211356466729 +/- 0.0012837217633675695,0.0008201892744479578 +/- 0.0005850863404098156,0.0015772870662460804 +/- 0.0008581369406142338,0.0 +/- 0.0,0.0 +/- 0.0,-0.00012618296529969263 +/- 0.0001545419396077814,-0.012933753943217663 +/- 0.0016269775341612072,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00028391167192430843 +/- 0.00022082018927446211,0.0 +/- 0.0,0.0 +/- 0.0,-0.003343848580441633 +/- 0.0011564859797995584,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007539432176656147 +/- 0.0011413282343927832,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,9.463722397476949e-05 +/- 0.00014456074747495692,0.00034700315457415477 +/- 0.00032934720848300377,-0.018422712933753936 +/- 0.0014538446210477112,0.00028391167192428626 +/- 0.0006533853368204497,0.003375394321766578 +/- 0.000823216930643522,0.00328075709779182 +/- 0.001057605969352699,0.0011987381703470247 +/- 0.0003090838792155175,-0.030410094637223974 +/- 0.004295784108655954,-0.004258675078864338 +/- 0.0004290684703070903,0.0005047318611987484 +/- 0.001324921135646681,0.001545741324921146 +/- 0.0007784834497951386,0.00201892744479496 +/- 0.0016159304069231321,0.0018927444794952675 +/- 0.0009251027317738348,0.0063722397476340675 +/- 0.0005782429898997877,-3.154574132492316e-05 +/- 0.00026203860766304757,-0.009085173501577271 +/- 0.002401623509233346,-3.154574132492316e-05 +/- 0.0017130818905218288,0.005457413249211373 +/- 0.0015263054136785952,0.01854889589905362 +/- 0.0029986712020987094,0.0001577287066246158 +/- 0.0004516662795986521,0.0014826498422713219 +/- 0.0018771704160014935,0.0001577287066246158 +/- 0.0001577287066246158,0.0 +/- 0.0,-6.309148264984631e-05 +/- 0.00012618296529969263,-0.0002208201892744288 +/- 0.0009148264984227072,0.057981072555205036 +/- 0.002596733833092331,0.003091482649842281 +/- 0.001025115256105504,-0.0014511041009463654 +/- 0.0006647100159528516,-0.0004100946372239789 +/- 0.00034700315457412046,-0.014164037854889589 +/- 0.0017130818905218303,-0.00681388012618297 +/- 0.002472671033724336,0.019022082018927446 +/- 0.0016211564867545194,-0.022492113564668757 +/- 0.00256686206516573,-0.004447949526813866 +/- 0.003499871696469648,-0.01236593059936908 +/- 0.00248311276393115,-0.014605678233438479 +/- 0.0016272833282686308
