,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_pct_95,bvp_iqr,bvp_max,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_entropy,bvp_iqr_5_95,bvp_sum,bvp_mean,bvp_std,bvp_min,bvp_n_sign_changes,bvp_energy,bvp_svd_entropy
0,0.014445731942835039 +/- 0.004686847836884518,-0.02479721900347629 +/- 0.004637568488158712,-0.011278485901892654 +/- 0.0023734710692525575,-0.014175357280803425 +/- 0.004762160507076361,0.0017381228273464333 +/- 0.0019176812031373243,-0.0035921205098494056 +/- 0.0015454808052330923,-0.001042873696407909 +/- 0.0013931779680858608,0.0001931247585939988 +/- 0.0014682563004054284,-0.00625724217844732 +/- 0.0027734759476270793,-0.005986867516415651 +/- 0.0014165408127379256,-0.002471996910003904 +/- 0.002350733728034444,0.0033989957512552626 +/- 0.0016640138453872615,0.0033217458478176478 +/- 0.001575595060206345,0.0 +/- 0.0,0.002356122054847387 +/- 0.0017139210299215062,0.0008883738895325899 +/- 0.0007338740826573843,0.0008883738895325899 +/- 0.00042487446890694387,0.004596369254538391 +/- 0.0013092662229956292,-0.0054074932406334986 +/- 0.0018604240368933476,0.005446118192352245 +/- 0.0013092662229956288,0.0039397450753186234 +/- 0.0012432195395466234,0.009887987640015417 +/- 0.0020084974893781406
