,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_pct_95,bvp_iqr,bvp_max,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_entropy,bvp_iqr_5_95,bvp_sum,bvp_mean,bvp_std,bvp_min,bvp_n_sign_changes,bvp_energy,bvp_svd_entropy
0,0.0053304125593282015 +/- 0.004390886127308628,0.04125593282219788 +/- 0.004248320761676181,0.009346476816356319 +/- 0.0028987854313660597,0.036984300839722525 +/- 0.003318365953235351,0.0014968966776195748 +/- 0.0033079055107698174,-0.0013873676524278843 +/- 0.0011049832749486328,0.003066812705366928 +/- 0.0009958511644385386,-0.005147864184008755 +/- 0.001330976716579635,-0.0008032128514056213 +/- 0.002716476851075348,0.011938663745892674 +/- 0.0021725557571101797,-0.0010222709017889797 +/- 0.0015472522891870893,-0.003249361080686386 +/- 0.0012158324793973517,-0.0004381161007667056 +/- 0.0017645923291120251,0.0 +/- 0.0,-0.005147864184008766 +/- 0.0018141304488944654,-0.0005111354508944621 +/- 0.00033461669915704875,-0.0004016064257027829 +/- 0.00019661061727397315,-0.004965315808689319 +/- 0.0013680170861770703,-0.0003650967506389158 +/- 0.0017585388212912995,-0.0067542898868200195 +/- 0.0015425067670155263,-0.0006571741511500528 +/- 0.0015123997938815503,-0.007995618838992325 +/- 0.0034149722267901006
