,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_lineintegral,bvp_peaks,bvp_skewness,bvp_kurtosis,bvp_entropy,bvp_iqr,bvp_sum,bvp_mean,bvp_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_max
0,0.4169387755102041 +/- 0.00462595037907034,0.07967346938775513 +/- 0.003901323476032151,0.13542857142857145 +/- 0.006416866571239123,0.08677551020408167 +/- 0.00504275762007526,0.03669387755102044 +/- 0.0037026055416086957,-0.015795918367346916 +/- 0.0026202047095027054,-0.049224489795918355 +/- 0.004411940936121366,0.008693877551020435 +/- 0.00338578747875763,0.008693877551020435 +/- 0.00338578747875763,0.05938775510204086 +/- 0.005221459580417845,0.17865306122448982 +/- 0.005691060674001707,0.026612244897959193 +/- 0.002896521632524114,-0.0066530612244897645 +/- 0.0020655642332865543,0.006408163265306133 +/- 0.0011406684581617766,0.0 +/- 0.0,-0.04285714285714283 +/- 0.005223852001886101,0.0006938775510204164 +/- 0.0011976653674384806,0.0006938775510204164 +/- 0.0011976653674384806,0.025591836734693896 +/- 0.002632890354754292,0.010040816326530621 +/- 0.0034256547360583377,0.04489795918367349 +/- 0.0038678719152594777,0.0055510204081632986 +/- 0.0017810142227976502
