,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_pct_95,bvp_iqr,bvp_max,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_entropy,bvp_iqr_5_95,bvp_sum,bvp_mean,bvp_std,bvp_min,bvp_n_sign_changes,bvp_energy,bvp_svd_entropy
0,-0.006456140350877238 +/- 0.003792721155613098,0.034596491228070146 +/- 0.004260521890992433,-0.02340350877192988 +/- 0.0032160340064567635,0.02694736842105262 +/- 0.005417162062721482,0.01638596491228067 +/- 0.0036228813551695094,-0.00859649122807018 +/- 0.0012772122612772756,-0.01792982456140354 +/- 0.0019054279273523374,-0.0047719298245614385 +/- 0.002736842105263142,0.0009824561403508514 +/- 0.002591745307034313,-0.029473684210526374 +/- 0.002290128964502542,-0.03614035087719301 +/- 0.0022024357651193307,-0.012526315789473696 +/- 0.0016684201302412142,-0.028385964912280747 +/- 0.0030926993332519616,0.0 +/- 0.0,-0.007578947368421085 +/- 0.001078055543560487,-0.00031578947368423595 +/- 0.00045614035087720306,-0.00010526315789477492 +/- 0.000753365282581891,-0.0165964912280702 +/- 0.0025881801552154467,-0.020245614035087733 +/- 0.0024261324790263153,-0.009403508771929858 +/- 0.0032265442617747764,-0.012000000000000056 +/- 0.0012631578947368339,0.0028070175438596246 +/- 0.0023115325041404263
