,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_skewness,bvp_pct_5,bvp_rms,bvp_n_sign_changes,bvp_pct_95,bvp_iqr_5_95,bvp_kurtosis,bvp_svd_entropy,bvp_std,bvp_n_above_mean,bvp_mean,bvp_energy,bvp_ptp,bvp_entropy,bvp_sum,bvp_iqr,bvp_max,bvp_lineintegral
0,0.0395904436860068 +/- 0.003146373684139794,0.04364808494501328 +/- 0.004124429515326711,0.03143723928706862 +/- 0.0036666752754608476,0.004588547591960546 +/- 0.003402207784202784,0.038945771710276814 +/- 0.003145688025391079,-0.005650360257868825 +/- 0.0016217978597150662,0.0011755783086840998 +/- 0.0008555566304648012,0.008418657565415233 +/- 0.004359532154175178,0.003261281759575263 +/- 0.00241154540699047,0.0030716723549487845 +/- 0.0018535228532195471,0.04300341296928326 +/- 0.0035216342104645703,-0.0131209708001517 +/- 0.0025450074684205365,0.002389078498293495 +/- 0.0009450084030623372,0.07986348122866894 +/- 0.0034348098215318127,0.0012135001896093844 +/- 0.0008097897802071466,0.00022753128555177415 +/- 0.0002515453007474825,0.023284034888130432 +/- 0.002977290318754715,0.0 +/- 0.0,0.006484641638225241 +/- 0.0017415187718172315,0.021918847174819844 +/- 0.0038813929713838327,0.01403109594235874 +/- 0.0020701318261594453,0.004095563139931724 +/- 0.0020123624059797704
