,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_skewness,bvp_pct_5,bvp_rms,bvp_n_sign_changes,bvp_pct_95,bvp_iqr_5_95,bvp_kurtosis,bvp_svd_entropy,bvp_std,bvp_n_above_mean,bvp_mean,bvp_energy,bvp_ptp,bvp_entropy,bvp_sum,bvp_iqr,bvp_max,bvp_lineintegral
0,0.1977411944869831 +/- 0.004524257316728141,0.04693721286370593 +/- 0.005699685572418516,0.005934150076569644 +/- 0.004315331486430154,0.010987748851454805 +/- 0.0024095128602694606,0.04486983154670746 +/- 0.003401969355516552,0.015045941807044372 +/- 0.0028498427862092696,-0.007465543644716732 +/- 0.0014247928074983525,0.017764165390505314 +/- 0.0062210213160642,-0.028981623277182268 +/- 0.0019069539671381687,0.0012251148545175728 +/- 0.0013782542113323156,0.019908116385911133 +/- 0.004252892519754611,0.02419601837672277 +/- 0.005167176973599684,-0.00026799387442578705 +/- 0.000766653307599586,-0.01378254211332317 +/- 0.0034668396394094197,0.0014931087289433043 +/- 0.0009753245943994484,0.003177641653905006 +/- 0.001028003183927836,0.016232771822358293 +/- 0.0031672462297008337,0.0 +/- 0.0,-7.656967840737882e-05 +/- 0.0003337594903170708,0.021860643185298578 +/- 0.0030697184204289724,-0.02630168453292502 +/- 0.003926949693096211,-0.0018376722817764369 +/- 0.0024917519288319982
