,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_pct_95,bvp_iqr,bvp_max,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_entropy,bvp_iqr_5_95,bvp_sum,bvp_mean,bvp_std,bvp_min,bvp_n_sign_changes,bvp_energy,bvp_svd_entropy
0,0.018115144847818086 +/- 0.003656751261406064,0.06736340300696733 +/- 0.006588527332834514,0.008800880088008755 +/- 0.004145532163127993,0.06112944627796109 +/- 0.005600005409587182,-0.004547121378804609 +/- 0.0023889251888378977,0.004070407040703994 +/- 0.0011055968780111008,-0.006123945727906144 +/- 0.001124889009914039,0.004400440044004339 +/- 0.001947329379882914,0.010744407774110686 +/- 0.0021385439401281027,0.012541254125412482 +/- 0.002066593737235845,-0.0051338467180051415 +/- 0.002942779999668341,-0.005537220388705566 +/- 0.0010933664478089823,0.0031169783645030756 +/- 0.0014963113870996188,0.0 +/- 0.0,0.005867253392005822 +/- 0.0016884289597684434,0.0014301430143013993 +/- 0.0005786481055394039,-0.0009900990099010354 +/- 0.0006967363403007059,-0.0021268793546021735 +/- 0.001918107345892472,0.009974330766409911 +/- 0.0016134946828016037,-0.0012834616795013298 +/- 0.0025259978143446406,-0.007407407407407451 +/- 0.0020469799394137057,0.011111111111111061 +/- 0.0040571709856893606
