,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_lineintegral,bvp_peaks,bvp_skewness,bvp_kurtosis,bvp_entropy,bvp_iqr,bvp_sum,bvp_mean,bvp_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_max
0,0.3207920792079208 +/- 0.009022392631038111,0.14070407040704075 +/- 0.008814697013746087,0.06879354602126884 +/- 0.007962108218832174,0.04961496149614967 +/- 0.006479451847140673,-0.00392372570590388 +/- 0.0030595015597530135,0.026035936927026094 +/- 0.00415848698271649,0.033736707004033785 +/- 0.004512090477527544,0.03861386138613866 +/- 0.0052325623743378884,0.03861386138613866 +/- 0.0052325623743378884,0.026916024935826975 +/- 0.004690936968961466,0.009790979097909847 +/- 0.0025828517276040167,0.00858085808580863 +/- 0.0023434609913708005,0.013164649798313211 +/- 0.0033746670297421246,0.002090209020902145 +/- 0.0007873454548435555,0.0 +/- 0.0,0.004767143381004824 +/- 0.002929039317596761,0.0002566923359003104 +/- 0.0008685529359975881,0.0002566923359003104 +/- 0.0008685529359975881,0.01789512284561794 +/- 0.003607138284520125,0.0056472313898056955 +/- 0.0029800146173685374,0.029592959295929644 +/- 0.006803409368483233,0.011881188118811925 +/- 0.0019068573524018925
