,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_skewness,bvp_pct_5,bvp_rms,bvp_n_sign_changes,bvp_pct_95,bvp_iqr_5_95,bvp_kurtosis,bvp_svd_entropy,bvp_std,bvp_n_above_mean,bvp_mean,bvp_energy,bvp_ptp,bvp_entropy,bvp_sum,bvp_iqr,bvp_max,bvp_lineintegral
0,0.06799847792998477 +/- 0.00837147156451802,0.003614916286149172 +/- 0.007887366965734924,0.00300608828006087 +/- 0.003764816414651667,-0.03150684931506851 +/- 0.0028768733898684637,-0.006621004566210042 +/- 0.005788870701898504,0.025342465753424658 +/- 0.0029435433189975192,-0.0007229832572298589 +/- 0.0007881398469257509,0.0029299847792998435 +/- 0.003602076050087921,0.023934550989345493 +/- 0.0024862094709162275,0.004528158295281559 +/- 0.0007695490264899662,-0.008066971080669727 +/- 0.0024233916785526143,-0.0068493150684931555 +/- 0.005116510293446467,-0.00856164383561644 +/- 0.0009512937595129412,0.017503805175038033 +/- 0.0034246575342465765,-0.0007229832572298589 +/- 0.00031608157773662017,-0.004261796042617972 +/- 0.0012128902169337356,-0.003158295281582957 +/- 0.0035616519663230635,0.0 +/- 0.0,-0.0006088280060883022 +/- 0.0004566210045662267,0.019140030441400314 +/- 0.005646679750465235,-0.008143074581430765 +/- 0.003958845297911719,0.010654490106544911 +/- 0.0015315534092464373
