,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_skewness,bvp_pct_5,bvp_rms,bvp_n_sign_changes,bvp_pct_95,bvp_iqr_5_95,bvp_kurtosis,bvp_svd_entropy,bvp_std,bvp_n_above_mean,bvp_mean,bvp_energy,bvp_ptp,bvp_entropy,bvp_sum,bvp_iqr,bvp_max,bvp_lineintegral
0,0.03404081632653059 +/- 0.008666527834512053,0.12244897959183669 +/- 0.002960239079913251,0.040163265306122395 +/- 0.005381567256767191,-0.026040816326530658 +/- 0.004093045269133612,-0.005755102040816385 +/- 0.0028480906162317676,0.010081632653061178 +/- 0.004230154931621622,0.004244897959183614 +/- 0.0012540646118969305,0.006612244897959141 +/- 0.005008281355160164,-0.013469387755102081 +/- 0.002713595124668532,0.011265306122448937 +/- 0.0011997500780978507,-0.006653061224489831 +/- 0.0027322559952946057,-0.040775510204081676 +/- 0.0036299003558067796,-0.0013061224489796298 +/- 0.0023925470840412805,-0.003551020408163308 +/- 0.0054334794446531725,0.0012653061224489393 +/- 0.0013093073414159233,0.0028979591836734153 +/- 0.0016473825363763617,0.00885714285714283 +/- 0.0031407360984833724,0.0 +/- 0.0,-0.0015918367346938966 +/- 0.0006440707689003956,-0.024448979591836784 +/- 0.005218906455355788,0.0008979591836734358 +/- 0.0027000547605781464,0.00371428571428567 +/- 0.0029002577834270327
