,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_lineintegral,bvp_peaks,bvp_skewness,bvp_kurtosis,bvp_entropy,bvp_iqr,bvp_sum,bvp_mean,bvp_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_max
0,0.28219389725762845 +/- 0.009656546924372504,0.12618771726535347 +/- 0.009491133895585254,0.08354577056778681 +/- 0.008483520243108023,0.012437234453456958 +/- 0.005673530792422871,0.031711085361143344 +/- 0.00551255332581618,-0.002858246427191924 +/- 0.004037000426559749,0.009269988412514496 +/- 0.006097361841845072,-0.0023174971031285963 +/- 0.004811869139404399,-0.0023174971031285963 +/- 0.004811869139404399,0.015990730011587507 +/- 0.005338633462548,-0.0016994978756276092 +/- 0.001556542424071847,0.016763229045963703 +/- 0.003785245268443406,0.003630745461568219 +/- 0.0028759382725355386,0.001081498648126733 +/- 0.0020055241383927706,0.0 +/- 0.0,0.012166859791425289 +/- 0.0028501445831399384,0.001815372730784115 +/- 0.0016751833481808724,0.001815372730784115 +/- 0.0016751833481808724,0.004943993820007764 +/- 0.003998382169056021,-0.040169949787562734 +/- 0.004380144458040907,-0.0009269988412514363 +/- 0.0015565424240718466,-0.003089996137504791 +/- 0.0007915759572004452
