,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_lineintegral,bvp_peaks,bvp_skewness,bvp_kurtosis,bvp_entropy,bvp_iqr,bvp_sum,bvp_mean,bvp_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_max
0,0.591156202143951 +/- 0.0040206372852866195,0.17951761102603375 +/- 0.005180350438473636,0.2596860643185299 +/- 0.007583974437535829,0.13296324655436453 +/- 0.006092103233063869,0.006967840735068964 +/- 0.001718985016894605,0.027182235834609537 +/- 0.002781914567317757,0.017266462480857635 +/- 0.004743150122371655,0.02821592649310878 +/- 0.002457695841608579,0.02821592649310878 +/- 0.002457695841608579,0.09686064318529868 +/- 0.0031616880278809534,0.051301684532924996 +/- 0.0009220210244098305,0.033460949464012305 +/- 0.0024999736167403376,-0.0028330781010719288 +/- 0.002304734600810468,-0.002373660030627811 +/- 0.0005881428597143009,0.0 +/- 0.0,0.004785604900459461 +/- 0.0022794755967234623,-0.0014165390505359366 +/- 0.0008738677037146551,-0.0014165390505359366 +/- 0.0008738677037146551,0.04770290964777953 +/- 0.003054160899721157,0.05578101071975503 +/- 0.004242713374566615,0.025880551301684575 +/- 0.0013173545585057455,0.007082695252679993 +/- 0.0015241982570746002
