,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_pct_95,bvp_iqr,bvp_max,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_entropy,bvp_iqr_5_95,bvp_sum,bvp_mean,bvp_std,bvp_min,bvp_n_sign_changes,bvp_energy,bvp_svd_entropy
0,0.0034129692832764237 +/- 0.002812361959459869,0.006295032233598752 +/- 0.004038991871276248,-0.029124004550625714 +/- 0.0035565791695694577,0.04004550625711034 +/- 0.006786215686998121,0.013689799014031057 +/- 0.002523728954414084,0.004247250663632895 +/- 0.0014862281336568476,-0.010693970420932907 +/- 0.0025483955428762172,-0.012135001896094044 +/- 0.0021850375867861877,-0.002464922260144131 +/- 0.0022514869334542887,0.012286689419795205 +/- 0.002099105423298938,-0.0011376564277588374 +/- 0.00177869387934148,0.004323094425483498 +/- 0.0019792170421994346,-0.0003033750474023433 +/- 0.001801189546763438,0.0 +/- 0.0,-0.024838832006067534 +/- 0.001828526879217462,-0.001971937808115276 +/- 0.0010004479300927426,-0.00030337504740236555 +/- 0.0005573355501213411,-0.0013651877133106006 +/- 0.0014706651065351066,0.0034508911642017305 +/- 0.0023032665360728575,-0.012741751990898765 +/- 0.0020575896801290168,-0.0012514220705347023 +/- 0.0016003752632544035,0.009670079635949924 +/- 0.002655885672338745
