,bvp_peaks,bvp_n_above_mean,bvp_perm_entropy,bvp_n_below_mean,bvp_skewness,bvp_lineintegral,bvp_pct_5,bvp_pct_95,bvp_iqr,bvp_max,bvp_kurtosis,bvp_rms,bvp_ptp,bvp_entropy,bvp_iqr_5_95,bvp_sum,bvp_mean,bvp_std,bvp_min,bvp_n_sign_changes,bvp_energy,bvp_svd_entropy
0,0.006925418569254227 +/- 0.0029019293706145574,0.0768645357686454 +/- 0.0035776740558731146,0.005136986301369895 +/- 0.00276628635748491,0.07435312024353123 +/- 0.004544596233434897,-0.022907153729071473 +/- 0.0033381601521250167,0.002663622526636278 +/- 0.0012620337862844012,0.0007610350076104222 +/- 0.002125455105596498,0.005974124809741299 +/- 0.0023887893631232017,-0.01872146118721456 +/- 0.0026461702664708963,0.004794520547945258 +/- 0.002290702731094735,-0.014155251141552461 +/- 0.0026131331375021847,-0.009246575342465702 +/- 0.0017851908836742784,-0.013470319634703142 +/- 0.003335556621128035,0.0 +/- 0.0,0.00041856925418574107 +/- 0.0018753761842239935,0.00030441400304417334 +/- 0.0009289616145916053,-0.00015220700152203116 +/- 0.0012643263109464325,-0.007800608828006039 +/- 0.0015804078886830393,-0.009360730593607248 +/- 0.0011814440408112637,-0.00011415525114150116 +/- 0.0018567538658684664,-0.027473363774733594 +/- 0.0016656064405052903,3.3306690738754695e-17 +/- 0.0023270753198509396
