,bvp_n_below_mean,bvp_peaks,bvp_perm_entropy,bvp_min,bvp_skewness,bvp_pct_5,bvp_rms,bvp_n_sign_changes,bvp_pct_95,bvp_iqr_5_95,bvp_kurtosis,bvp_svd_entropy,bvp_std,bvp_n_above_mean,bvp_mean,bvp_energy,bvp_ptp,bvp_entropy,bvp_sum,bvp_iqr,bvp_max,bvp_lineintegral
0,0.08389923329682367 +/- 0.004591518049583782,0.05085797736400147 +/- 0.004114593406026235,-0.009236947791164652 +/- 0.0077981281539222505,0.015881708652793 +/- 0.0025829143710586334,0.019642205184373873 +/- 0.003890636525668402,-0.015662650602409633 +/- 0.0011597210788074964,-0.002300109529025185 +/- 0.00032858707557505113,0.01788974078130705 +/- 0.0028608306716553047,0.008324205914567373 +/- 0.0012835630398865911,-0.03139832055494703 +/- 0.0022087599068644193,0.004527199707922624 +/- 0.0023217397729952036,-0.008762322015334056 +/- 0.0023032946762449958,0.0011317999269806922 +/- 0.0005988031933865021,-0.0050748448338809645 +/- 0.0026147147527994,1.1102230246251566e-17 +/- 0.00032655246111716715,-0.0009492515516611788 +/- 0.0006965602054888456,-0.006681270536692219 +/- 0.0038812034183143833,0.0 +/- 0.0,-0.0010222709017889686 +/- 0.0008762322015333918,-0.006133625410733845 +/- 0.0027115654804859,-0.012413289521723247 +/- 0.003996100267984558,-0.01683096020445416 +/- 0.0018576932067482447
