,bvp_rms,bvp_std,bvp_pct_95,bvp_iqr_5_95,bvp_perm_entropy,bvp_svd_entropy,bvp_energy,bvp_n_above_mean,bvp_n_below_mean,bvp_min,bvp_lineintegral,bvp_peaks,bvp_skewness,bvp_kurtosis,bvp_entropy,bvp_iqr,bvp_sum,bvp_mean,bvp_ptp,bvp_n_sign_changes,bvp_pct_5,bvp_max
0,0.3253708634461773 +/- 0.008524424391224915,0.2466717383035375 +/- 0.008598864594427809,0.10833016356028913 +/- 0.007377270702107678,0.03746671738303543 +/- 0.004347745566730945,0.019322936477748243 +/- 0.003319501594411787,0.015252947888931213 +/- 0.0029189737608139163,0.0143780905287182 +/- 0.003032503830809379,0.014111829593001191 +/- 0.0050960014473529795,0.014111829593001191 +/- 0.0050960014473529795,0.012095853936858159 +/- 0.005556047055613614,0.008558387219475138 +/- 0.0037510617959901197,0.007303157093952117 +/- 0.002550483775464461,0.0021300874857360765 +/- 0.001955870693371259,0.0001521491061239999 +/- 0.0004564473183719997,0.0 +/- 0.0,-0.0001521491061239666 +/- 0.0029815013985949775,-0.0006466337010269996 +/- 0.0006376209438661099,-0.0006466337010269996 +/- 0.0006376209438661099,-0.001027006466336966 +/- 0.0032943443776606617,-0.001179155572460977 +/- 0.0032206142047545698,-0.0036515785469759974 +/- 0.0023948385300413886,-0.004336249524533997 +/- 0.0015701610833434823
